id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
400910666,s:40~l:41~e:400910666~c:400910666,2016-12-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-24T00:00Z,0,N/A,2178,Athletics Center O'rena,Rochester,MI,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,400910666,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915207,s:40~l:41~e:400915207~c:400915207,2016-12-23T23:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GARDEN STATE HARDWOOD CLASSIC'}]",2016-12-23T23:30Z,0,N/A,1826,Prudential Center,Newark,NJ,18711,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,400915207,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400931948,s:40~l:41~e:400931948~c:400931948,2016-12-23T22:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CONTINENTAL TIRE LAS VEGAS CLASSIC'}]",2016-12-23T22:30Z,0,N/A,1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,"",TRUE,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,400931948,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400922525,s:40~l:41~e:400922525~c:400922525,2016-12-23T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T22:00Z,0,N/A,553,Alex G. Spanos Center,Stockton,CA,6150,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,594,s:40~l:41~t:594,Pacific Union,Pioneers,PAC,Pacific Union Pioneers,Pacific Union,"","",FALSE,,"",,400922525,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400926715,s:40~l:41~e:400926715~c:400926715,2016-12-23T21:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC'}]",2016-12-23T21:30Z,1,STD,540,Stan Sheriff Center,Honolulu,HI,10300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,62,400926715,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916193,s:40~l:41~e:400916193~c:400916193,2016-12-23T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T21:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,94,s:40~l:41~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,TRUE,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,45,400916193,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917921,s:40~l:41~e:400917921~c:400917921,2016-12-23T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T21:00Z,0,N/A,1993,Mabee Center,Tulsa,OK,10575,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,400917921,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915335,s:40~l:41~e:400915335~c:400915335,2016-12-23T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T21:00Z,0,N/A,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,TRUE,146,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,400915335,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400931949,s:40~l:41~e:400931949~c:400931949,2016-12-23T20:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CONTINENTAL TIRE LAS VEGAS CLASSIC'}]",2016-12-23T20:00Z,1,STD,1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,TRUE,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,172,s:40~l:41~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,TRUE,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,400931949,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916746,s:40~l:41~e:400916746~c:400916746,2016-12-23T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T20:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2252,s:40~l:41~t:2252,Grace,Grace,GRACE,Grace,Grace,"","",FALSE,,"",,400916746,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910615,s:40~l:41~e:400910615~c:400910615,2016-12-23T19:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T19:30Z,0,N/A,64,XL Center,Hartford,CT,15558,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,400910615,2,OT,2017,,"","",,,TRUE,TRUE,TRUE
400917553,s:40~l:41~e:400917553~c:400917553,2016-12-23T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T19:00Z,0,N/A,4941,Pope Physical Education Center,Brooklyn,NY,1200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,"",TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,400917553,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916007,s:40~l:41~e:400916007~c:400916007,2016-12-23T19:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T19:00Z,1,STD,2048,Avron B. Fogelman Arena in the Devlin Fieldhouse,New Orleans,LA,4100,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,326,s:40~l:41~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,TRUE,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,400916007,2,OT,2017,,"","",,,TRUE,TRUE,TRUE
400918707,s:40~l:41~e:400918707~c:400918707,2016-12-23T18:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T18:00Z,0,N/A,2093,Reitz Arena,Baltimore,MD,2100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,TRUE,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,cf1f2f,TRUE,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,400918707,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917552,s:40~l:41~e:400917552~c:400917552,2016-12-23T17:05Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-23T17:05Z,1,STD,137,Hart Center,Worcester,MA,3536,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,400917552,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915589,s:40~l:41~e:400915589~c:400915589,2016-12-22T04:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T04:00Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,TRUE,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,400915589,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915588,s:40~l:41~e:400915588~c:400915588,2016-12-22T04:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T04:00Z,1,STD,506,Gill Coliseum,Corvallis,OR,9301,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,400915588,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915329,s:40~l:41~e:400915329~c:400915329,2016-12-22T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T03:00Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,400915329,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916357,s:40~l:41~e:400916357~c:400916357,2016-12-22T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T03:00Z,0,N/A,2192,Provident Credit Union Event Center,San Jose,CA,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,44,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,400916357,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400919521,s:40~l:41~e:400919521~c:400919521,2016-12-22T02:25Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'SUN BOWL INVITATIONAL'}]",2016-12-22T02:25Z,0,N/A,2117,Don Haskins Center,El Paso,TX,11892,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,400919521,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915794,s:40~l:41~e:400915794~c:400915794,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,1979,McCarthey Athletic Center,Spokane,WA,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,233,s:40~l:41~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,49,400915794,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910785,s:40~l:41~e:400910785~c:400910785,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,1962,Colonial Life Arena,Columbia,SC,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,400910785,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400918908,s:40~l:41~e:400918908~c:400918908,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,2028,ExtraMile Arena,Boise,ID,12380,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,"",TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,400918908,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917090,s:40~l:41~e:400917090~c:400917090,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,1971,E. A. Diddle Arena,Bowling Green,KY,7523,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,400917090,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916356,s:40~l:41~e:400916356~c:400916356,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,2128,Dee Glen Smith Spectrum,Logan,UT,10270,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,328,s:40~l:41~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,44,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,400916356,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916355,s:40~l:41~e:400916355~c:400916355,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,2065,Worthington Arena,Bozeman,MT,6772,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,147,s:40~l:41~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,TRUE,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,2117,s:40~l:41~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,400916355,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400916190,s:40~l:41~e:400916190~c:400916190,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,400916190,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915587,s:40~l:41~e:400915587~c:400915587,2016-12-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,400915587,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910549,s:40~l:41~e:400910549~c:400910549,2016-12-22T02:00Z,0,TRUE,TRUE,FALSE,FALSE,[],2016-12-22T02:00Z,0,N/A,630,Von Braun Center,Huntsville,AL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,400910549,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400917756,s:40~l:41~e:400917756~c:400917756,2016-12-22T01:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T01:30Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,400917756,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400910614,s:40~l:41~e:400910614~c:400910614,2016-12-22T01:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BIRTHDAY OF BASKETBALL'}]",2016-12-22T01:30Z,0,N/A,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,400910614,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400915328,s:40~l:41~e:400915328~c:400915328,2016-12-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T01:00Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,400915328,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400922150,s:40~l:41~e:400922150~c:400922150,2016-12-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T01:00Z,0,N/A,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,TRUE,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,25,2981,s:40~l:41~t:2981,Williams Baptist,Eagles,WIL,Williams Baptist Eagles,Will Bapt,"","",FALSE,,"",,400922150,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400922105,s:40~l:41~e:400922105~c:400922105,2016-12-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T01:00Z,0,N/A,1896,Montagne Center,Beaumont,TX,10080,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,3166,s:40~l:41~t:3166,Arlington Baptist,Patriots,ABU,Arlington Baptist Patriots,Arl Baptist,"","",FALSE,,"",,400922105,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400919490,s:40~l:41~e:400919490~c:400919490,2016-12-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T01:00Z,0,N/A,1902,Tudor Fieldhouse,Houston,TX,5750,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,3170,s:40~l:41~t:3170,St. Thomas (TX),Celts,STT,St. Thomas (TX) Celts,St. Thomas (TX),"","",FALSE,,"",,400919490,2,"",2017,,"","",,,TRUE,TRUE,TRUE
400918030,s:40~l:41~e:400918030~c:400918030,2016-12-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2016-12-22T01:00Z,0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,400918030,2,"",2017,,"","",,,TRUE,TRUE,TRUE
