id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,game_id,season_type,home.color,home.alternateColor,home.logo,season,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,PBP,player_box
280127025,s:40~l:46~e:280127025~c:280127025,2008-01-27T23:00Z,13409,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,FALSE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,280127025,2,1C3F2C,f05133,"",2008,2184,KeyArena,Seattle,WA,17459,TRUE,"","","",,,"","",TRUE,TRUE
280127006,s:40~l:46~e:280127006~c:280127006,2008-01-27T22:30Z,20437,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T22:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,280127006,2,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2008,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","",,,"","",TRUE,TRUE
280127016,s:40~l:46~e:280127016~c:280127016,2008-01-27T22:30Z,11937,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T22:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",280127016,2,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2008,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"","",TRUE,TRUE
280127015,s:40~l:46~e:280127015~c:280127015,2008-01-27T22:00Z,15621,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T22:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,280127015,2,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2008,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"",OT,TRUE,TRUE
280127022,s:40~l:46~e:280127022~c:280127022,2008-01-27T20:00Z,20438,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T20:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,280127022,2,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2008,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"","",TRUE,TRUE
280127019,s:40~l:46~e:280127019~c:280127019,2008-01-27T18:00Z,17519,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T18:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,280127019,2,0860A8,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2008,4042,Amway Arena,Orlando,FL,17461,FALSE,"","","",,,"","",TRUE,TRUE
280127013,s:40~l:46~e:280127013~c:280127013,2008-01-27T17:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T17:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,280127013,2,542582,552582,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2008,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"","",TRUE,TRUE
280127004,s:40~l:46~e:280127004~c:280127004,2008-01-27T17:00Z,22245,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T17:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,280127004,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2008,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"","",TRUE,TRUE
280126024,s:40~l:46~e:280126024~c:280126024,2008-01-27T00:30Z,18797,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,280126024,2,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2008,780,AT&T Center,San Antonio,TX,18354,FALSE,playoff,Playoff Series,SA Wins series 4-3,TRUE,7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/3?lang=en&region=us'}]","",TRUE,TRUE
280126029,s:40~l:46~e:280126029~c:280126029,2008-01-27T00:00Z,11072,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T00:00Z,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,280126029,2,5D76A8,7399c6,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2008,1392,FedExForum,Memphis,TN,18400,TRUE,"","","",,,"",OT,TRUE,TRUE
280126030,s:40~l:46~e:280126030~c:280126030,2008-01-27T00:00Z,18074,TRUE,FALSE,FALSE,FALSE,[],2008-01-27T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,280126030,2,FE3310,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2008,1893,Spectrum Center,Charlotte,NC,19077,FALSE,"","","",,,"","",TRUE,TRUE
280126014,s:40~l:46~e:280126014~c:280126014,2008-01-26T20:30Z,19600,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T20:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,280126014,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2008,3438,FTX Arena,Miami,FL,19600,TRUE,"","","",,,"","",TRUE,TRUE
280125002,s:40~l:46~e:280125002~c:280125002,2008-01-26T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,280125002,2,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2008,1824,TD Garden,Boston,MA,19156,TRUE,"","","",,,"","",TRUE,TRUE
280125004,s:40~l:46~e:280125004~c:280125004,2008-01-26T00:30Z,21761,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,280125004,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2008,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"","",TRUE,TRUE
280125006,s:40~l:46~e:280125006~c:280125006,2008-01-26T00:30Z,20438,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,280125006,2,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2008,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","",,,"","",TRUE,TRUE
280125018,s:40~l:46~e:280125018~c:280125018,2008-01-26T00:30Z,19248,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,280125018,2,225EA8,f58426,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,2008,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","",,,"","",TRUE,TRUE
280125025,s:40~l:46~e:280125025~c:280125025,2008-01-26T00:30Z,13647,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,FALSE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,280125025,2,1C3F2C,f05133,"",2008,2184,KeyArena,Seattle,WA,17459,TRUE,"","","",,,"","",TRUE,TRUE
280125003,s:40~l:46~e:280125003~c:280125003,2008-01-26T00:00Z,13538,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,FALSE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,280125003,2,0093B1,b4975a,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2008,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"","","",,,"","",TRUE,TRUE
280125005,s:40~l:46~e:280125005~c:280125005,2008-01-26T00:00Z,20562,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,280125005,2,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2008,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,"","","",,,"","",TRUE,TRUE
280125007,s:40~l:46~e:280125007~c:280125007,2008-01-26T00:00Z,15892,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",280125007,2,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,2008,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"","",TRUE,TRUE
280125008,s:40~l:46~e:280125008~c:280125008,2008-01-26T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,280125008,2,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2008,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,playoff,Playoff Series,DET Wins series 4-1,TRUE,7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/8?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/19?lang=en&region=us'}]","",TRUE,TRUE
280125022,s:40~l:46~e:280125022~c:280125022,2008-01-26T00:00Z,20576,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,280125022,2,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2008,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"","",TRUE,TRUE
280125026,s:40~l:46~e:280125026~c:280125026,2008-01-26T00:00Z,19911,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,280125026,2,06143F,f9a01b,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2008,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"","",TRUE,TRUE
280125027,s:40~l:46~e:280125027~c:280125027,2008-01-26T00:00Z,17123,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,280125027,2,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2008,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"","",FALSE,TRUE
280125028,s:40~l:46~e:280125028~c:280125028,2008-01-26T00:00Z,19800,TRUE,FALSE,FALSE,FALSE,[],2008-01-26T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,280125028,2,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2008,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"","","",,,"","",TRUE,TRUE
280124014,s:40~l:46~e:280124014~c:280124014,2008-01-25T01:00Z,19600,TRUE,FALSE,FALSE,FALSE,[],2008-01-25T01:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,280124014,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2008,3438,FTX Arena,Miami,FL,19600,TRUE,"","","",,,"","",TRUE,TRUE
280124009,s:40~l:46~e:280124009~c:280124009,2008-01-25T00:30Z,19596,TRUE,FALSE,FALSE,FALSE,[],2008-01-25T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",280124009,2,00275D,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2008,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"","",TRUE,TRUE
280124015,s:40~l:46~e:280124015~c:280124015,2008-01-25T00:00Z,14267,TRUE,FALSE,FALSE,FALSE,[],2008-01-25T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,280124015,2,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2008,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"","",TRUE,TRUE
280123024,s:40~l:46~e:280123024~c:280123024,2008-01-24T01:00Z,18797,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T01:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,280123024,2,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2008,780,AT&T Center,San Antonio,TX,18354,FALSE,playoff,Playoff Series,LAL win series 4-1,TRUE,7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}]","",TRUE,TRUE
280123002,s:40~l:46~e:280123002~c:280123002,2008-01-24T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,280123002,2,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2008,1824,TD Garden,Boston,MA,19156,TRUE,"","","",,,"","",TRUE,TRUE
280123004,s:40~l:46~e:280123004~c:280123004,2008-01-24T00:30Z,21774,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,280123004,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2008,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"","",TRUE,TRUE
280123012,s:40~l:46~e:280123012~c:280123012,2008-01-24T00:30Z,15513,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,280123012,2,FA0028,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2008,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"","",TRUE,TRUE
280123003,s:40~l:46~e:280123003~c:280123003,2008-01-24T00:00Z,11006,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,FALSE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,280123003,2,0093B1,b4975a,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2008,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"","","",,,"","",TRUE,TRUE
280123005,s:40~l:46~e:280123005~c:280123005,2008-01-24T00:00Z,20562,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,280123005,2,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2008,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,playoff,Playoff Series,CLE Wins series 4-2,TRUE,7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}, {'id': '27', 'uid': 's:40~l:46~t:27', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/27?lang=en&region=us'}]","",TRUE,TRUE
280123007,s:40~l:46~e:280123007~c:280123007,2008-01-24T00:00Z,14213,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,280123007,2,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,2008,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"","",TRUE,TRUE
280123016,s:40~l:46~e:280123016~c:280123016,2008-01-24T00:00Z,15101,TRUE,FALSE,FALSE,FALSE,[],2008-01-24T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,280123016,2,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2008,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"","",TRUE,TRUE
