Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,10,Theo Akwuba,6-11,225,Jr,24,24,69.5,117.3,19.9,16.8,63.3,65.4,14.7,7,7,21,8.7,0.8,4.2,4.2,51.5,61,87,0.701,104,167,0.623,2,2,0.999,NA,163,NA,NA,36,32,23,149,NA,NA,37,NA,NA,NA,94,NA,96,NA,National Rank,Louisiana,2021,42639
Role Player,55,Ty Harper,6-3,175,Fr,20,7,39.8,88.7,18.3,16.9,46.4,50.1,2.6,11,11.1,27.1,0.2,1.3,3.6,3,32,22,31,0.71,30,69,0.435,10,28,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,50672
Role Player,1,Devin Butts,6-6,180,So,22,2,39.2,94.4,19.4,23.6,45.5,46.5,3,10,10.7,17.5,0,1.3,3.8,2,9,8,12,0.667,19,54,0.352,28,80,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,46803
Role Player,35,Isaiah Richards,6-10,225,Fr,24,NA,29.1,106.7,17,15.4,55.4,57.7,9.3,5.3,5.3,19.9,3.4,1,5.5,3.6,47.7,20,31,0.645,36,65,0.554,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,49576
Role Player,5,Jacobi Gordon,6-7,220,Jr,18,3,20.6,112.9,17.8,17.8,58.5,61.5,6.2,4.6,4.6,19,0.5,0.8,3.8,3.7,41.5,16,22,0.727,10,20,0.5,14,33,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,42518
Limited Role,41,Brayan Au,6-4,190,Jr,16,16,42.4,89,13.7,10.8,45.5,46.3,0,25,25.5,32.8,0.9,1.8,2.5,1.7,16.7,6,11,0.545,15,29,0.517,10,37,0.27,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Louisiana,2021,49571
Nearly Invisible,22,Kentrell Garnett,6-1,165,Fr,22,NA,17.8,122.4,10.6,13.6,52.9,56.8,0,8.9,8.9,9.2,0,2.6,3.7,1.7,17.1,6,6,0.999,5,9,0.556,9,26,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,50529
Benchwarmer,4,Kobe Julien,6-6,215,Fr,4,NA,6.2,95.9,25.5,29.1,46.1,47.7,13.2,0,0,14.7,3.2,0.9,5.3,4.1,26.9,4,7,0.571,9,20,0.45,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,42984
Benchwarmer,2,Michael Thomas,6-1,160,Fr,14,NA,6.2,66.9,13.7,10.1,11.1,22,0,25,25.8,27.2,0,0.9,5.3,2.9,55.6,3,5,0.6,1,7,0.143,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,2021,49580
Major Contributor,24,Russell Harrison,6-7,200,Jr,24,22,71.1,85.1,27,29.4,40.4,44.5,3,13.9,13.9,16.2,0.8,2.1,3.5,3.9,22.9,55,70,0.786,59,165,0.358,43,141,0.305,NA,NA,16,101,NA,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,National Rank,Louisiana Monroe,2021,48871
Significant Contributor,2,Koreem Ozier,6-1,180,Jr,26,25,81.6,92.4,21.7,21.2,49.4,51.7,1.9,17.9,17.9,20.8,0.4,2.3,2.3,3.4,28.5,47,72,0.653,68,140,0.486,38,113,0.336,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,NA,NA,NA,NA,NA,National Rank,Louisiana Monroe,2021,43055
Significant Contributor,5,Marco Morency,6-3,185,Jr,22,16,55.4,92.6,20.2,21.2,47.7,48.8,3.6,16.1,16.1,17.2,0.4,2.1,2.3,2.9,21.5,21,37,0.568,49,101,0.485,22,71,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,NA,NA,National Rank,Louisiana Monroe,2021,49616
Significant Contributor,15,Josh Nicholas,6-3,190,Sr,26,9,53.3,110.6,20.4,24.1,56.6,59,3.1,13.7,13.7,12.5,1.4,1.8,2.6,2.8,18.1,28,34,0.824,60,116,0.517,31,72,0.431,NA,456,NA,NA,NA,NA,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,NA,86,National Rank,Louisiana Monroe,2021,40971
Role Player,3,Elijah Gonzales,5-11,160,Jr,26,13,70.4,103.3,16.3,13.8,50.4,55.7,1.1,26,26.7,23.2,0,4.3,2.6,2.7,33.1,40,47,0.851,31,82,0.378,27,60,0.45,NA,NA,NA,NA,NA,498,NA,NA,134,NA,NA,2,NA,NA,484,NA,NA,42,National Rank,Louisiana Monroe,2021,40570
Role Player,0,Chris Efretuei,7-1,260,Sr,25,24,43,91.9,16.8,15.1,55.8,54.7,8.2,6.7,6.7,25.1,7.9,1.8,5.1,2.6,28.4,12,27,0.444,53,95,0.558,0,0,0,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,53,NA,NA,NA,NA,NA,383,NA,National Rank,Louisiana Monroe,2021,46438
Role Player,21,Luke Phillips,6-10,220,So,25,4,31.3,108.5,17.4,19,50,52.6,8.8,11.7,11.7,11.5,2.8,1.3,4.5,2.5,19.5,13,17,0.765,24,39,0.615,13,48,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2021,46442
Role Player,14,D'Marcus Hall,6-5,205,Fr,17,NA,10.6,70.8,19.1,16.7,32.7,38,8.3,3.5,3.5,25.1,1,0,4,3.2,34.6,6,9,0.667,7,21,0.333,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2021,49634
Limited Role,13,Thomas Howell,6-8,225,Fr,26,4,43.2,106,15.2,14.8,53.7,56.1,9.4,4.7,4.7,16.4,3,1.7,5.1,2.8,33,21,31,0.677,49,86,0.57,1,8,0.125,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,367,NA,NA,NA,NA,NA,304,NA,National Rank,Louisiana Monroe,2021,49618
Limited Role,1,Erie Olonade,5-11,180,Sr,18,12,22.9,77,15.2,17,39.5,40.8,0,11.5,11.5,19.6,0.5,1,2.5,1.6,7,3,4,0.75,9,31,0.29,9,26,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2021,46439
Benchwarmer,4,Zaakir Sawyer,6-5,215,Fr,10,NA,7.1,47.1,18.2,10.6,18.2,31.8,1.6,4.9,4.9,39.6,3.1,0,6,4.4,90.9,6,10,0.6,2,7,0.286,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2021,49611
Benchwarmer,10,Langston Powell,6-5,195,Jr,6,1,5.1,90.6,20.1,17.5,46.1,48.8,6.5,15.4,15.4,22.2,2.2,3.4,8.3,3.6,38.5,3,5,0.6,3,5,0.6,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2021,46440
Benchwarmer,23,Johnnie Williams,6-5,180,Fr,10,NA,4.5,107.4,24.1,30.4,57.5,59.4,2.5,5.2,5.2,10.5,2.5,1.3,1.7,3.5,20,3,4,0.75,1,5,0.2,7,15,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2021,49644
Go-to Guys,2,Kenneth Lofton,6-7,275,Fr,31,27,57.6,103,29.1,24.7,55.7,57.3,11.9,14.4,14.4,20.2,3.3,2.6,4.4,6.5,60.4,92,154,0.597,142,255,0.557,0,0,0,NA,NA,73,462,NA,NA,81,85,NA,NA,313,325,NA,23,NA,NA,391,NA,National Rank,Louisiana Tech,2021,49600
Significant Contributor,3,Amorie Archibald,6-3,185,Sr,31,31,76.9,94.8,20.6,21.3,42.5,47,1.6,20,20.2,18.2,0.6,1.9,1.7,3.1,25.5,60,75,0.8,62,161,0.385,42,133,0.316,387,NA,NA,NA,NA,NA,NA,NA,381,NA,NA,NA,75,NA,NA,301,NA,NA,National Rank,Louisiana Tech,2021,40109
Significant Contributor,22,Isaiah Crawford,6-6,220,So,31,20,65.7,107.5,22.5,23.4,55.8,57.5,5.8,14,14,17,3,2.1,3.2,3.8,30.9,56,85,0.659,95,176,0.54,39,99,0.394,NA,NA,NA,NA,248,323,NA,NA,NA,NA,369,NA,NA,NA,NA,NA,NA,274,National Rank,Louisiana Tech,2021,45919
Significant Contributor,5,Kalob Ledoux,6-4,190,Sr,27,19,58,103.5,20.5,24.4,52.8,55.5,1.2,5.7,5.7,13.8,0,1.2,2.4,3.4,25.6,48,65,0.738,53,127,0.417,54,127,0.425,NA,NA,NA,491,NA,NA,NA,NA,NA,4,NA,NA,434,NA,NA,NA,NA,102,National Rank,Louisiana Tech,2021,39068
Significant Contributor,33,Andrew Gordon,6-10,260,Sr,26,2,24.2,103.9,22,21.7,57.5,58.2,13.4,2.2,2.2,19.8,5.2,1.3,7.1,3.7,31.9,18,30,0.6,54,94,0.574,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2021,42595
Role Player,11,JaColby Pemberton,6-5,195,Sr,31,29,68.9,103.7,17.3,16.9,49.3,53.4,5.4,9.5,9.5,16.5,0.9,1.3,2.8,3.6,43.3,63,90,0.7,65,122,0.533,25,86,0.291,NA,NA,NA,NA,NA,NA,NA,493,NA,NA,NA,NA,NA,NA,209,NA,NA,NA,National Rank,Louisiana Tech,2021,38758
Role Player,24,Cobe Williams,5-11,175,So,30,25,65.2,101.7,18.4,16.8,50.8,55.2,1.2,19.3,19.3,21.8,1,2.3,3,3.5,40.3,59,79,0.747,56,108,0.519,29,88,0.33,NA,NA,NA,NA,NA,NA,NA,NA,422,NA,NA,NA,NA,NA,275,NA,NA,NA,National Rank,Louisiana Tech,2021,45920
Role Player,10,Xaiver Armstead,6-5,200,Sr,21,NA,15.2,93.6,16.8,19.4,42.5,44.8,3.5,12.4,12.4,16.1,0.6,3.6,3.4,2,11.3,5,6,0.833,3,15,0.2,13,38,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2021,45918
Nearly Invisible,21,Exavian Christon,6-4,200,Sr,31,NA,49.1,99.8,10.2,11.5,42.6,46.5,2,8.2,8.2,12.8,0.7,2,2.1,1.8,22.8,18,23,0.783,13,37,0.351,20,64,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,251,NA,NA,NA,NA,NA,National Rank,Louisiana Tech,2021,40607
Benchwarmer,13,Stacey Thomas,6-8,225,Jr,20,2,7.8,77.8,13,11.4,43.8,43.5,6.9,1.8,1.8,26.9,2.3,1.2,9.5,2.2,31.2,2,5,0.4,7,16,0.438,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2021,42432
Benchwarmer,0,Jace Bass,6-3,165,Jr,9,NA,6.5,118.2,16.9,23.9,48.2,53.5,0,7.4,7.4,0,0,2.1,3,2.9,21.4,6,6,0.999,6,13,0.462,5,15,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2021,49593
Major Contributor,1,Carlik Jones,6-1,185,Sr,19,19,88.8,105.7,26.1,27.6,43.4,49.1,2.2,26.1,26.1,12.7,0.3,2.2,2,4.5,32.7,75,92,0.815,95,225,0.422,18,56,0.321,4,NA,239,201,NA,NA,NA,NA,157,26,NA,NA,172,378,NA,223,NA,NA,National Rank,Louisville,2021,38254
Significant Contributor,13,David Johnson,6-5,210,So,19,19,82.7,93.5,23.2,23.1,48.4,50.4,2.9,18.8,18.8,23.9,0.9,1.8,3.1,2.9,18.3,28,40,0.7,58,136,0.426,32,83,0.386,191,NA,NA,NA,NA,NA,NA,NA,453,NA,NA,NA,NA,NA,NA,NA,NA,337,National Rank,Louisville,2021,46218
Role Player,14,Dre Davis,6-5,220,Fr,20,17,71.7,96.5,16.7,15.5,44.1,49.4,6.8,7.2,7.2,20.7,1.2,1.2,3.5,3.1,37.8,36,48,0.75,38,79,0.481,12,48,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,NA,NA,NA,National Rank,Louisville,2021,50008
Role Player,10,Samuell Williamson,6-7,210,So,18,15,64.1,103.3,19.5,19.9,51,53.4,8.2,8.9,8.9,18.6,0.5,0.6,3.3,2.8,23.3,24,34,0.706,61,110,0.555,9,36,0.25,NA,NA,NA,NA,NA,NA,348,1,NA,NA,NA,NA,NA,NA,NA,NA,406,NA,National Rank,Louisville,2021,45418
Role Player,24,Jae'Lyn Withers,6-8,230,Fr,20,20,63.9,116.6,19.5,19.5,58,60.1,11.4,3.8,3.8,14.5,1.6,2.1,4.8,3.7,37.1,36,53,0.679,71,122,0.582,8,21,0.381,NA,181,NA,NA,14,169,104,145,NA,484,NA,NA,NA,NA,353,NA,243,NA,National Rank,Louisville,2021,45414
Limited Role,11,Quinn Slazinski,6-8,215,So,20,8,52.4,113.6,15,15,49.4,55.2,5.2,5,5,11.5,0.3,1.4,2.9,3.7,52.2,35,47,0.745,28,43,0.651,11,47,0.234,NA,296,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,5,NA,National Rank,Louisville,2021,45420
Limited Role,12,JJ Traynor,6-8,200,Fr,20,NA,32.2,111.6,15,14.9,53.6,56.7,6.2,0.8,0.8,12.5,5,0.5,3.5,3.7,52.7,19,29,0.655,22,45,0.489,5,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2021,50007
Limited Role,20,Josh Nickelberry,6-4,205,So,9,NA,14.5,80.2,15,21.6,31.9,33.8,1,4.7,4.7,6.9,0,0,3.4,1.6,5.6,2,2,0.999,1,4,0.25,7,32,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2021,45428
Benchwarmer,23,Gabe Wiznitzer,6-11,240,Fr,12,NA,8.6,93.1,16.5,11.2,36.4,40.1,14.9,7.8,7.8,15.9,1.7,0,8.1,4.8,100,5,11,0.455,4,11,0.364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2021,50010
Benchwarmer,5,Malik Williams,6-11,250,Sr,3,2,7.7,77.8,21.8,22.7,35,34.2,11.1,9.4,9.4,18,0,1.9,1.9,2.9,20,1,4,0.25,4,13,0.308,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2021,41184
Benchwarmer,21,Charles Minlend,6-4,220,Sr,7,NA,7,83.8,9.9,12.5,30,30,6.1,6.2,6.2,10.9,2.1,1.1,2.1,1,0,0,0,0,0,4,0,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2021,38272
Benchwarmer,22,Aidan Igiehon,6-10,245,So,5,NA,5.1,115,15.7,12,71.4,60.2,11.2,0,0,9.4,2.9,1.5,12.7,5.5,114.3,3,8,0.375,5,7,0.714,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2021,45431
Go-to Guys,25,Cameron Krutwig 5,6-9,255,Sr,29,29,71.3,114.7,29.9,30.3,57.2,59,11.8,26.5,26.5,15.7,4.4,2.6,1.8,4.5,30,67,98,0.684,187,327,0.572,0,0,0,NA,25,47,69,173,221,85,188,142,NA,191,353,93,402,NA,NA,291,NA,National Rank,Loyola Chicago,2021,40275
Significant Contributor,12,Marquise Kennedy,6-1,175,So,27,NA,42.5,110.4,23.3,22.4,52.1,57.6,7.5,15.1,15.1,16.9,2.4,3.6,3.4,4.3,43.1,50,62,0.806,63,111,0.568,8,33,0.242,NA,463,NA,NA,NA,NA,417,328,NA,NA,NA,65,NA,463,NA,265,322,NA,National Rank,Loyola Chicago,2021,45513
Significant Contributor,10,Tom Welch,6-8,220,So,26,NA,21.4,112.8,22.2,23.2,64.7,65.2,6.1,13.2,13.2,19.3,2.4,0.5,5.4,3.5,30.7,15,23,0.652,38,51,0.745,7,24,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2021,45515
Significant Contributor,13,Baylor Hebb,6-2,170,Fr,17,NA,10.3,101.3,21.6,16.1,54,61.8,1.2,9.5,9.5,24.4,1,2.1,2.7,5.9,96,18,24,0.75,12,21,0.571,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2021,49653
Role Player,4,Braden Norris,6-0,180,So,29,29,78.5,110.1,16,15.7,56.7,59.4,0.9,18.4,18.4,20.6,0.7,1.4,2.4,2.4,25.8,37,48,0.771,26,55,0.473,53,131,0.405,333,476,NA,NA,201,202,NA,NA,478,NA,NA,NA,463,NA,NA,NA,NA,194,National Rank,Loyola Chicago,2021,43152
Role Player,1,Lucas Williamson,6-4,205,Sr,29,29,70.6,110.3,17.7,19.4,53.4,56,3.2,14,14,14.7,0.9,3.1,3,2.6,23.6,37,49,0.755,45,83,0.542,44,125,0.352,NA,468,NA,NA,407,467,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,National Rank,Loyola Chicago,2021,41146
Role Player,5,Keith Clemons,6-1,180,Sr,29,20,59.7,114.5,16,17.6,57.9,60.8,0.8,10,10.7,14.1,0.2,2.3,3.3,3,34.6,41,55,0.745,32,70,0.457,40,89,0.449,NA,261,NA,NA,NA,NA,NA,NA,NA,437,NA,NA,NA,NA,NA,NA,NA,45,National Rank,Loyola Chicago,2021,45512
Role Player,24,Tate Hall,6-6,220,Sr,29,9,51.4,99,19.9,20.1,47.8,50,4.9,16.4,16.4,18.5,1,1.8,3.1,2.9,25.6,26,40,0.65,49,89,0.551,17,67,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,NA,National Rank,Loyola Chicago,2021,42086
Role Player,23,Cooper Kaifes,6-3,195,So,25,NA,17,75.1,18.7,19.8,39.2,39.7,0.7,13.3,13.3,25.5,0,1.3,1.6,1.8,7.8,2,4,0.5,2,8,0.25,12,43,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2021,42743
Limited Role,30,Aher Uguak,6-7,225,Sr,29,29,60.8,119.2,14.8,13.9,65.6,68.1,5.3,8.8,8.8,19.8,0.2,2.4,3,2.9,43,42,55,0.764,69,97,0.711,10,31,0.323,NA,12,NA,NA,15,1,NA,NA,NA,NA,NA,457,NA,NA,214,NA,6,NA,National Rank,Loyola Chicago,2021,38015
Benchwarmer,22,Jacob Hutson,6-10,240,Fr,16,NA,7.7,104.2,24.1,24.9,58.6,58.4,9.3,7.3,7.3,17.5,4,0,4,4.3,37.9,6,11,0.545,14,25,0.56,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2021,49657
Benchwarmer,0,Paxson Wojcik,6-4,185,So,13,NA,5,117.9,25.4,30.6,60.9,63,4.8,16.1,16.1,12.9,0,2.2,2.1,3.6,21.7,4,5,0.8,8,14,0.571,4,9,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2021,45509
Go-to Guys,0,Eli Scott,6-6,232,Sr,22,22,88.2,104.5,29.6,28,50.9,55.6,9.2,24.7,24.7,21.2,1.5,1,2.8,6.3,53.7,107,152,0.704,132,250,0.528,8,33,0.242,48,NA,56,17,NA,NA,256,218,197,NA,NA,NA,NA,33,73,NA,NA,NA,National Rank,Loyola Marymount,2021,40562
Significant Contributor,14,Mattias Markusson,7-3,265,Sr,22,11,53.3,115.7,21,18.8,63.5,67.9,11.4,2.4,2.4,21.5,4.3,1,5,5.7,76.5,67,88,0.761,73,115,0.635,0,0,0,NA,213,NA,NA,NA,NA,103,59,NA,NA,209,NA,NA,84,NA,488,77,NA,National Rank,Loyola Marymount,2021,39318
Significant Contributor,34,Keli Leaupepe,6-6,248,So,20,15,52.8,113,22.8,24,53.5,59.1,10.9,10.5,10.5,17.8,0.5,1.3,5.4,4.8,46.2,54,67,0.806,49,90,0.544,19,55,0.345,NA,317,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,275,NA,269,492,NA,National Rank,Loyola Marymount,2021,46159
Significant Contributor,1,Dameane Douglas,6-7,203,So,12,12,47.2,97.1,20.8,21.2,58.7,59.2,4.4,8.1,8.1,25.8,2.3,1.7,3.4,4,40,27,46,0.587,51,85,0.6,11,30,0.367,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,National Rank,Loyola Marymount,2021,42625
Role Player,12,Jalin Anderson,6-4,177,Fr,21,19,73.8,87.6,18,19,37.9,42.1,2.2,21,21.1,24.1,0.9,1.4,3.2,2.7,22.4,28,36,0.778,31,87,0.356,20,74,0.27,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Loyola Marymount,2021,49730
Limited Role,2,Joe Quintana,6-2,170,Jr,19,17,70.1,109,14.6,14.9,57.9,62,0.6,12,12.9,24.1,1.1,2.2,3.7,3,40,38,48,0.792,11,29,0.379,39,91,0.429,NA,NA,NA,NA,144,88,NA,NA,NA,NA,NA,NA,NA,NA,28,348,NA,91,National Rank,Loyola Marymount,2021,40894
Limited Role,35,Ivan Alipiev,6-8,215,Jr,22,10,67.1,100,14.9,17.7,51.8,53.3,4,10.2,10.2,22.1,1.6,1.3,2.9,2,13.2,13,18,0.722,30,52,0.577,27,84,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,National Rank,Loyola Marymount,2021,42626
Limited Role,5,Kodye Pugh,6-8,214,Sr,14,4,15.9,69.3,13.9,15.9,34.5,34.5,5.6,5.3,5.3,27.1,1.7,1.7,4.8,1.7,10.3,1,3,0.333,4,16,0.25,4,13,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2021,39151
Limited Role,10,Quentin Jackson,6-2,181,Sr,6,NA,11.3,95.6,13.7,16.2,47.6,50.2,1.3,9.7,9.7,21.6,0,2.4,4.8,2.1,19.1,3,4,0.75,4,12,0.333,4,9,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2021,39494
Nearly Invisible,11,Parker Dortch,6-7,211,Sr,15,NA,17.6,89.8,11.3,9.4,50,52.6,3.4,8.3,8.3,30.3,0,0,4.9,2.6,52.6,6,10,0.6,5,10,0.5,3,9,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2021,45279
Go-to Guys,34,Santi Aldama,6-11,215,So,17,17,83.8,109,29.6,31.6,57.4,59.4,6.1,15.5,15.5,18.2,5.6,1.7,2.1,5.2,32.7,59,86,0.686,103,176,0.585,32,87,0.368,144,NA,55,38,163,201,NA,15,NA,NA,113,NA,283,167,NA,NA,234,493,National Rank,Loyola MD,2021,46028
Significant Contributor,10,Golden Dike,6-10,250,So,17,16,61.5,91.4,20.8,15.6,53.7,48.2,11.4,15.9,15.9,23.1,1.3,0.7,4.1,4.8,67.4,19,64,0.297,51,95,0.537,0,0,0,NA,NA,NA,NA,38,NA,98,NA,NA,NA,NA,NA,NA,276,16,NA,NA,NA,National Rank,Loyola MD,2021,45991
Significant Contributor,4,Isaiah Hart,5-11,185,Sr,13,7,45.1,87.1,22,22.8,45.1,49.2,0.7,12,12.1,24.9,0,2.4,3.2,3.4,24.5,20,25,0.8,34,72,0.472,8,30,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,NA,NA,NA,NA,National Rank,Loyola MD,2021,40699
Significant Contributor,14,Alonso Faure,6-10,225,Fr,17,NA,31.7,102,23.5,21.3,53.7,54.5,12.9,12.5,12.5,21,1.5,0.8,6.6,4.6,43.3,16,29,0.552,30,56,0.536,4,11,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola MD,2021,49676
Significant Contributor,12,Cam Spencer,6-4,205,So,5,3,18,103.3,22.8,22.4,51.2,55.2,1.8,22.7,22.7,22,0.9,2.3,4.1,3.9,32.5,10,13,0.769,10,25,0.4,7,15,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola MD,2021,46010
Role Player,2,Jaylin Andrews,6-4,179,Jr,17,16,84.1,105.5,18.5,19.8,48.2,51.7,5.5,12.1,12.1,14.8,0.4,2.1,2.8,3.5,32.7,38,54,0.704,63,116,0.543,11,49,0.224,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Loyola MD,2021,43263
Role Player,23,Brent Holcombe,6-8,204,Sr,15,1,20.1,78.5,19.8,19.5,35.9,41.4,4.9,7.5,7.5,24.8,6.4,2,5.3,3.4,30.8,9,12,0.75,11,25,0.44,2,14,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola MD,2021,40225
Limited Role,25,Kenneth Jones,6-0,177,Jr,13,6,38.6,106.4,13.8,14.6,57.1,56.5,1.7,16,16.5,21.6,0.8,1.3,2.9,1.8,12.5,3,7,0.429,14,20,0.7,12,36,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola MD,2021,43266
