Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,20,Adonis Gray,6-4,200,Sr,29,55.5,100.3,22.2,20.4,52.1,56.5,9.2,13.4,13.4,22.4,1.1,1.7,3.4,5.2,58.7,76,111,0.685,91,178,0.511,5,11,0.455,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,National Rank,Nicholls St.,2008,2118
Significant Contributor,13,Mitch Boyce,6-10,250,So,28,23.8,86.2,23.2,27.4,41.7,43.3,7,10.6,10.6,15.8,4.5,2.1,4.7,4.2,30.3,17,33,0.515,29,58,0.5,11,51,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2008,5433
Role Player,11,Dominic Friend,6-7,250,Fr,31,67.7,87.4,19.2,18.8,43.9,47.9,5.1,16.1,16.1,25.9,1.4,1.6,3.6,3.4,31.9,48,68,0.706,62,141,0.44,21,72,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Nicholls St.,2008,6347
Role Player,23,Gil Verner,6-1,180,Jr,31,44.3,95.3,19.9,23.5,50,51.2,4.6,15,15.6,20.9,0.7,4.7,3.1,2.7,16.1,18,28,0.643,24,43,0.558,42,131,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,National Rank,Nicholls St.,2008,4040
Role Player,3,Michael Czepil,6-2,180,Jr,13,31.7,107.3,19.4,20,59.9,63.8,4.1,21.1,21.1,26.1,0.7,2.9,2.2,3,24.5,24,26,0.923,26,41,0.634,25,65,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2008,3416
Limited Role,5,Justin Payne,5-10,170,Jr,31,63.2,85,15.7,12.4,45.8,50.4,1.5,21,21.7,33.9,0.5,1.8,5.3,3,42.7,39,56,0.696,30,81,0.37,20,50,0.4,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,NA,NA,NA,NA,376,NA,NA,NA,National Rank,Nicholls St.,2008,4752
Limited Role,44,Chris Paige,6-9,205,So,30,28.5,51,14.8,9.5,28.9,28.4,7.5,5.5,5.5,38.3,3.4,1.3,5.8,3.5,77.8,9,35,0.257,13,45,0.289,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2008,3815
Nearly Invisible,24,Kellan Carter,6-0,180,Fr,31,38.9,76.2,11.3,6.3,39,42.6,2.6,15,15.6,34.4,0.8,3.7,5.4,3.3,114.6,22,47,0.468,16,41,0.39,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2008,6815
Major Contributor,35,Nesho Milosevic,6-8,213,Jr,29,70.3,84,27.7,27.5,45.3,48.6,10.4,7.1,7.1,23.4,1.9,1.5,5.2,6.4,53.4,93,159,0.585,132,292,0.452,2,6,0.333,NA,NA,143,237,NA,NA,249,76,NA,NA,NA,NA,NA,56,182,NA,NA,NA,National Rank,NJIT,2008,6317
Major Contributor,21,Justin Garris,6-3,160,Fr,29,52,71.9,25.2,27.5,38.9,41.3,1.7,19,19,26.7,1.9,3.5,7,4.2,27.1,34,60,0.567,38,102,0.373,32,119,0.269,NA,NA,307,23,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,National Rank,NJIT,2008,6584
Significant Contributor,24,Kraig Peters,6-5,185,Sr,29,78.4,86.7,22.4,26.8,41.7,46.5,3.2,13.3,13.3,20.2,0.3,1.8,3.1,4,27.5,71,89,0.798,51,155,0.329,56,169,0.331,352,NA,NA,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,National Rank,NJIT,2008,4883
Significant Contributor,13,Jheryl Wilson,6-2,185,Fr,28,64.7,70.3,22.3,19.1,35.3,42,2.9,23,23.2,32.9,0.6,1.9,2.8,4.6,49.2,63,94,0.67,54,160,0.338,9,31,0.29,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,NA,494,236,NA,NA,NA,National Rank,NJIT,2008,6387
Significant Contributor,12,Brendon Lyn,5-10,180,Fr,27,30.4,53.9,20.2,19.4,29.7,32.3,1.5,19,19.5,37.5,0.3,1.1,3.5,2.6,15.4,9,14,0.643,18,59,0.305,6,32,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJIT,2008,6994
Role Player,32,Kyle Edwards,6-6,205,Jr,29,35.6,75.3,17.2,13.5,44.6,45.4,10.1,4.3,4.3,28.9,3.3,1.2,6,4.8,81.1,27,60,0.45,33,74,0.446,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJIT,2008,6876
Role Player,11,Paulius Skema,6-8,220,Fr,26,24.7,79,19,18.9,36.1,42.3,9.5,2.7,2.7,21.5,1.8,0.8,5.6,4.7,55.6,25,40,0.625,26,70,0.371,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJIT,2008,7136
Role Player,5,Courcy Magnus,6-3,165,Sr,25,19.6,69.5,18.1,17.2,41.3,42.6,2.3,17,17.5,33.9,0,2.9,5.5,3,26.9,7,14,0.5,5,17,0.294,11,35,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJIT,2008,5784
Nearly Invisible,0,Dan Stonkus,6-9,240,So,29,63.5,80.1,11.9,9.1,48.3,50.3,6.1,4.2,4.2,30.5,7,1,4.6,3.4,80.9,38,72,0.528,43,89,0.483,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,2,NA,NA,NA,National Rank,NJIT,2008,4975
Nearly Invisible,1,Tyler Epps,5-11,185,Fr,29,56.9,69.5,11.8,12.7,37.9,39,2.2,12,12.8,31.3,0,1.7,3.9,1.6,8.9,6,10,0.6,8,20,0.4,23,92,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,NJIT,2008,6498
Go-to Guys,5,Tony Murphy,6-4,220,Sr,31,87.1,97,28.2,30.5,44.1,49.4,1.8,14,14.3,19.4,0.3,2.8,1.1,4.7,29.6,121,146,0.829,108,256,0.422,73,237,0.308,76,NA,116,75,NA,NA,NA,NA,NA,NA,NA,34,1,438,NA,133,NA,NA,National Rank,Norfolk St.,2008,400
Go-to Guys,2,Michael Deloach,6-0,175,Jr,31,62.9,104.6,28,27.4,51.9,53.9,5.9,26.8,26.8,19.8,0.6,4,4.5,4.6,31.9,65,102,0.637,136,251,0.542,20,69,0.29,NA,NA,131,239,NA,NA,NA,NA,153,NA,NA,59,NA,476,NA,NA,396,NA,National Rank,Norfolk St.,2008,5894
Significant Contributor,23,Corey Lyons,6-4,185,Jr,31,78.6,105.2,22.1,24.9,49.3,52.7,5.6,7.9,7.9,15.8,1.5,1.3,3.4,3.6,26.2,72,95,0.758,131,238,0.55,32,125,0.256,343,NA,NA,454,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,456,335,NA,National Rank,Norfolk St.,2008,5079
Significant Contributor,11,Joseph Dorsett-Jeffreys,6-11,300,So,31,28.4,102.9,22.1,19,56,59,10.8,1.7,1.7,22.6,4.3,0.7,8.6,5.2,59,39,59,0.661,56,100,0.56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norfolk St.,2008,7041
Role Player,20,Kevin Worsley,6-4,205,Jr,31,33.9,96.1,17.4,15.3,53.6,53.8,10.1,11.7,11.7,28.6,1,5.3,4.5,2.3,19.8,10,19,0.526,38,79,0.481,9,17,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norfolk St.,2008,6914
Limited Role,45,Larry Vickers,6-9,208,Sr,31,67.1,83,12.8,11,48.2,47.2,6.6,5.8,5.8,30.3,6.2,2.5,5.5,2,24.1,12,33,0.364,66,137,0.482,0,0,0,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,131,495,NA,NA,NA,NA,NA,NA,National Rank,Norfolk St.,2008,2743
Limited Role,10,Rashid Cann,6-0,185,Sr,31,54.8,79.8,12.4,11.3,34.8,38.3,2.1,13,13.1,26.9,0.2,2.6,4.5,2,26.1,19,30,0.633,28,89,0.315,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459,NA,NA,NA,NA,NA,NA,National Rank,Norfolk St.,2008,4717
Limited Role,21,Brandon Monroe,6-7,210,So,30,51.2,110.6,12.7,11.9,59.3,56.4,12.8,2,2,16.9,2.9,1.1,6,2.5,35.4,15,40,0.375,67,112,0.598,0,1,0,NA,392,NA,NA,NA,NA,71,368,NA,NA,409,NA,NA,NA,NA,NA,121,NA,National Rank,Norfolk St.,2008,6598
Major Contributor,50,Tyler Hansbrough,6-9,245,Jr,39,81.4,125.2,26.8,25.6,54,61.8,13,4.8,4.8,12.7,1.1,2.4,2.9,8.1,70.5,304,377,0.806,289,528,0.547,0,7,0,234,22,189,385,339,105,54,171,NA,88,NA,NA,NA,3,44,214,354,NA,National Rank,North Carolina,2008,3383
Significant Contributor,22,Wayne Ellington,6-4,195,So,39,76.8,119.9,20.9,25.7,54.4,57.6,3.8,10.8,10.8,13.7,0.6,1.9,2,3.5,22.7,95,115,0.826,159,312,0.51,78,195,0.4,428,79,NA,378,311,343,NA,NA,NA,153,NA,NA,145,NA,NA,137,NA,262,National Rank,North Carolina,2008,5113
Significant Contributor,14,Danny Green,6-5,210,Jr,39,55,116.3,22.6,24.3,55.1,58.7,8.6,14.6,14.6,19.9,5.1,2.9,4.2,3.4,23,69,79,0.873,105,193,0.544,56,150,0.373,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,189,301,NA,NA,NA,33,38,491,National Rank,North Carolina,2008,4033
Significant Contributor,5,Ty Lawson,5-11,193,So,32,51.3,123,22.8,20.7,57,62.1,2.1,32,32.9,20,0.1,3.3,2.8,4.6,42.3,96,115,0.835,110,189,0.582,30,83,0.361,NA,39,NA,NA,NA,NA,NA,NA,5,NA,NA,161,NA,497,NA,11,166,NA,National Rank,North Carolina,2008,5053
Role Player,21,Deon Thompson,6-8,240,So,39,52.9,104,19.7,21.7,48.1,49.7,9.8,7.9,7.9,17,5.9,1.7,4.3,3.3,25.1,44,74,0.595,142,295,0.481,0,0,0,NA,NA,NA,NA,NA,NA,315,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina,2008,5634
Role Player,13,Will Graves,6-6,245,Fr,36,11.8,115.9,19.5,22.9,52.9,53.5,11.4,10,10,16,1.6,1.4,3.9,2.8,17.4,7,12,0.583,8,26,0.308,19,43,0.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,2008,7523
Limited Role,1,Marcus Ginyard,6-5,218,Jr,39,69.6,105.6,14.1,12.4,46.8,50.5,7.6,11,11,21.1,0.3,2,2.9,3.1,43.7,63,97,0.649,86,192,0.448,12,30,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,NA,National Rank,North Carolina,2008,3843
Limited Role,11,Quentin Thomas,6-3,185,Sr,37,37.2,98.8,14.3,8.2,57.1,61.2,1.1,26,26.8,38.9,0.8,1.5,3.7,2.4,41,25,32,0.781,40,65,0.615,3,13,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,2008,3029
Limited Role,32,Alex Stepheson,6-9,235,So,37,33.9,101.7,15.8,14.7,53.9,52.9,13.5,2,2,21.8,5.9,0.6,5.6,3.1,36.7,21,47,0.447,69,128,0.539,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,2008,5989
Nearly Invisible,4,Bobby Frasor,6-3,208,Jr,12,12.3,103.9,11.9,12,46.1,46.5,1.1,17.7,17.7,22.7,1,3.2,1.9,1.8,15.8,3,6,0.5,4,8,0.5,9,30,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,2008,3478
Major Contributor,20,Jason Wills,6-6,208,Sr,31,73.2,92,24.4,20.5,49.2,51.6,7.5,18.9,18.9,25.8,0.8,1.5,3.3,5.5,63.6,91,161,0.565,117,241,0.485,5,12,0.417,NA,NA,382,NA,NA,NA,NA,344,NA,NA,NA,NA,NA,175,76,NA,NA,NA,National Rank,North Carolina A&T,2008,3371
Major Contributor,1,Steven Rush,5-11,170,Sr,30,70.7,99.1,25.4,30.6,47.9,52.5,2,13,13.5,19.3,0.4,2.1,2.1,4,25.8,80,94,0.851,58,126,0.46,78,239,0.326,NA,NA,288,72,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,75,NA,NA,National Rank,North Carolina A&T,2008,1485
Major Contributor,5,Tavarus Alston,6-0,165,So,23,14.2,80.5,26.7,23.8,44.7,47,4,25,25.8,32,0.7,3.2,2.2,4.1,33.3,11,19,0.579,21,43,0.488,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2008,7437
Significant Contributor,21,Ed Jones,6-7,215,Jr,31,48.3,100.7,20.4,23.3,52.6,54.7,6.5,7.8,7.8,19.6,1.7,1.9,3.2,3.5,29.5,37,56,0.661,70,128,0.547,20,62,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357,NA,National Rank,North Carolina A&T,2008,6648
Role Player,3,Austin Ewing,5-11,160,Sr,30,63.1,107.6,19.4,20.5,53.2,58.4,1.2,16,16.5,21.4,0,1.4,2.3,3.9,39.9,71,87,0.816,20,40,0.5,64,178,0.36,NA,NA,NA,NA,412,269,NA,NA,NA,NA,NA,NA,271,NA,454,178,NA,NA,National Rank,North Carolina A&T,2008,4814
Role Player,23,Thomas Coleman,6-9,220,Fr,31,52,110,16.6,13.6,66.4,63.3,9.9,6.3,6.3,20.4,10.2,1.5,4.2,5,89.9,57,107,0.533,79,119,0.664,0,0,0,NA,432,NA,NA,NA,NA,308,345,NA,NA,21,NA,NA,342,NA,NA,14,NA,National Rank,North Carolina A&T,2008,6582
Role Player,10,Angelo Hernandez,6-3,185,Sr,31,50.5,86.6,18.3,14.8,55.2,53.9,6.8,14.1,14.1,32.8,0.6,3.7,4,3.3,43.7,25,55,0.455,68,120,0.567,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,246,NA,National Rank,North Carolina A&T,2008,4742
Role Player,2,Glenn Nelson,6-3,185,Sr,28,23.4,91,19.9,17,56,61.3,2,16,16,36.8,0,2.7,3.4,3.1,32.8,20,22,0.909,15,33,0.455,15,34,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2008,5487
Role Player,33,Nicholas Wilson,6-5,210,Jr,24,22.1,88,16.8,18.5,46.4,46.6,7.3,7,7,23.1,3,2.9,4.2,2.5,21.7,7,15,0.467,17,39,0.436,10,30,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2008,6059
Role Player,34,Robert Johnson,6-6,200,So,24,17,107.7,19.2,21.6,56.5,59.9,6.1,10,10.3,20.7,2.7,1.1,1.7,3.2,27.4,14,17,0.824,32,57,0.561,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2008,7358
Role Player,50,James Porter,6-9,220,Jr,21,16.9,70.2,16.6,15.5,38.6,38.1,10.1,2.7,2.7,29,2.8,0.8,9.1,2.9,34.1,5,15,0.333,17,44,0.386,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2008,4740
Limited Role,4,Trahern Chaplin,6-6,200,Jr,31,42.9,86.1,12.9,13,47.9,46.9,6,7.3,7.3,26.1,1.3,1.5,5.5,2.1,23.4,8,22,0.364,39,61,0.639,4,33,0.121,NA,NA,NA,NA,NA,NA,NA,429,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,National Rank,North Carolina A&T,2008,3876
Go-to Guys,12,Bryan Ayala,6-2,190,Jr,30,78.3,82.8,28.9,30.2,38.2,43.5,2.1,33,33.9,21.9,0.2,3,3.6,5.7,39.7,102,150,0.68,77,216,0.356,45,162,0.278,358,NA,78,85,NA,NA,NA,NA,37,NA,NA,267,NA,142,462,NA,NA,NA,National Rank,North Carolina Central,2008,6232
Major Contributor,23,Ashton Sauls,6-0,165,Jr,14,27.7,65.3,24.3,22.2,42.3,43.8,6.3,10,10.7,36.2,0,2,4.5,3.8,29.6,15,29,0.517,25,69,0.362,11,29,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina Central,2008,7056
Significant Contributor,34,Charles Futrell,6-6,205,Sr,30,92.8,92.4,23.5,27.2,52.6,55.1,6.5,6.6,6.6,22.9,2.5,2.5,3,4,26.6,76,107,0.71,161,310,0.519,34,93,0.366,14,NA,483,249,455,NA,NA,NA,NA,NA,477,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina Central,2008,6188
Significant Contributor,3,J'Mell Walters,6-0,170,Jr,28,52.8,64.1,20.4,14.3,36.8,41.7,2.4,28,28.6,42.1,0.5,2.5,3.5,3.5,43.8,33,53,0.623,40,97,0.412,3,24,0.125,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina Central,2008,6564
Significant Contributor,13,Philip Branch,6-1,178,Jr,23,35.3,86.9,22.7,33,44.1,44.7,1.8,16,16.4,14.6,0,2.1,3.2,2.3,4.8,6,9,0.667,19,59,0.322,42,127,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina Central,2008,6884
Significant Contributor,1,Michael Glasker,5-8,156,Fr,28,24.1,59.7,20.3,14.6,36.6,39.7,1.5,27,27.2,43.9,0,3.1,3,3.2,35.7,11,20,0.55,10,39,0.256,7,17,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina Central,2008,7149
Limited Role,0,Joshua Worthy,6-4,200,So,30,70.3,73,12.3,11.7,41.2,43.3,6.4,7.7,7.7,32.9,1.6,2.3,3.1,2,21.4,17,28,0.607,30,76,0.395,16,55,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina Central,2008,6318
Limited Role,2,Marius Vaskys,6-9,219,Fr,28,41.8,79.4,12.5,12,42.5,43.9,8.5,9.1,9.1,28.5,2.9,0.9,7.2,2.2,26.3,11,21,0.524,31,72,0.431,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina Central,2008,6769
Limited Role,33,Tremaine Holloway,6-5,185,So,29,40.4,67.5,15.9,10.7,46.4,47.1,5.7,7.5,7.5,37.8,1.5,0.9,5.8,4.1,84.1,27,58,0.466,32,69,0.464,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina Central,2008,6792
Nearly Invisible,32,Calvin Wright,6-8,195,Fr,24,17.7,68.8,10.6,10.6,43.3,43.2,6.7,0,0,32.5,3.9,1.1,6.4,1.7,16.7,2,5,0.4,13,29,0.448,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina Central,2008,7334
Go-to Guys,22,Brett Winkelman,6-6,208,Jr,29,79.2,114,28.5,28.7,55.3,61,9.5,14.3,14.3,17.9,1.1,1.8,3.5,6.1,47.1,144,176,0.818,165,310,0.532,28,64,0.438,313,253,94,155,263,139,358,102,NA,NA,NA,NA,NA,85,284,166,465,8,National Rank,North Dakota St.,2008,3359
Major Contributor,10,Ben Woodside,5-11,188,Jr,29,91.2,116.2,27.2,26.5,53.9,60.5,1,28,28.5,17.7,0.3,2.4,2.4,6.1,51.9,171,206,0.83,121,241,0.502,62,156,0.397,26,163,176,301,352,16,NA,NA,12,NA,NA,NA,297,83,2,129,NA,289,National Rank,North Dakota St.,2008,3289
Role Player,31,Mike Nelson,6-4,190,Jr,29,79.7,116.5,19.4,21.5,59.6,62.1,3.1,15,15,17.3,0.6,1.5,2.7,3.5,30.2,64,85,0.753,79,153,0.516,59,128,0.461,296,151,NA,NA,8,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,31,National Rank,North Dakota St.,2008,3402
Role Player,23,Michael Tveidt,6-7,193,Fr,29,58.5,88.2,17.8,17.5,47,49,5.6,8.4,8.4,25.7,1.1,1.3,4.3,3,28.6,29,48,0.604,64,138,0.464,10,30,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Dakota St.,2008,6476
Role Player,4,Freddy Coleman,6-3,206,Fr,27,27.9,93,18.5,16.4,50,52.4,6.5,13.3,13.3,27.3,2.4,2.1,5.4,3.3,36,17,27,0.63,33,65,0.508,3,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Dakota St.,2008,7051
Limited Role,40,Lucas Moormann,6-9,252,Jr,29,53.6,96.6,15,14.9,45,46,9.5,7.6,7.6,17.6,2.3,1.5,5.3,3,35.9,23,47,0.489,56,122,0.459,2,9,0.222,NA,NA,NA,NA,NA,NA,357,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Dakota St.,2008,3608
Limited Role,32,Josh Vaughan,6-4,204,So,28,44.7,106.3,13.3,12.7,56.5,58.9,3.1,13.7,13.7,25.3,1.1,2.1,3.3,2.3,28,19,26,0.731,12,23,0.522,27,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,National Rank,North Dakota St.,2008,5731
Limited Role,21,Austin Pennick,6-3,192,So,15,19.1,71.7,13.6,11.5,31.9,34.8,6.7,8,8,30,0,2,7.4,2.4,33.3,6,12,0.5,10,32,0.312,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Dakota St.,2008,5220
Nearly Invisible,34,Sam Sussenguth,6-8,228,So,29,36.5,111.9,11.5,11.5,50.7,53.8,10.4,3.2,3.2,15.1,2.7,0.3,5.8,2.4,36.2,17,25,0.68,35,68,0.515,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Dakota St.,2008,5778
Major Contributor,20,Tom Hammonds,6-5,220,Jr,29,79.2,83.8,24.6,26.7,40,45.7,2.6,8.6,8.6,21.2,0.2,1.6,2.9,4.9,38.1,95,129,0.736,80,210,0.381,37,129,0.287,316,NA,355,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,NA,National Rank,North Florida,2008,1134
Significant Contributor,15,Cortez Riley,6-0,180,Jr,29,54.2,80.5,22.5,20.4,42.4,47.6,3,21,21.3,30.6,0.3,1.5,4.9,3.9,35.6,47,63,0.746,54,139,0.388,14,38,0.368,NA,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Florida,2008,4594
Significant Contributor,21,James Grimball,6-8,215,Sr,29,53,94.8,21.5,18,52.3,54.4,11.4,4,4,22,7.1,2.1,5.8,6,80.4,70,123,0.569,80,153,0.523,0,0,0,NA,NA,NA,NA,NA,NA,149,156,NA,NA,86,NA,NA,89,NA,NA,NA,NA,National Rank,North Florida,2008,5030
Significant Contributor,32,Stan Januska,6-6,210,So,19,51.8,87.9,20.3,23.5,42.6,44.8,4.1,15.7,15.7,18.7,0.9,1.9,3.1,3.3,23.1,28,45,0.622,50,112,0.446,22,83,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Florida,2008,4213
Significant Contributor,33,Brent Wood,6-5,175,Fr,8,10.6,66.7,22.7,26.5,34.4,36.2,4.2,9.5,9.5,26.5,0.9,2.3,1.3,2.5,8.9,3,4,0.75,8,16,0.5,5,29,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Florida,2008,7563
Role Player,13,Chris Timberlake,5-11,180,Sr,28,65.8,86.9,19.9,22.1,44.8,46.1,2.2,22,22.8,22.8,0.1,2.2,3.6,2.8,17.6,24,41,0.585,61,134,0.455,29,99,0.293,NA,NA,NA,NA,NA,NA,NA,NA,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Florida,2008,3299
Role Player,25,Germaine Sparkes,6-6,200,So,29,58.3,62.1,16.9,12.8,29.2,32.9,4.6,20.2,20.2,35.8,0.6,2.2,4.8,3.1,42.5,25,51,0.49,32,101,0.317,2,19,0.105,NA,NA,NA,NA,NA,NA,NA,NA,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Florida,2008,4851
Role Player,31,DeVon Jones,6-6,195,Fr,27,56.3,87,17.1,16.4,47,48.6,9.2,4.3,4.3,23.5,3.8,1.4,5.8,3.6,42.6,34,63,0.54,65,133,0.489,3,15,0.2,NA,NA,NA,NA,NA,NA,401,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,National Rank,North Florida,2008,6510
Role Player,11,Justin Cecil,6-8,210,Fr,19,41.3,84,18.2,20.1,42.5,45.1,7.1,6.8,6.8,22.9,3.6,1.6,3.5,2.8,21.1,19,28,0.679,31,78,0.397,17,55,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA,NA,NA,NA,NA,National Rank,North Florida,2008,6783
