Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,23,Cardell McFarland,6-2,160,Fr,29,51,90.8,20.8,18.4,48.7,54.4,3,13,13.3,27.8,0.2,1,3.7,4,46,53,69,0.768,46,89,0.517,18,61,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,National Rank,Missouri St.,2009,7976
Significant Contributor,2,Will Creekmore,6-9,242,So,23,38.2,99.2,23.2,22.6,49.3,51.8,11.5,7.6,7.6,17.2,1.7,0.7,4.3,5,51.4,42,71,0.592,50,107,0.467,12,31,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missouri St.,2009,8201
Role Player,10,Spencer Laurie,6-1,182,Sr,27,63.4,93.8,19.1,21,49.3,50.6,1.7,20,20.9,23.1,0,2.2,2.6,2.3,12.2,18,26,0.692,33,89,0.371,48,124,0.387,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,492,NA,NA,NA,NA,283,National Rank,Missouri St.,2009,4972
Limited Role,0,Justin Fuehrmeyer,6-0,170,Jr,26,57.4,94.9,13.7,11.8,37.5,45.8,2,21,21.8,22.6,0,2.6,2.4,2.9,47.2,40,51,0.784,21,53,0.396,13,55,0.236,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,NA,484,351,NA,NA,NA,NA,NA,National Rank,Missouri St.,2009,6044
Limited Role,30,Ryan Jehle,6-6,230,So,27,45.1,96,14.9,13.9,53,55.5,5.1,8.3,8.3,25,1.3,1.4,4.5,2.8,38,25,38,0.658,35,55,0.636,12,45,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Missouri St.,2009,8081
Limited Role,12,Shane Laurie,6-2,193,Sr,12,20.5,90,12.6,16.5,37,37.9,3.3,12,12.8,11.8,0,1.5,3.9,1.5,5.6,2,3,0.667,2,13,0.154,12,41,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missouri St.,2009,3805
Nearly Invisible,50,Isaiah Rhine,6-10,229,Fr,22,18.3,81.9,11.7,10.3,36.7,38.9,8.9,1.9,1.9,18.9,1.6,0.3,5.8,2.9,60,8,18,0.444,11,29,0.379,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missouri St.,2009,8700
Major Contributor,25,Travis Taylor,6-8,200,Fr,31,68.4,99,26,25.7,54.2,55.7,9.8,17.1,17.1,20.8,3.3,1.6,2.7,5,42,73,121,0.603,156,288,0.542,0,0,0,NA,NA,246,386,305,454,328,NA,NA,NA,324,NA,NA,309,421,NA,354,NA,National Rank,Monmouth,2009,7731
Major Contributor,20,Mike Myers Keitt,6-7,180,Fr,31,58.1,92.5,24.6,26.9,41.1,46.7,6.2,17.3,17.3,17.3,1.3,1.9,2.8,4.2,30.7,64,79,0.81,80,185,0.432,17,72,0.236,NA,NA,387,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,National Rank,Monmouth,2009,7872
Major Contributor,21,George Barbour,6-7,220,So,26,16.8,85.6,24.6,22.9,42.9,44.4,10.2,8.1,8.1,16.5,5.5,2,8.8,6.3,68.3,20,43,0.465,27,63,0.429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monmouth,2009,7482
Significant Contributor,10,Will Campbell,5-10,170,Fr,31,53.7,95.7,23.1,25.2,49.1,54.6,2.8,8.8,8.8,20.8,0.5,2.3,3.4,4.2,34.2,64,76,0.842,46,109,0.422,42,113,0.372,NA,NA,NA,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,402,National Rank,Monmouth,2009,7936
Significant Contributor,1,Yaniv Simpson,6-3,210,Jr,26,39.9,92.5,21.6,27.3,55,55.1,2.4,11.2,11.2,22.6,0.5,1.1,3.8,1.9,3.9,4,7,0.571,19,49,0.388,53,130,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monmouth,2009,6963
Significant Contributor,23,R.J. Rutledge,6-5,175,So,23,37.5,92.8,21.5,26.3,50,50.5,2.5,14.9,14.9,18.1,1.2,0.8,4.7,2.8,14.8,13,24,0.542,30,75,0.4,34,87,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monmouth,2009,6614
Limited Role,2,Alex Nunner,6-3,185,Sr,31,74.4,100.2,15.9,16.4,49.5,53.5,2.9,16.4,16.4,20.6,0.1,1.9,1.8,2.8,30.5,47,61,0.77,45,89,0.506,36,111,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,National Rank,Monmouth,2009,4653
Limited Role,15,James Hett,6-0,175,So,28,68.2,90.2,13.8,10.2,38.2,43.1,3.9,29,29.4,29.5,0.1,1.8,3,2.3,36,28,41,0.683,36,79,0.456,5,35,0.143,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Monmouth,2009,6227
Limited Role,34,Dutch Gaitley,6-9,225,Jr,27,46.5,80.3,15,10.6,29.6,41.8,7.4,12.4,12.4,30,4.3,1.7,6.5,3.5,69.1,42,56,0.75,18,66,0.273,4,15,0.267,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,National Rank,Monmouth,2009,6647
Limited Role,31,Nick DelTufo,6-8,225,So,30,27.1,74.5,15.2,11.9,40.6,45.8,3.9,10.5,10.5,34.2,2.4,1.6,5.8,2.9,45.3,16,24,0.667,17,42,0.405,3,11,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monmouth,2009,6558
Go-to Guys,23,Anthony Johnson,6-2,195,Jr,29,78.2,110.7,30.9,28.6,53.2,61.4,2.1,25,25.3,19.3,0.6,1.4,2.4,6.8,57.1,162,186,0.871,145,271,0.535,19,55,0.345,382,365,31,169,373,87,NA,NA,209,NA,NA,NA,344,24,135,32,411,NA,National Rank,Montana,2009,7632
Significant Contributor,2,Jordan Hasquet,6-9,243,Sr,29,73.1,109.9,21.2,24.4,51.5,54.2,6.4,12.9,12.9,11.7,1.5,0.9,3.1,3.6,26.9,50,70,0.714,74,158,0.468,40,102,0.392,NA,407,NA,NA,NA,NA,NA,264,NA,76,NA,NA,NA,NA,NA,NA,NA,239,National Rank,Montana,2009,3624
Significant Contributor,44,Jack McGillis,6-6,215,Jr,29,62.6,91.2,22.7,22.6,43.7,48,4.4,12.8,12.8,19.3,1.5,1.9,4.7,4.3,39.8,55,82,0.671,57,140,0.407,22,66,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,National Rank,Montana,2009,4526
Significant Contributor,41,Brian Qvale,6-11,255,So,29,48.5,98.3,20.1,17.9,48.8,51.2,11.8,6.5,6.5,18.6,9.7,0.6,4.8,4.3,53.5,39,68,0.574,62,127,0.488,0,0,0,NA,NA,NA,NA,NA,NA,129,17,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,National Rank,Montana,2009,6976
Significant Contributor,24,Derek Selvig,7-0,225,Fr,23,21.6,78.5,21.9,18.7,46.6,47.4,6.9,10.9,10.9,31.2,3,2.8,6.2,3.4,30.5,9,18,0.5,17,36,0.472,7,23,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montana,2009,8588
Role Player,40,Kyle Sharp,6-7,220,Sr,29,51,115.7,16,17.2,56.3,58.8,8.5,4.8,4.8,12.1,3.5,2,4.6,3.3,38.3,34,49,0.694,66,114,0.579,4,14,0.286,NA,164,NA,NA,NA,NA,NA,101,NA,92,305,NA,NA,NA,NA,NA,158,NA,National Rank,Montana,2009,4477
Role Player,5,Ceylon Elgin-Taylor,6-2,185,Sr,19,33.5,93.7,16.4,11.7,43,47.3,4.4,26,26.7,27.9,1.1,1.3,2.8,3,47.4,17,27,0.63,23,51,0.451,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montana,2009,6364
Role Player,33,Vassy Banny,6-4,215,Jr,21,12.9,71.5,18.9,11.1,38.1,37.8,8,16.5,16.5,33.7,0,2.1,6.7,4.1,81,6,17,0.353,5,14,0.357,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montana,2009,8854
Limited Role,3,Ryan Staudacher,6-3,195,Jr,29,69.4,118.4,12.8,17.8,61.1,61.5,1.3,7.7,7.7,11.1,0.1,1,2.5,1.5,3.3,5,6,0.833,26,56,0.464,56,124,0.452,NA,91,NA,NA,38,82,NA,NA,NA,53,NA,NA,434,NA,NA,NA,NA,25,National Rank,Montana,2009,5841
Limited Role,13,Michael Taylor,6-4,190,So,29,42.3,105.4,13.3,13.4,52.4,57.4,0.5,12,12.4,20.4,0.4,0.8,2.6,2.5,32.5,23,27,0.852,9,21,0.429,23,62,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,NA,NA,407,National Rank,Montana,2009,5081
Major Contributor,15,Bobby Howard,6-7,220,So,30,59.8,91.2,25,27.2,45.3,46.4,7,10.7,10.7,18.2,0.4,0.9,3.5,4.1,29.9,44,86,0.512,60,136,0.441,47,152,0.309,NA,NA,34,246,NA,NA,NA,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Montana St.,2009,6709
Significant Contributor,20,Will Bynum,6-3,185,Jr,32,69.2,97,22.7,21.5,50,52.9,2.5,14.4,14.4,19.9,1.9,4.3,3.1,5,53.6,86,141,0.61,127,248,0.512,3,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,288,19,NA,NA,NA,National Rank,Montana St.,2009,7720
Significant Contributor,32,Divaldo Mbunga,6-9,240,Sr,32,68.6,111.3,20.4,19.2,54.5,57.6,12.5,7.9,7.9,16.7,7.1,1.3,3.7,4.4,50.6,79,118,0.669,127,232,0.547,0,1,0,NA,337,NA,NA,284,298,91,266,NA,NA,79,NA,NA,NA,24,NA,307,NA,National Rank,Montana St.,2009,6384
Significant Contributor,23,Erik Rush,6-5,200,So,32,67.5,93.7,23.5,21.4,42.5,48.8,6.4,14.8,14.8,21.6,0.8,1.5,3.2,4.9,51.8,93,132,0.705,83,192,0.432,17,63,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,221,NA,NA,NA,National Rank,Montana St.,2009,5889
Role Player,3,Marquis Navarre,5-11,165,Jr,32,64.8,90.1,16.7,14.2,42.6,48.1,1.8,21,21.9,28.2,0.4,1.2,4,2.9,36.4,45,59,0.763,51,115,0.443,12,47,0.255,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Montana St.,2009,7771
Role Player,42,Branden Johnson,6-8,215,Jr,32,48.4,102.2,19.3,18.7,41.6,50.4,8.7,8.8,8.8,18.5,1.9,1.3,4,4.1,46.9,64,75,0.853,23,75,0.307,29,85,0.341,NA,NA,NA,NA,NA,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,National Rank,Montana St.,2009,5471
Role Player,33,Danny Piepoli,6-6,195,Jr,30,46,104.5,18.9,24.7,51.2,53.1,2.1,7.5,7.5,15.1,0.6,0.6,2.3,2.3,11.4,19,23,0.826,13,42,0.31,60,159,0.377,NA,NA,NA,494,NA,NA,NA,NA,NA,347,NA,NA,264,NA,NA,NA,NA,356,National Rank,Montana St.,2009,5866
Role Player,1,Austin Brown,6-4,215,Fr,31,23.3,99,18.6,19.9,44.5,46.8,9,7.8,7.8,14,2.6,1,4,3.6,36.6,17,30,0.567,20,39,0.513,11,43,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montana St.,2009,8546
Limited Role,4,James Hennessy,6-2,185,Jr,25,25.5,90,13,9.8,51.1,51.8,2.7,20,20.1,33.8,0.7,3.7,3.2,2,29.5,7,13,0.538,15,28,0.536,5,16,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montana St.,2009,6794
Nearly Invisible,34,Cody Anderson,6-10,270,Fr,29,19.2,127.7,11.7,15.9,62,62.1,6.4,2.6,2.6,8.3,0.5,1,2.6,1.6,9.3,3,5,0.6,14,26,0.538,13,28,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Montana St.,2009,8661
Major Contributor,35,Kenneth Faried,6-8,215,So,36,74.7,110.1,24.6,23.6,55.9,56.9,16.4,11.5,11.5,17.8,7.2,3.7,3.8,5.3,54.2,109,189,0.577,192,344,0.558,2,5,0.4,NA,392,394,NA,21,349,8,2,NA,NA,77,79,NA,228,18,NA,248,NA,National Rank,Morehead St.,2009,6617
Significant Contributor,33,Leon Buchanan,6-5,210,Sr,36,85.7,114.9,21.4,20.2,52,60,10,6.6,6.6,17.8,1.1,1.3,2.7,5.5,67.9,187,233,0.803,174,339,0.513,3,4,0.75,114,185,NA,NA,467,167,296,NA,NA,NA,NA,NA,NA,178,49,217,NA,NA,National Rank,Morehead St.,2009,6255
Significant Contributor,22,Demonte Harper,6-4,175,So,36,80.6,87.1,23.2,22.9,43,46.8,3.7,22.1,22.1,29.8,2.4,2.2,3.5,3,23.6,66,86,0.767,97,246,0.394,40,119,0.336,285,NA,NA,NA,NA,NA,NA,NA,332,NA,482,NA,NA,NA,NA,388,NA,NA,National Rank,Morehead St.,2009,6657
Significant Contributor,10,Robert Murry,5-10,185,Jr,31,43.9,94.7,22.9,21.5,46.3,53.1,1.3,14,14.4,25.7,0.2,2.2,4.2,4.9,54.5,77,102,0.755,73,157,0.465,9,30,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,NA,444,NA,NA,National Rank,Morehead St.,2009,8097
Role Player,1,Maze Stallworth,6-4,205,Jr,33,72.5,120.8,17,21.9,52.7,56.1,6.6,7.3,7.3,11.3,2.1,1.5,3.5,3,27.7,68,87,0.782,35,85,0.412,87,229,0.38,NA,56,NA,NA,404,415,NA,NA,NA,61,NA,NA,NA,NA,NA,299,NA,338,National Rank,Morehead St.,2009,5366
Role Player,11,Terrance Hill,6-1,170,Fr,34,30.3,95.4,17.4,23.8,44.4,45.8,3.4,8.9,8.9,18.5,0.5,0.9,3.8,1.6,6.3,8,9,0.889,23,57,0.404,27,86,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morehead St.,2009,8377
Limited Role,15,Brandon Shingles,6-3,175,Jr,26,50.6,91.2,15,9.5,48.4,55,3,26,26.3,38.4,0.3,1.9,3.6,2.5,49.5,37,47,0.787,46,91,0.505,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Morehead St.,2009,7984
Limited Role,32,Steve Peterson,6-4,190,Fr,32,23.7,80.7,15.3,15.8,31.1,34.9,9.8,10.3,10.3,24.9,2,1,2.9,2.1,21.6,11,16,0.688,17,46,0.37,4,28,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morehead St.,2009,8538
Limited Role,25,John Lamb,6-1,180,So,26,16,101.8,14.3,16.7,46.2,50.3,1,12,12.4,21.5,0.5,2,4.3,2.2,22.6,10,12,0.833,2,5,0.4,15,48,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morehead St.,2009,6770
Major Contributor,11,Reggie Holmes,6-4,180,Jr,35,78.1,111.4,25.5,29.9,47.5,52.1,6.6,3.9,3.9,10.1,1.1,2.4,3.3,5.1,37.2,132,178,0.742,79,211,0.374,99,268,0.369,383,33,284,105,NA,NA,NA,NA,NA,22,NA,NA,NA,261,NA,NA,NA,416,National Rank,Morgan St.,2009,5374
Major Contributor,33,Kevin Thompson,6-8,240,So,35,60.9,90.4,24.4,23.2,42.9,45.3,12.6,7,7,20.4,4.9,1.1,4.4,4.4,38.8,62,112,0.554,124,289,0.429,0,0,0,NA,NA,42,NA,NA,NA,86,152,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,National Rank,Morgan St.,2009,7823
Significant Contributor,32,Marquise Kately,6-5,220,Sr,35,79.6,97.9,20.5,20.7,47.6,50.4,7.1,9.9,9.9,20.6,0.9,1.5,2.9,3.2,27.8,64,94,0.681,152,302,0.503,6,36,0.167,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Morgan St.,2009,1213
Role Player,3,Jermaine Bolden,5-9,175,Sr,35,83.8,93.7,19.5,18.1,41.8,45.3,1.7,28,28.2,24.3,0.1,2.5,2.9,2.8,24.8,55,77,0.714,86,243,0.354,29,67,0.433,165,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Morgan St.,2009,6661
Role Player,21,Rogers Barnes,6-2,190,Sr,35,77.1,96.9,16.8,17.3,47.4,49.5,2.8,12,12.4,21.1,0.5,3.2,3.3,2.6,24.9,43,68,0.632,83,173,0.48,31,100,0.31,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,NA,NA,NA,NA,NA,National Rank,Morgan St.,2009,4786
Role Player,42,Rodney Stokes,6-10,225,Jr,25,23.6,109.4,18.6,16.9,56.1,58.7,9.1,7,7,19.4,8.8,0.9,7.4,3.9,47.6,26,39,0.667,46,82,0.561,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan St.,2009,7541
Role Player,34,Ameer Ali,6-4,230,Fr,22,18.1,87.6,16.4,14,48.1,46.4,9.8,6.1,6.1,24.3,0.8,3.5,5,3.1,42.3,8,22,0.364,25,48,0.521,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan St.,2009,8702
Role Player,13,Sean Thomas,6-1,185,Fr,24,10.9,61.2,19.1,15.3,33.8,39,1.4,6,6,39,0.7,0.4,2.4,3,35.3,8,12,0.667,7,25,0.28,3,9,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan St.,2009,8908
Limited Role,4,Rico Myles,6-8,225,Jr,30,24.1,101.8,13.1,9.1,51.1,50.6,16,5.5,5.5,22.9,2.5,1.1,5.6,2.9,62.2,13,28,0.464,23,44,0.523,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan St.,2009,8527
Limited Role,23,Troy Smith,6-4,195,Jr,30,20.6,100.2,15.8,16.6,46.4,47.9,7.5,6.1,6.1,15.8,0.7,1.4,4.7,2.9,31.4,12,22,0.545,22,45,0.489,7,25,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan St.,2009,8622
Major Contributor,1,Jeremy Goode,5-9,170,Jr,33,86,103.7,25.8,25.5,46.8,50.4,3.6,24,24.5,16.1,0.1,3.3,1.9,5.3,44.4,115,179,0.642,121,282,0.429,45,121,0.372,101,NA,259,412,NA,NA,NA,NA,245,495,NA,165,91,225,361,NA,NA,399,National Rank,Mount St. Mary's,2009,4862
Significant Contributor,4,Kelly Beidler,6-5,205,Jr,33,74.3,100.3,22.1,22.7,48.5,51.4,6.7,14.3,14.3,20.1,2.4,2.6,3.3,3.5,27.1,59,84,0.702,101,205,0.493,33,105,0.314,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,489,461,NA,NA,NA,NA,NA,NA,National Rank,Mount St. Mary's,2009,5412
Significant Contributor,10,Shawn Atupem,6-7,220,So,33,59.8,101.6,21.8,21.2,53.6,54.8,7.5,5.1,5.1,18,1.9,1.1,5,4.9,49.8,66,116,0.569,125,233,0.536,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,397,NA,National Rank,Mount St. Mary's,2009,7024
Role Player,0,Jean Cajou,6-3,180,So,33,83.1,108.8,19.9,22.1,47.9,53.7,2.2,12.8,12.8,15.3,0.7,2,2.2,3.7,31.5,93,106,0.877,85,178,0.478,51,159,0.321,189,484,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,233,NA,NA,23,NA,NA,National Rank,Mount St. Mary's,2009,6607
Role Player,40,Sam Atupem,6-7,240,Sr,33,61.7,109.2,16.4,16,54.4,56.5,10.1,5.8,5.8,17.7,5.6,0.7,4.3,3.1,36.3,43,66,0.652,99,182,0.544,0,0,0,NA,448,NA,NA,296,384,288,NA,NA,NA,14,NA,NA,NA,NA,NA,334,NA,National Rank,Mount St. Mary's,2009,4009
Role Player,11,Will Holland,6-4,215,Jr,32,40.5,88.4,19.1,20.9,44.2,46.4,4,8.2,8.2,22.5,0.8,2,3.4,2.6,17.9,19,28,0.679,33,76,0.434,24,80,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mount St. Mary's,2009,5441
Role Player,5,Pierre Brown,6-5,220,So,26,20.6,100.4,19.7,19,59,59.9,7.9,12.2,12.2,28.2,0,0.2,2.5,2.3,13.9,7,10,0.7,35,62,0.565,5,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mount St. Mary's,2009,8619
Limited Role,45,Markus Mitchell,6-7,245,Sr,33,58,102,12.7,9.9,54.7,55.7,9.6,11.6,11.6,28.1,3,2.8,4.9,2,26.4,17,28,0.607,58,106,0.547,0,0,0,NA,NA,NA,NA,NA,NA,344,291,NA,NA,38,362,NA,NA,NA,NA,309,NA,National Rank,Mount St. Mary's,2009,4087
Significant Contributor,0,Isacc Miles,6-2,205,So,31,74.9,101.4,22.6,20,48.6,53.4,2.4,26.7,26.7,23.2,0.5,2.6,3.5,4.4,49.6,87,124,0.702,81,151,0.536,27,99,0.273,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,424,NA,NA,252,NA,398,NA,National Rank,Murray St.,2009,5187
Significant Contributor,12,Danero Thomas,6-4,190,Jr,31,71.7,102,23.9,27.3,46.9,51,6,8.4,8.4,15.6,2.5,3.3,3.8,4.2,33.6,80,110,0.727,107,222,0.482,31,105,0.295,NA,NA,474,242,NA,NA,NA,NA,NA,41,461,16,NA,NA,NA,NA,NA,NA,National Rank,Murray St.,2009,5480
Significant Contributor,42,Ivan Aska,6-7,230,Fr,31,61.7,109.4,21.6,23,52.7,55.9,11.2,2.1,2.1,14.5,1,1.3,4.1,4.4,43.9,70,104,0.673,125,237,0.527,0,0,0,NA,439,NA,NA,401,438,18,298,NA,277,NA,NA,NA,NA,367,NA,479,NA,National Rank,Murray St.,2009,7813
Significant Contributor,11,Donte Poole,6-3,185,Fr,16,19.9,96.8,22.2,24.9,39.2,46.4,3.8,9.4,9.4,14.6,0.5,2.2,3.4,4.5,41,27,34,0.794,25,57,0.439,5,26,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Murray St.,2009,8636
Significant Contributor,2,Matt Fraliex,6-4,180,Fr,25,15.2,89.1,22.4,28.4,35.4,40.8,3.1,8.6,8.6,14.6,0.6,1,3.6,3.3,22.2,14,16,0.875,6,26,0.231,13,46,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Murray St.,2009,8787
Role Player,22,Jeffery McClain,6-6,230,Fr,31,65.1,100,16.5,11.6,44.8,54.7,9.5,7.8,7.8,25.4,1,2.3,3.9,4.3,90.5,84,114,0.737,55,124,0.444,1,2,0.5,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,National Rank,Murray St.,2009,7765
Role Player,10,Kevin Thomas,6-1,170,Sr,31,64.4,96.3,19.4,15.1,45.4,51.4,1.9,29,29,28.2,0,2.9,3.7,3.6,50.9,60,83,0.723,50,108,0.463,16,55,0.291,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,291,NA,NA,234,NA,NA,NA,National Rank,Murray St.,2009,6373
Role Player,4,Tyler Holloway,6-2,175,Sr,31,63.5,110,16.8,21.6,52.4,54.4,1.9,11,11.9,15.3,0.1,1.2,1.3,2,12.7,24,29,0.828,30,73,0.411,60,156,0.385,NA,396,NA,NA,435,NA,NA,NA,NA,374,NA,NA,3,NA,NA,NA,NA,299,National Rank,Murray St.,2009,4223
Role Player,43,Tony Easley,6-9,200,Jr,30,43.7,118.4,19,18.9,61.6,61.8,17.2,5.5,5.5,16.7,3.8,1.9,4.5,3.3,36.2,30,50,0.6,85,138,0.616,0,0,0,NA,93,NA,NA,NA,NA,6,176,NA,NA,279,NA,NA,NA,NA,NA,66,NA,National Rank,Murray St.,2009,5715
Nearly Invisible,50,Georges Fotso,6-8,240,Jr,23,12.1,112.2,9.3,7.9,62.5,59.9,12.5,1.3,1.3,22.1,3.8,2,9,1.7,31.3,2,5,0.4,10,16,0.625,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Murray St.,2009,7389
Go-to Guys,23,Tracy Smith,6-8,240,So,30,45,111.7,28.3,28.8,54,55.9,17.4,8.1,8.1,12.8,1.6,1.8,3.4,6.7,58.3,73,123,0.593,114,211,0.54,0,0,0,NA,315,88,153,NA,NA,5,NA,NA,141,NA,NA,NA,26,NA,NA,368,NA,National Rank,N.C. State,2009,7451
Major Contributor,33,Brandon Costner,6-9,231,Jr,30,69.9,105.1,26.1,25.3,53.5,57.6,7.2,17.4,17.4,22.8,3.3,1.4,3.6,4.8,42,90,121,0.744,91,169,0.538,42,119,0.353,NA,NA,24,431,355,299,NA,353,NA,NA,336,NA,NA,371,422,5,381,NA,National Rank,N.C. State,2009,4853
Significant Contributor,34,Ben McCauley,6-9,237,Sr,30,73.4,116,21.9,21.2,53.8,58.2,10.5,13.9,13.9,15.4,1.5,1.9,2.2,5,56.1,101,142,0.711,136,253,0.538,0,0,0,NA,155,NA,NA,338,256,238,159,NA,381,NA,NA,224,298,15,NA,389,NA,National Rank,N.C. State,2009,4683
