Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,31,Troy Reid-Knight,6-0,190,Fr,25,2,39.4,96.3,21.3,18.5,49.6,54.8,2.5,24,24.4,25.3,0,2.2,4.5,4,42.9,39,51,0.765,26,62,0.419,22,57,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19831
Role Player,25,Till Gloger,6-8,220,So,28,8,50.8,103.7,18.3,19.2,54.4,57.7,7.1,4.3,4.3,17.6,0.8,1.3,2.7,3.6,36.9,43,59,0.729,87,160,0.544,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437,NA,NA,NA,382,NA,National Rank,Maine,2014,15384
Role Player,55,Garet Beal,6-6,215,Fr,25,8,30.3,83.4,19.6,19.9,42.9,47.6,2.6,9.5,9.5,23.5,1.4,1.8,5.2,3.2,28.3,22,28,0.786,26,53,0.491,11,46,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19834
Role Player,4,Marko Pirovic,6-7,210,Fr,25,NA,23.3,94.5,16.8,15.5,42.4,47.6,7.5,7,7,16,0.4,1.2,5.7,4.2,59.3,22,35,0.629,19,32,0.594,4,27,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19827
Role Player,23,Kilian Cato,6-7,225,Jr,17,9,22.8,93.2,18.2,23.1,51.2,51.8,2.6,4.7,4.7,16.3,1.1,1.7,5.6,2.2,11.6,6,10,0.6,14,33,0.424,20,53,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,21406
Role Player,3,Christian Ejiga,6-8,225,Fr,19,7,19.3,88.3,17,14.9,46.8,50.4,10.1,2.6,2.6,25,3,1.8,9.2,3.3,42.6,13,20,0.65,22,47,0.468,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19826
Limited Role,5,Zarko Valjarevic,6-4,210,Jr,26,26,73.6,110.9,14.3,18.5,58.7,59.8,0.7,8.2,8.2,12.8,0,0.8,1.9,2,14.3,23,32,0.719,38,77,0.494,62,146,0.425,NA,NA,NA,NA,86,177,NA,NA,NA,276,NA,NA,87,NA,NA,NA,NA,95,National Rank,Maine,2014,15389
Limited Role,33,Ethan Mackey,6-7,220,So,28,18,42,106.8,14.7,16.1,58.6,58,9,3.8,3.8,16.4,3.8,1.3,4.6,2.4,23.4,13,26,0.5,65,111,0.586,0,0,0,NA,NA,NA,NA,NA,NA,408,118,NA,NA,337,NA,NA,NA,NA,NA,162,NA,National Rank,Maine,2014,19832
Limited Role,13,Stefan Micovic,6-9,210,So,13,4,10.8,65.7,14.9,10.2,33.3,39.6,9,1.4,1.4,36,1.6,1.8,8.9,3,55.6,6,10,0.6,6,18,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19829
Benchwarmer,11,Erik Nissen,6-9,215,Fr,8,1,4.3,96.2,12.9,10,28.6,50.9,2.3,3.5,3.5,17.5,3.9,0,10,4.8,114.3,7,8,0.875,2,6,0.333,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19828
Benchwarmer,42,Luke Hetterman,5-9,160,Jr,1,1,2.8,55.3,35.2,19.3,33.3,39.1,3.4,23.1,23.1,43.3,0,1.7,1.2,7.5,88.9,4,8,0.5,3,8,0.375,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maine,2014,19833
Major Contributor,24,George Beamon,6-4,175,Sr,30,30,68.6,110.9,27.8,33.1,47.1,54.8,5.8,5.8,5.8,12.2,1.1,2.9,3,6.4,49.9,172,208,0.827,117,274,0.427,53,143,0.371,NA,NA,142,25,NA,NA,NA,424,NA,21,NA,221,NA,8,36,144,NA,432,National Rank,Manhattan,2014,10175
Major Contributor,31,Michael Alvarado,6-2,180,Sr,32,32,59.6,104.3,27.3,23.9,47.5,53.4,2.2,33.8,33.8,19.7,0.5,3,3.5,7,77.8,134,203,0.66,103,216,0.477,14,45,0.311,NA,NA,171,NA,NA,NA,NA,NA,32,NA,NA,176,NA,38,NA,NA,NA,NA,National Rank,Manhattan,2014,10380
Significant Contributor,5,Rhamel Brown,6-7,230,Sr,33,33,58.4,106.5,22,21.6,55.2,54.9,12.8,6.2,6.2,15.4,15.7,1.6,5.1,5.4,63.8,76,148,0.514,128,232,0.552,0,0,0,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,2,NA,NA,254,NA,NA,322,NA,National Rank,Manhattan,2014,10373
Significant Contributor,13,Emmy Andujar,6-6,205,Jr,33,5,57,105.5,21.6,18.5,54.1,57.9,9.5,20,20,24.3,1.7,2.9,4.5,4.4,56.7,75,110,0.682,99,183,0.541,4,11,0.364,NA,NA,NA,NA,NA,NA,353,NA,417,NA,NA,222,NA,NA,NA,NA,409,NA,National Rank,Manhattan,2014,12676
Significant Contributor,30,Ashton Pankey,6-10,225,So,33,21,43.3,98.7,21.5,17.8,57.7,56.7,9.4,2.5,2.5,20.9,6.2,0.8,7,6.5,96.5,71,137,0.518,82,142,0.577,0,0,0,NA,NA,NA,NA,NA,NA,364,393,NA,NA,135,NA,NA,79,NA,NA,201,NA,National Rank,Manhattan,2014,12708
Significant Contributor,23,Rich Williams,6-5,190,Fr,31,7,27.4,97.9,20,19.5,58.2,59.6,7.9,8,8,28.4,1.7,1.5,6,3.3,34.7,22,34,0.647,39,67,0.582,12,31,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manhattan,2014,19837
Limited Role,12,RaShawn Stores,5-11,190,Jr,33,25,54.8,108.3,12.5,13.2,49.2,53.3,2.6,15,15.8,20.2,0.1,2.8,5,2.3,31.6,32,42,0.762,16,45,0.356,33,88,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,NA,NA,NA,NA,NA,381,National Rank,Manhattan,2014,15394
Limited Role,0,Shane Richards,6-5,185,So,33,4,53,126.2,14.4,20.8,60.3,62.1,1.7,6.5,6.5,9.9,0.4,1.8,4,2.3,19.2,30,39,0.769,7,20,0.35,77,183,0.421,NA,37,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,111,National Rank,Manhattan,2014,15393
Limited Role,33,Donovan Kates,6-6,200,Jr,33,NA,34.2,80.5,12.9,11.3,33.8,43.7,3.4,7.2,7.2,30.7,0.2,1.5,3,2.8,50.7,29,36,0.806,6,24,0.25,12,47,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manhattan,2014,12678
Limited Role,2,Tyler Wilson,6-0,175,Fr,33,4,30.4,82.5,15.1,9.8,39.1,44.9,1.6,22,22.1,33.1,0.2,4.3,7.6,3.6,83.6,26,46,0.565,20,53,0.377,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manhattan,2014,19835
Benchwarmer,1,CJ Jones,6-0,175,So,9,5,6.7,72.5,16.3,17.1,23.8,29.4,3.7,17,17.6,23.3,0,1.3,4.4,2.6,28.6,4,6,0.667,2,9,0.222,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manhattan,2014,15391
Benchwarmer,32,Carlton Allen,6-10,240,Fr,26,NA,6.1,60,9.7,6.2,14.3,29.8,5.4,0,0,28.2,7.5,0.7,12.5,3.6,142.9,5,10,0.5,1,7,0.143,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manhattan,2014,19838
Go-to Guys,40,Chavaughn Lewis,6-5,185,Jr,31,29,85.1,94.2,30.6,31.5,42.8,48.7,2.3,21,21,17.7,1.1,3.3,3.3,5.7,42.2,146,196,0.745,157,374,0.42,28,91,0.308,144,NA,37,51,NA,NA,NA,NA,372,NA,NA,114,NA,179,NA,NA,NA,NA,National Rank,Marist,2014,12687
Significant Contributor,5,Khallid Hart,6-2,180,Fr,31,31,84.7,107.2,22.3,22.2,52.6,57.9,2,17,17.3,18.7,0,2.4,2.7,4.4,44.2,114,144,0.792,104,208,0.5,45,118,0.381,155,NA,NA,NA,438,312,NA,NA,NA,NA,NA,479,NA,NA,NA,298,NA,331,National Rank,Marist,2014,19841
Significant Contributor,50,Adam Kemp,6-10,235,Sr,28,28,61.8,103.4,21.3,19.8,51.2,52.9,13.1,4.9,4.9,15.8,7.8,0.6,4.4,4.7,54.9,66,117,0.564,109,213,0.512,0,0,0,NA,NA,NA,NA,NA,NA,62,336,NA,NA,82,NA,NA,NA,263,NA,NA,NA,National Rank,Marist,2014,10952
Role Player,20,Jay Bowie,6-5,210,Sr,31,31,80.1,111.7,18.3,20.4,53.9,57.8,5.2,8.5,8.5,15.4,0.9,2.1,3.2,3.1,29.9,69,85,0.812,54,132,0.409,66,152,0.434,318,NA,NA,NA,336,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,62,National Rank,Marist,2014,10442
Role Player,24,Manny Thomas,6-5,190,Jr,29,1,38.6,83.8,16.3,16.8,37.6,42.4,2.8,9.6,9.6,20.1,0.4,1.9,3.7,2.9,33.6,26,38,0.684,20,60,0.333,15,53,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,12689
Role Player,11,Isaiah Morton,5-8,170,Jr,9,3,15.2,62.2,18.2,17.4,18.5,26.6,1.2,20,20.6,25.5,0,1.6,2.1,2.9,30.4,11,14,0.786,1,14,0.071,5,32,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,12688
Limited Role,32,T.J. Curry,6-1,190,Jr,31,22,63.1,97.8,13.6,12.3,45.6,49.3,3.5,16.2,16.2,22,0.1,1.6,3.2,2.5,37.8,34,51,0.667,18,48,0.375,29,87,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Marist,2014,12685
Limited Role,34,Pieter Prinsloo,6-10,225,Sr,29,6,23.5,102.4,13.1,13,45.3,49.2,10.2,1.4,1.4,15.3,6.4,0.8,6,2.6,39.6,14,21,0.667,15,35,0.429,6,18,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,11321
Limited Role,1,Kentrall Brooks,6-8,200,Fr,30,2,16.5,78.1,12.8,9.8,39.3,42.7,7.5,3.8,3.8,29,6.6,0.6,8.5,2.7,53.6,8,15,0.533,11,28,0.393,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,19839
Nearly Invisible,35,Phillip Lawrence,6-7,190,So,28,1,21.7,98.5,9.7,11.4,41.9,45.6,3.3,4.3,4.3,11.2,3.1,1.3,4.5,1.8,25.6,8,11,0.727,12,24,0.5,4,19,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,15398
Benchwarmer,44,Eric Truog,6-10,240,So,12,NA,5.2,81.6,17.8,16.8,33.3,37.4,13.8,3.2,3.2,20.5,3.2,0,6.2,2.9,33.3,3,5,0.6,5,15,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,15401
Benchwarmer,4,Nick Colletta,6-5,190,Fr,3,NA,2,33.1,12.6,17.4,16.7,16.7,0,0,0,18.9,0,2.4,4.8,1.1,0,0,0,0,1,3,0.333,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marist,2014,19840
Go-to Guys,30,Deonte Burton,6-4,230,Fr,32,3,30.5,101.4,29.3,33.2,48.9,51.8,9.5,10.9,10.9,14.4,4.1,5.2,5.8,5.5,37.4,44,68,0.647,83,174,0.477,4,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marquette,2014,19848
Major Contributor,54,Davante Gardner,6-8,290,Sr,32,8,64.4,122.4,25.6,26,53.2,60.2,9.6,12.1,12.1,10,2.1,0.7,3.1,6.8,66.8,157,201,0.781,157,285,0.551,2,16,0.125,NA,81,305,344,398,156,335,NA,NA,66,NA,NA,NA,54,103,357,329,NA,National Rank,Marquette,2014,11252
Major Contributor,4,Todd Mayo,6-3,195,Jr,30,NA,54.2,106.7,24.7,23.4,51.5,58.8,1.8,18.6,18.6,20.9,1,2.2,3.1,5.6,56.6,105,129,0.814,80,153,0.523,25,75,0.333,NA,NA,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,NA,2,NA,NA,National Rank,Marquette,2014,12692
Significant Contributor,0,Jamil Wilson,6-7,230,Sr,32,32,70.2,102.5,23.4,25.2,47.8,50.9,5.8,19.3,19.3,16.7,2,1.2,4.1,4.1,33.3,71,106,0.67,104,220,0.473,32,98,0.327,NA,NA,NA,434,NA,NA,NA,333,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Marquette,2014,9595
Role Player,42,Chris Otule,6-11,275,Sr,32,31,43.5,104,18.5,14.1,59.1,58.7,13.7,1.8,1.8,21.1,6.4,0.4,4.4,5.2,90.9,55,100,0.55,65,110,0.591,0,0,0,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,122,NA,NA,306,NA,NA,138,NA,National Rank,Marquette,2014,10736
Role Player,10,Juan Anderson,6-6,215,Jr,31,19,31.6,91.3,18.5,17.2,40.3,44.4,10.5,14.8,14.8,24.2,1.7,4.5,5.7,2.7,26.5,19,26,0.731,32,72,0.444,5,26,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marquette,2014,15403
Role Player,5,JaJuan Johnson,6-5,185,Fr,21,3,21.4,108.9,16.4,20.5,50,52.8,1.3,15,15.4,13,0.8,1.9,2.1,2.5,19,12,15,0.8,26,48,0.542,9,31,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marquette,2014,19846
Role Player,25,Steve Taylor,6-7,235,So,23,3,18,81.1,19.7,21,33.8,37.2,9.5,8.2,8.2,19.4,0.5,1.8,2.9,3.1,26.5,11,18,0.611,20,55,0.364,2,13,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marquette,2014,15406
Limited Role,12,Derrick Wilson,6-1,215,Jr,32,31,74.8,94.6,14.6,11.6,39.4,40.9,4.8,25,25.1,20.1,0.2,2.5,3.2,3.1,55.1,38,86,0.442,60,142,0.423,1,14,0.071,NA,NA,NA,NA,NA,NA,NA,NA,217,NA,NA,393,NA,NA,26,NA,NA,NA,National Rank,Marquette,2014,12693
Limited Role,23,Jake Thomas,6-3,205,Sr,32,30,72.5,108.3,13.1,15.9,52.9,55.5,1.2,8.5,8.5,16.4,0.7,1.1,3.5,2.2,22.2,35,46,0.761,9,35,0.257,67,172,0.39,NA,NA,NA,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,National Rank,Marquette,2014,8966
Limited Role,2,John Dawson,6-2,195,Fr,24,NA,18.6,84.9,15.4,15,39,43.5,0.5,18.9,18.9,27.3,0.5,0.7,6.4,2.2,22,9,11,0.818,9,24,0.375,7,26,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marquette,2014,19845
Go-to Guys,1,Kareem Canty,6-1,185,Fr,31,29,92.6,93.6,28.2,29.1,42.5,46.4,2.2,30,30,20.3,0.2,1.1,1.8,4.1,27.6,97,134,0.724,113,277,0.408,62,208,0.298,2,NA,111,14,NA,NA,NA,NA,77,NA,NA,NA,53,NA,NA,NA,NA,NA,National Rank,Marshall,2014,19851
Go-to Guys,2,Chris Thomas,6-5,188,So,31,25,63.5,93.4,28.9,28.3,46.7,49.5,6.5,15,15,20,1.9,2.6,4.1,5.5,43.3,84,140,0.6,121,242,0.5,20,81,0.247,NA,NA,81,175,NA,NA,NA,NA,NA,NA,NA,359,NA,242,NA,NA,NA,NA,National Rank,Marshall,2014,19852
Go-to Guys,24,Elijah Pittman,6-9,220,Sr,8,8,17.9,106.7,32.2,36,57.8,56.2,5,5,5,10.5,1.9,2.1,2.3,7.9,54.3,30,63,0.476,28,48,0.583,26,68,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marshall,2014,15413
Major Contributor,25,Ryan Taylor,6-5,225,Fr,29,27,60.9,102.5,25.1,24.5,48.5,53.4,7.8,8.1,8.1,17,2.4,1.6,5.6,5.5,52.2,97,140,0.693,103,203,0.507,18,65,0.277,NA,NA,356,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,233,314,NA,NA,NA,National Rank,Marshall,2014,19856
Role Player,0,Shawn Smith,6-6,228,Jr,31,15,53.2,99.5,18.5,19,46.7,50.2,6.2,5.9,5.9,16,1.6,1.5,4.5,3.9,44,51,80,0.637,58,116,0.5,18,66,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Marshall,2014,19850
Limited Role,21,TyQuane Goard,6-7,215,So,29,15,59.7,111.3,13.3,11.8,52,55.8,8.4,5,5,15.2,3,1.9,3.7,3.4,61.4,51,78,0.654,66,124,0.532,0,3,0,NA,NA,NA,NA,NA,NA,485,NA,NA,NA,457,NA,NA,NA,NA,NA,482,NA,National Rank,Marshall,2014,13143
Limited Role,13,Cheikh Sane,6-9,225,Jr,30,19,42.5,93.6,13.4,10.2,47.4,47.7,11.4,3.6,3.6,22,5.3,2.4,5.6,3.3,66.7,24,52,0.462,37,78,0.474,0,0,0,NA,NA,NA,NA,NA,NA,162,203,NA,NA,186,468,NA,NA,NA,NA,NA,NA,National Rank,Marshall,2014,19854
Nearly Invisible,32,Tamron Manning,6-4,210,So,29,4,54.5,89.4,11,11,36.1,41.4,1.8,10.1,10.1,17.9,0.8,2.4,3.1,2.4,38.9,28,42,0.667,18,51,0.353,14,57,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,NA,NA,NA,NA,National Rank,Marshall,2014,15411
Nearly Invisible,15,DeVince Boykins,6-4,210,So,31,12,41,91.6,11.6,11.5,52.9,49.4,3.4,5.2,5.2,20.5,0,1.7,4.1,2.3,35.3,8,30,0.267,21,41,0.512,16,44,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Marshall,2014,15407
Benchwarmer,34,Yous Mbao,7-2,250,Sr,21,1,9.8,70.6,5.7,4,71.4,66.9,1.7,0,0,50,10.4,0,10.8,1,14.3,0,1,0,5,7,0.714,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marshall,2014,12701
Benchwarmer,35,Austin Loop,6-4,207,Fr,11,NA,4.4,77.6,17,24,31.6,31.8,0,10,10.4,6.2,1.9,1.1,6.5,2.4,15.8,1,3,0.333,0,0,0,4,19,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marshall,2014,19858
Major Contributor,32,Dezmine Wells,6-5,215,Jr,32,31,75.6,109.6,25,22.9,50.8,58.4,3.8,15.5,15.5,19.1,3,2,3,5.8,58.1,152,186,0.817,137,264,0.519,17,56,0.304,NA,NA,364,NA,NA,271,NA,NA,NA,NA,448,NA,NA,177,213,186,NA,NA,National Rank,Maryland,2014,14156
Significant Contributor,5,Nick Faust,6-6,175,Jr,32,13,67.7,101.3,20,20,46.6,51.2,3.7,14.5,14.5,19.2,2.4,2.5,3,3.7,37.2,68,93,0.731,55,114,0.482,41,136,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,NA,NA,NA,NA,NA,NA,National Rank,Maryland,2014,12706
Significant Contributor,1,Evan Smotrycz,6-8,230,Jr,31,28,66.8,107.3,21.2,23.7,49.3,52.3,6.8,12.6,12.6,15.7,0.8,1.6,4.5,3.2,24.3,53,71,0.746,63,145,0.434,54,147,0.367,NA,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,National Rank,Maryland,2014,10730
Significant Contributor,0,Charles Mitchell,6-8,260,So,32,10,46.4,95.5,22,21.1,51.7,49,15.4,3.3,3.3,18.4,2.9,1.3,5.7,4,38.9,23,70,0.329,93,180,0.517,0,0,0,NA,NA,NA,NA,NA,NA,12,82,NA,NA,471,NA,NA,NA,NA,NA,NA,NA,National Rank,Maryland,2014,15421
Significant Contributor,4,Seth Allen,6-1,190,So,20,15,45.9,111.8,22.8,25.9,51.8,54.7,1.9,21,21.5,14.8,0.9,1.8,3,3.5,25.1,41,55,0.745,40,90,0.444,49,129,0.38,NA,496,NA,353,NA,NA,NA,NA,348,NA,NA,NA,NA,NA,NA,NA,NA,343,National Rank,Maryland,2014,15415
Significant Contributor,2,Roddy Peters,6-3,195,Fr,32,10,37.4,83.5,22.3,17.8,41.1,45,2.6,27,27.2,30.6,0.5,2.3,2.7,3.5,36.6,29,45,0.644,49,114,0.43,1,9,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,2014,19859
Role Player,10,Jake Layman,6-8,205,So,32,28,78.5,109.7,18.2,21.6,49.8,52.9,4.5,6,6,11.8,2.9,2,2.6,3.2,28.5,64,89,0.719,64,145,0.441,61,167,0.365,391,NA,NA,NA,NA,NA,NA,NA,NA,183,473,NA,389,NA,NA,NA,NA,482,National Rank,Maryland,2014,15419
Limited Role,44,Shaquille Cleare,6-9,265,So,32,20,34,101.9,12.5,11,56.5,57.4,7.2,3.5,3.5,23.6,3.5,1.1,6.4,2.5,42,17,29,0.586,39,69,0.565,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,2014,15418
Limited Role,35,Damonte Dodd,6-9,240,Fr,22,1,12.8,70.3,12.1,8,36.8,30.1,12.9,1.1,1.1,23.6,5.9,1.1,6.5,3.2,84.2,2,16,0.125,7,19,0.368,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,2014,19867
Nearly Invisible,25,Jonathan Graham,6-8,220,Jr,28,2,22.5,98.6,11.1,9.2,50,49.9,10.1,3.1,3.1,22,5.2,0.2,6,2.3,44.7,8,17,0.471,19,38,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,2014,13218
Benchwarmer,11,Varum Ram,5-9,150,Jr,16,1,8.9,61.6,10.7,8.5,32.1,30.1,1,13.4,13.4,38.4,0,5.1,7.7,1.4,14.3,0,2,0,0,3,0,3,11,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,2014,19860
Major Contributor,0,Hakeem Baxter,6-2,170,Fr,25,25,67.3,109,24.5,22.4,48.3,57.5,4.4,12.3,12.3,16.6,1.3,1.4,3.2,6.6,77,139,177,0.785,90,190,0.474,14,40,0.35,NA,NA,418,NA,NA,351,NA,NA,NA,NA,NA,NA,NA,67,36,336,NA,NA,National Rank,Maryland Eastern Shore,2014,19876
Significant Contributor,23,Troy Snyder,6-6,215,Sr,28,27,79,109.2,22,21.8,54,57.2,10.5,13.4,13.4,18.2,1.4,2,3.8,4,41.6,76,109,0.697,116,217,0.535,17,45,0.378,37,NA,NA,NA,322,384,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,NA,National Rank,Maryland Eastern Shore,2014,11419
Significant Contributor,45,KyRee Jones,6-2,200,Jr,24,22,70.1,96.9,22.7,26.4,39.4,46.5,2.1,14,14.8,14.9,0.1,1.8,1.9,3.9,31.9,80,90,0.889,33,116,0.284,52,166,0.313,NA,NA,NA,313,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,18,NA,NA,National Rank,Maryland Eastern Shore,2014,15426
Significant Contributor,13,Issac Smith,6-1,170,Jr,25,12,48.1,80.9,21.4,21.8,34.4,40,1.6,21,21.3,22.9,0.2,2.2,1.6,3.3,31.2,37,50,0.74,28,99,0.283,18,61,0.295,NA,NA,NA,NA,NA,NA,NA,NA,358,NA,NA,NA,35,NA,NA,NA,NA,NA,National Rank,Maryland Eastern Shore,2014,19881
Significant Contributor,11,Devon Walker,6-4,215,Jr,22,7,33.8,106.2,20.9,26.2,53,54.7,4.1,14,14.1,16.7,0.3,3.5,3.9,2.2,11.9,13,16,0.812,19,47,0.404,35,88,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland Eastern Shore,2014,19879
Role Player,5,Louis Bell,6-4,180,Sr,27,6,43.5,90.6,16.5,21.6,37.1,39.8,2,15,15.4,12.7,0.2,1.4,4.7,1.9,11.2,14,16,0.875,17,44,0.386,24,99,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Maryland Eastern Shore,2014,10915
Role Player,54,Francis Ezeiru,6-10,260,Sr,19,17,32.2,95.7,16.2,14.3,50,50.8,12.9,1.9,1.9,21.6,4.5,0.8,5.3,3.3,50,18,35,0.514,35,70,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland Eastern Shore,2014,15425
Limited Role,2,Ishaq Pitt,6-3,210,Jr,28,11,52.3,100.6,15.8,12.9,45.6,49.4,6.4,13.8,13.8,16.2,0.7,2.4,4.5,4.4,85.4,49,88,0.557,47,102,0.461,0,1,0,NA,NA,NA,NA,NA,NA,NA,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Maryland Eastern Shore,2014,12717
