Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Benchwarmer,NA,Ulric Pattillo,,NA,,11,5.2,30,12,5.7,0,16.9,4.5,3.3,3.3,53.8,0,3.2,1.4,2.2,100,2,4,0.5,0,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long Beach St.,2003,37944
Major Contributor,NA,Brad Boyd,,NA,Jr,27,69.2,111.5,24.6,29.6,53.7,56.5,1.8,18,18.1,18.8,0.5,2.1,2.1,2.6,20,60,73,0.822,40,86,0.465,104,279,0.373,NA,3,298,108,315,382,NA,NA,47,NA,NA,NA,86,NA,NA,142,NA,374,National Rank,Louisiana Lafayette,2003,17086
Major Contributor,NA,Anthony Johnson,6-6,185,,27,60.5,112.9,24.5,24.6,55.8,59.2,8.1,10.2,10.2,17.8,2.4,1.9,2.9,4.8,51.7,95,137,0.693,109,172,0.634,26,93,0.28,NA,232,311,427,19,187,NA,NA,NA,NA,432,NA,NA,117,184,NA,3,NA,National Rank,Louisiana Lafayette,2003,34481
Major Contributor,NA,Robert Jupiter,6-3,185,,21,14.4,97.7,25.6,36.3,41.9,44.1,5.2,5.6,5.6,11.3,0,1.9,4.1,2.2,12.9,9,12,0.75,18,32,0.562,14,61,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2003,36121
Significant Contributor,NA,Laurie Bridges,,NA,Jr,28,69.9,104.8,20.5,21.9,49.8,53,5.8,12.6,12.6,19.7,1.9,2.7,2.9,2.9,31.9,61,87,0.701,85,181,0.47,34,92,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,399,National Rank,Louisiana Lafayette,2003,17017
Significant Contributor,NA,Michael Southall,,NA,,27,62.9,112.5,22.1,19.4,61,60.8,8.9,13.9,13.9,19,9.1,2.2,4.7,4.8,66.1,82,144,0.569,133,218,0.61,0,0,0,NA,249,NA,NA,36,112,398,89,NA,NA,31,NA,NA,107,52,NA,55,NA,National Rank,Louisiana Lafayette,2003,35844
Significant Contributor,NA,Chris Cameron,,NA,,27,35.5,95.4,21.2,17.4,46.4,52,11.9,10,10,27.7,0.7,0.9,4.8,3.6,52.7,41,58,0.707,42,82,0.512,6,28,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2003,948
Role Player,NA,Kenneth Lawrence,6-0,175,Sr,29,65.7,97.6,16.2,12.1,52.1,53.9,3,26.4,26.4,32.5,0,3.9,3.1,1.9,33.1,29,47,0.617,62,114,0.544,8,28,0.286,NA,NA,NA,NA,424,NA,NA,NA,161,NA,NA,64,NA,NA,NA,NA,32,NA,National Rank,Louisiana Lafayette,2003,35558
Role Player,NA,Cedric Williams,,NA,,28,48.8,109.6,18.3,17.9,60.3,61.1,9.4,7.6,7.6,22.2,0.7,1.7,4.4,2.7,35.9,35,56,0.625,94,156,0.603,0,0,0,NA,403,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,National Rank,Louisiana Lafayette,2003,17542
Role Player,NA,Antoine Landry,,NA,Jr,16,14.3,107.2,18.7,22,47.3,49.2,3.9,14,14,13.9,0,1.6,3,2.8,30.4,10,17,0.588,7,14,0.5,13,42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2003,17164
Nearly Invisible,NA,Immanuel Washington,6-2,190,,30,37.9,109.4,10.3,8.6,56,56.1,9.4,6.6,6.6,22.5,0.2,3.2,4.9,1.9,44.8,14,26,0.538,31,53,0.585,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2003,35206
Nearly Invisible,NA,Khadim Kandji,6-9,245,,19,10.1,57.1,9,6.1,36.4,36.2,3.7,3.7,3.7,46.1,3.3,1.8,7.9,1.2,27.3,1,3,0.333,4,11,0.364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2003,35602
Benchwarmer,NA,Robert Davis,6-8,252,,12,7.3,68.8,18.9,20.1,23.1,28.1,12.9,1.8,1.8,20.2,1.2,0,5.9,2.9,34.6,5,9,0.556,6,26,0.231,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Lafayette,2003,37726
Major Contributor,NA,Kirby Lemons,6-7,220,,28,81.1,103.4,26.7,27.1,45.4,48.5,12,16.7,16.7,13.2,1.8,3.3,4,5.7,55,120,210,0.571,172,372,0.462,1,10,0.1,258,NA,138,223,NA,NA,98,41,NA,82,NA,167,NA,31,132,NA,NA,NA,National Rank,Louisiana Monroe,2003,35604
Major Contributor,NA,John Andrews,,NA,,28,53.5,77.2,25.4,24.3,40.5,43.1,4,13,13.2,28.4,1.5,2.2,5.8,3.7,37.2,46,84,0.548,84,192,0.438,5,34,0.147,NA,NA,238,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,National Rank,Louisiana Monroe,2003,17442
Major Contributor,NA,Juston Cooper,,NA,,20,16.5,81.2,27.3,25.8,37.2,41,10.7,13.7,13.7,24.3,0.5,4.9,4.9,4.7,45.9,19,34,0.559,23,65,0.354,3,9,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2003,37345
Significant Contributor,NA,Larry Parker,,NA,,28,32.6,85.6,22.7,24.2,40.9,43.2,7.3,7.4,7.4,21.2,1.1,1.9,4.8,3.6,36.5,27,50,0.54,38,94,0.404,12,43,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2003,17345
Role Player,NA,Brandon Horn,,NA,Jr,28,66.3,92.3,16,15.4,44.1,49.3,0.9,18,18.7,28.3,0.1,2.4,2.5,2.2,29.4,43,52,0.827,33,68,0.485,30,109,0.275,NA,NA,NA,NA,NA,NA,NA,NA,437,NA,NA,NA,301,NA,NA,NA,NA,NA,National Rank,Louisiana Monroe,2003,17394
Role Player,NA,Mark Keith,,NA,Jr,28,60.9,99.3,18.7,22.4,50.2,51.4,4.2,9.3,9.3,20.5,0.6,1.6,1.8,1.9,16,24,38,0.632,65,142,0.458,36,95,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,334,National Rank,Louisiana Monroe,2003,17373
Role Player,NA,Reggie Griffin,6-4,190,,28,55,95.3,17.1,18.3,44.9,47.8,5.8,14,14,23.2,0.9,3.4,4.5,2,22.3,28,39,0.718,41,83,0.494,25,92,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,NA,National Rank,Louisiana Monroe,2003,36085
Role Player,NA,Wayne Bransom,,NA,,26,47.5,101.5,18.3,15.7,53.5,55.2,11.4,7.9,7.9,22.4,5.3,2.2,6.1,3.9,61.2,46,79,0.582,69,127,0.543,0,2,0,NA,NA,NA,NA,NA,NA,152,256,NA,NA,126,NA,NA,339,NA,NA,325,NA,National Rank,Louisiana Monroe,2003,17500
Nearly Invisible,NA,Aaron Branch,,NA,So,27,29.8,75.4,10.6,7.5,52.6,56,0.6,10,10.4,46.7,0.3,1.1,4.9,1.3,25.6,8,10,0.8,7,15,0.467,9,24,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2003,1449
Benchwarmer,NA,Radoslaw Ciszkiewicz,,NA,,12,6.7,76.6,13,11.2,26.9,36.8,6.6,6.6,6.6,27.5,1.3,2.9,4.2,2.7,53.8,5,7,0.714,2,6,0.333,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Monroe,2003,36042
Major Contributor,NA,Antonio Meeking,6-8,245,Sr,27,83.3,105.5,27.6,27.5,49.6,54.2,8.5,8.2,8.2,15.7,2.6,1.2,3.3,5.3,54.1,132,192,0.688,176,354,0.497,0,1,0,176,NA,103,2,NA,NA,463,417,NA,275,399,NA,NA,55,144,NA,NA,NA,National Rank,Louisiana Tech,2003,34505
Significant Contributor,NA,Lavelle Felton,6-4,200,Sr,27,85.6,101.5,21.6,21.8,57.4,58.7,2.2,20.5,20.5,26.7,0.7,1.8,2.8,1.8,18.3,37,53,0.698,91,180,0.506,50,109,0.459,124,NA,NA,NA,123,212,NA,NA,359,NA,NA,NA,476,NA,NA,NA,NA,12,National Rank,Louisiana Tech,2003,35651
Significant Contributor,NA,Michael Wilder,6-2,185,,25,60.8,89.6,22.8,25.7,37.2,43.1,2.2,14,14.8,18.6,1.7,2.9,3.3,2.8,27.7,56,67,0.836,39,118,0.331,34,124,0.274,NA,NA,498,345,NA,NA,NA,NA,NA,NA,NA,293,NA,NA,NA,108,NA,NA,National Rank,Louisiana Tech,2003,35848
Significant Contributor,NA,Corey Dean,,NA,,23,32,81.1,20.3,18,38.8,39.6,8,18.4,18.4,24.9,0.3,1.3,3.6,2.7,37.1,14,33,0.424,33,86,0.384,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,193
Role Player,NA,Darrian Brown,6-5,205,Sr,26,61.6,108.3,17.5,19.6,48.4,53,8.1,4.2,4.2,15,0.9,0.4,5,2.4,29.4,45,55,0.818,56,108,0.519,23,79,0.291,NA,487,NA,NA,NA,NA,NA,NA,NA,202,NA,NA,NA,NA,NA,161,NA,NA,National Rank,Louisiana Tech,2003,34914
Role Player,NA,Zach Johnson,6-10,245,,23,36.9,105.8,17.3,15.8,50,51.8,15,5,5,16.9,5.3,1.9,7,3,48.9,25,44,0.568,45,90,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,36544
Role Player,NA,Wayne Powell,,NA,So,25,27.6,92,16.8,13.5,50,52.6,10.4,5.2,5.2,27.9,3,1.2,7.3,2.7,48.3,17,28,0.607,29,58,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,900
Limited Role,NA,Bruce Edwards,,NA,,27,61.9,82.8,15.1,13.9,36.8,40.7,4,14,14,24.8,1.7,2.3,3.8,2.1,34.6,28,46,0.609,46,118,0.39,2,15,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Louisiana Tech,2003,17826
Limited Role,NA,Eric Woods,,NA,,26,32.8,114,13,13.6,57.2,60.2,3.1,11,11.2,20.1,1.1,1.8,1.6,1.8,27.5,15,19,0.789,14,27,0.519,17,42,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,2737
Benchwarmer,NA,Jeremy Johnston,,NA,,13,8.1,105.6,19.3,18.3,30.4,44.2,8.8,4.3,4.3,3.4,0,0.7,4.1,6.4,100,16,23,0.696,7,23,0.304,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,3172
Benchwarmer,NA,Joe Sykes,,NA,,8,5.6,53.6,12.8,10.3,22.2,32.1,3.6,0,0,37.5,1.7,2.9,6.6,2,44.4,3,4,0.75,2,9,0.222,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,35418
Benchwarmer,NA,Marcelle Davis,6-2,227,,3,3.3,109.9,15.4,9.7,20,56.8,3.1,9.5,9.5,21,0,3.2,2.2,5.5,160,8,8,0.999,1,5,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana Tech,2003,37467
Major Contributor,NA,Reece Gaines,6-6,205,Sr,32,79.8,115.5,26.3,24.6,56,60.2,1.9,29,29.3,19.4,0.4,2.9,3.2,5,51.4,145,197,0.736,102,191,0.534,75,192,0.391,306,139,163,424,178,129,NA,NA,86,NA,NA,301,NA,95,187,NA,382,253,National Rank,Louisville,2003,18155
Significant Contributor,NA,Francisco Garcia,,NA,Fr,32,54.1,121,21.9,24.5,59.9,63,5.7,18,18.5,18.2,6,2.2,4.2,2.5,21.3,49,55,0.891,69,124,0.556,57,134,0.425,NA,48,NA,437,NA,NA,NA,NA,446,NA,95,NA,NA,NA,NA,NA,237,87,National Rank,Louisville,2003,330
Significant Contributor,NA,Luke Whitehead,,NA,Jr,32,52.6,118.8,20.3,21.1,50,55.3,10.3,12.7,12.7,12.1,1.5,2.1,5,3.8,43.1,72,93,0.774,99,198,0.5,6,18,0.333,NA,71,NA,NA,NA,NA,244,273,NA,46,NA,NA,NA,385,NA,34,NA,NA,National Rank,Louisville,2003,17166
Significant Contributor,NA,Marvin Stone,6-10,240,Sr,24,49.5,106,20.7,17.6,52.1,54.8,10.8,9.5,9.5,18.9,5.9,0.9,4.8,4.7,67.6,69,115,0.6,87,167,0.521,1,3,0.333,NA,NA,NA,NA,NA,NA,206,231,NA,NA,98,NA,NA,129,NA,NA,495,NA,National Rank,Louisville,2003,18327
Role Player,NA,Taquan Dean,,NA,,32,57.1,109.7,18.1,23,51.4,52.5,4.4,12.1,12.1,15,0.1,1.9,4.3,1.5,10.2,19,26,0.731,40,85,0.471,61,171,0.357,NA,396,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,481,National Rank,Louisville,2003,925
Role Player,NA,Ellis Myles,,NA,,24,46.1,102.4,19.5,11.3,58.8,59,12.6,12.4,12.4,27.3,2.3,2.1,4.6,5.1,116.7,67,119,0.563,60,99,0.606,0,3,0,NA,NA,NA,NA,NA,NA,63,67,NA,NA,456,NA,NA,67,NA,NA,61,NA,National Rank,Louisville,2003,553
Role Player,NA,Kendall Dartez,,NA,,30,32.8,107.9,16.9,15.5,53,55,11.8,6.6,6.6,19.4,4.9,0.8,5.7,3,44.4,27,44,0.614,51,91,0.56,1,8,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,17333
Role Player,NA,Bryant Northern,6-0,175,,31,26.9,97.5,17,19.5,41.7,45.4,1.6,17,17.1,19.8,0.3,1.4,4,1.7,14.7,14,15,0.933,11,35,0.314,21,67,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,18451
Role Player,NA,Larry O'Bannon,,NA,So,30,20.7,100.9,16.7,17.8,43.7,47.7,3.3,11.9,11.9,16.1,1.9,2.5,6,3,37.5,18,27,0.667,18,34,0.529,9,38,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,590
Role Player,NA,Otis George,,NA,So,28,18.4,116.6,16.3,15.9,56.1,58.1,9.8,8.9,8.9,15.7,5.2,2.1,8.6,3,43.9,16,25,0.64,29,48,0.604,2,9,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,2295
Limited Role,NA,Erik Brown,6-5,210,Sr,30,44,115.9,15.4,19.5,56,58,2.5,9.1,9.1,14.6,0.9,2.2,3,1.7,14.4,20,24,0.833,47,93,0.505,31,74,0.419,NA,127,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,105,National Rank,Louisville,2003,18360
Benchwarmer,NA,Alhaji Mohammed,,NA,,18,6.8,109.5,20.9,17.3,45.7,52.3,3.8,21.3,21.3,15.1,1.2,4.4,5,5.8,87,13,20,0.65,9,18,0.5,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,17598
Benchwarmer,NA,Simeon Naydenov,6-6,210,,17,4.7,99.2,27.6,35.8,42.4,46,3.6,12.6,12.6,13.2,0,3.6,3.9,2.9,18.2,5,6,0.833,5,9,0.556,6,24,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,36279
Benchwarmer,NA,Prileu Davis,6-3,180,,10,3.5,45.4,11.2,8.8,16.7,28.8,0,3.3,3.3,44.2,0,0,1.8,1.7,33.3,2,2,0.999,1,2,0.5,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,37674
Benchwarmer,NA,Joshua Tinch,,NA,,10,2.5,83.8,12.2,8.3,50,40.4,17.3,0,0,28.3,0,1.7,11.2,2.1,50,0,2,0,2,4,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisville,2003,37322
Go-to Guys,NA,David Bailey,5-8,165,Sr,30,79.5,100.9,32,32.5,41.3,47.4,4.3,33,33.7,17.4,0.1,2.7,3.2,6.1,33.4,137,168,0.815,131,315,0.416,51,188,0.271,NA,NA,22,46,NA,NA,NA,NA,42,NA,NA,421,NA,99,NA,NA,NA,NA,National Rank,Loyola Chicago,2003,18160
Major Contributor,NA,Paul McMillan,,NA,,31,75.7,100.8,24.9,26,48.3,50.9,11.2,4.1,4.1,16.7,1.8,1.8,4.2,4.9,32.6,80,125,0.64,172,351,0.49,9,33,0.273,NA,NA,327,353,NA,NA,19,121,NA,473,NA,NA,NA,406,NA,NA,NA,NA,National Rank,Loyola Chicago,2003,16991
Significant Contributor,NA,Terrance Whiters,,NA,,29,54.7,98,20.3,19.3,48.8,53.3,1.9,13,13.2,23.6,0.1,2.7,3.1,4.2,37.9,58,78,0.744,48,97,0.495,35,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,NA,NA,NA,NA,NA,NA,National Rank,Loyola Chicago,2003,17543
Significant Contributor,NA,Anthony Smith,,NA,So,28,15.5,71.6,21.3,17.2,30.8,35.5,14.2,4.5,4.5,29.6,0.5,0.9,12.3,4.2,40.4,12,21,0.571,16,50,0.32,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2003,43997
Role Player,NA,Demetrius Williams,,NA,,30,69,111.4,17.6,14.1,57.9,61.8,10.6,3.7,3.7,21.2,6.5,1.9,4.2,4.9,67.4,90,128,0.703,110,189,0.582,0,1,0,NA,319,NA,NA,133,99,251,19,NA,NA,91,NA,NA,418,54,NA,NA,NA,National Rank,Loyola Chicago,2003,17182
Role Player,NA,Corey Minnifield,6-8,210,,24,48.9,113.8,17.3,20.1,54.4,57.1,5.2,4.8,4.8,14.2,3.5,1,4.7,3.2,22.9,34,44,0.773,61,103,0.592,29,89,0.326,NA,199,NA,NA,NA,NA,NA,NA,NA,158,311,NA,NA,NA,NA,NA,NA,NA,National Rank,Loyola Chicago,2003,18331
Limited Role,NA,Louis Smith,,NA,Jr,31,43.8,87.2,14.6,14.3,44.7,45.9,4.3,8.3,8.3,25.7,3.2,2.7,5.4,2.4,20.5,14,25,0.56,29,71,0.408,17,51,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,423,NA,NA,NA,NA,NA,NA,National Rank,Loyola Chicago,2003,17128
Limited Role,NA,Vasilis Tsimpliavidis,6-3,175,,25,18.4,106.4,14.1,19.8,48.6,48.6,3.1,4.8,4.8,10.2,0.4,0.7,2.9,1.6,2.8,1,2,0.5,9,30,0.3,17,41,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Chicago,2003,18503
Nearly Invisible,NA,Kevin Clancy,6-3,195,Sr,31,65.7,114.9,10.8,10.8,50,53.2,4.5,13,13.2,16.9,0.4,1.9,1.9,2.1,23.2,25,32,0.781,27,48,0.562,28,90,0.311,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,National Rank,Loyola Chicago,2003,18245
Major Contributor,NA,Charles Brown,,NA,So,31,73.2,89.5,24.8,23.6,45.9,50.2,3.4,31.8,31.8,28.9,0.2,3.7,3.3,2.7,26.6,65,81,0.802,87,185,0.47,35,119,0.294,NA,NA,28,NA,NA,NA,NA,NA,45,NA,NA,89,NA,NA,NA,226,NA,NA,National Rank,Loyola Marymount,2003,859
Major Contributor,NA,Brandon Worthy,,NA,,31,55.7,109.9,24.8,21.2,46.4,58.2,5.4,21.8,21.8,18.8,0.7,3.4,5.1,6.5,87,149,181,0.823,92,192,0.479,3,16,0.188,NA,381,28,NA,NA,NA,NA,NA,299,NA,NA,145,NA,13,NA,138,NA,NA,National Rank,Loyola Marymount,2003,1736
Significant Contributor,NA,Andy Osborn,,NA,,31,54.1,106.6,21.7,26.6,51.2,53.8,6.3,11.7,11.7,14.1,2,1.2,5.2,3,27.7,49,70,0.7,71,145,0.49,39,108,0.361,NA,NA,NA,268,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,45,National Rank,Loyola Marymount,2003,1835
Significant Contributor,NA,Dustin Brown,,NA,,22,11.2,64.4,20.2,22.9,32.2,33.8,8,2.8,2.8,27.7,1.5,2.4,6.6,1.5,11.1,3,5,0.6,10,37,0.27,3,8,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2003,2152
Role Player,NA,Sherman Gay,,NA,Jr,31,58.5,97.7,19.9,22.6,51.5,51,8.7,4.4,4.4,15.3,8.2,2.3,5.2,3.3,37.3,40,87,0.46,120,232,0.517,0,1,0,NA,NA,NA,NA,NA,NA,432,NA,NA,233,41,NA,NA,NA,NA,NA,NA,NA,National Rank,Loyola Marymount,2003,16983
Role Player,NA,Keith Kincade,,NA,Jr,31,58.2,109.2,18.5,20.5,49.5,55.3,4.9,10,10,14.1,1.1,0.8,2.3,3.7,46.7,76,98,0.776,86,177,0.486,12,33,0.364,NA,434,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,163,427,NA,335,NA,NA,National Rank,Loyola Marymount,2003,17169
Role Player,NA,John Haywood,,NA,,31,30.1,85.4,16.3,14.3,36.8,43.5,10.4,8.4,8.4,25.6,0.5,0.1,4.9,2.8,47.4,25,36,0.694,22,66,0.333,4,10,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2003,1819
Role Player,NA,Kent Dennis,6-3,205,,25,29.7,81.8,19.2,20.4,38.3,41.8,0.6,13,13.6,19.6,0,2.9,1.4,3.6,45.8,27,49,0.551,17,43,0.395,16,64,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2003,18443
Role Player,NA,Jason Dickens,,NA,Jr,27,28,92.9,17.8,16.4,40.7,47,11.5,8.4,8.4,21.6,0,1.3,6.4,3.2,49.4,28,40,0.7,33,81,0.407,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2003,17825
Role Player,NA,Chris Ayer,,NA,,28,26.1,86.2,19.8,18.3,45.2,48.8,10.6,3.8,3.8,25.9,9.5,0.7,9.2,3.3,46.4,24,39,0.615,38,83,0.458,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2003,2529
Limited Role,NA,Wes Wardrop,,NA,,31,54.5,88.8,14.9,11.1,46.3,52.9,1,21,21.1,32.4,0.6,2.7,2.8,2.9,62.6,48,67,0.716,27,62,0.435,15,45,0.333,NA,NA,NA,NA,NA,NA,NA,NA,333,NA,NA,398,429,NA,NA,NA,NA,NA,National Rank,Loyola Marymount,2003,1440
Limited Role,NA,Miroslav Neskovic,6-9,230,,22,20.2,87.2,15.2,14.4,49,50.8,4.9,10.2,10.2,27.8,1.2,2.2,6.5,2.2,33.3,10,17,0.588,25,51,0.49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola Marymount,2003,18491
Major Contributor,NA,Donovan Thomas,6-7,220,Sr,28,59.1,89.4,24.5,20.9,43.5,51.3,8.2,9.6,9.6,24.3,3.6,1.9,3.4,6.4,85.3,97,145,0.669,68,154,0.442,4,16,0.25,NA,NA,378,NA,NA,NA,NA,NA,NA,NA,292,NA,NA,59,NA,NA,NA,NA,National Rank,Loyola MD,2003,18288
Significant Contributor,NA,Lucious Jordan,,NA,,28,85.9,92,23.7,26,45.5,50.5,3.2,15,15.5,21.4,0.3,1.4,2.1,4.4,39.9,90,123,0.732,95,208,0.457,30,100,0.3,272,NA,467,349,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,National Rank,Loyola MD,2003,45
Significant Contributor,NA,Charlie Bell,,NA,,25,44,77.2,23.3,19,37,46.8,1.7,22.1,22.1,33.2,0.6,2.4,3.1,4.8,63.5,55,73,0.753,20,64,0.312,15,51,0.294,NA,NA,NA,NA,NA,NA,NA,NA,337,NA,NA,NA,NA,43,NA,NA,NA,NA,National Rank,Loyola MD,2003,1491
Significant Contributor,NA,Linton Hinds,,NA,,23,22.9,70.5,21.8,16.5,50,50.5,6.2,13,13.1,40.3,0.8,2.8,6.5,3.7,50,13,26,0.5,23,49,0.469,2,3,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loyola MD,2003,2081
Role Player,NA,Bernard Allen,,NA,So,28,71.5,88.1,19.7,21.9,45.1,48.7,8.1,7.8,7.8,24.2,1.2,1.4,2.6,2.9,25.5,41,55,0.745,51,127,0.402,31,89,0.348,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,401,NA,NA,NA,NA,NA,National Rank,Loyola MD,2003,1821
Role Player,NA,Bobby Bossman,,NA,,28,64,97.7,17.9,21.4,51.9,54,3.3,11,11.3,20.9,1.2,2.2,3.8,2.8,24.9,32,47,0.681,26,51,0.51,48,138,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Loyola MD,2003,17664
