Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,NA,BJ Searles,,NA,,27,29.9,96.8,18.8,15.5,40.8,48.8,11.2,3.7,3.7,16.8,0.3,1.5,6.5,5.9,81.6,41,62,0.661,28,61,0.459,2,15,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2005,2430
Role Player,NA,Andrew Westmoreland,,NA,,23,16.2,82.3,17.6,15.4,43.9,48.4,4.1,7.7,7.7,27.9,0,0.6,3,3.8,43.9,12,18,0.667,6,16,0.375,8,25,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2005,3013
Limited Role,NA,Shawn King,,NA,,27,73.2,96.5,14.4,15.4,48.1,50.9,3,12.1,12.1,19.8,0.6,2.6,3.7,2.5,21.2,29,39,0.744,63,134,0.47,17,50,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Nicholls St.,2005,584
Limited Role,NA,Cyril Djoukeng,,NA,,27,50.7,87.5,14.8,12.7,41.9,49.5,1.5,13.7,13.7,27.3,0.6,0.8,1.7,3.3,44.8,38,47,0.809,23,66,0.348,14,39,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,National Rank,Nicholls St.,2005,1568
Nearly Invisible,NA,LeLan Smith,,NA,,24,19.7,102.3,11.6,10.8,72.9,69.2,1.5,5.5,5.5,28.4,0,1.8,3.5,2.6,37.1,6,13,0.462,9,17,0.529,11,18,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicholls St.,2005,2861
Major Contributor,NA,Chakowby Hicks,6-3,190,Sr,27,89.3,97.9,24.9,25.3,46.5,51.4,4.1,27.2,27.2,23.5,2.2,5.6,2.3,4.3,40.1,93,127,0.732,92,200,0.46,37,117,0.316,54,NA,3,412,NA,NA,NA,NA,129,NA,NA,5,236,NA,427,NA,NA,NA,National Rank,Norfolk St.,2005,54
Major Contributor,NA,Curtis Bunn,6-5,190,Sr,25,27.9,72.3,24.3,23.2,36.8,41.4,7.7,12.1,12.1,33.3,3.1,2.4,2.9,3.4,29.7,19,27,0.704,23,71,0.324,7,20,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norfolk St.,2005,2517
Significant Contributor,NA,Bass Dieng,,NA,,25,19,72.6,21.2,13.1,30,41.7,7.3,5,5,28.7,2.8,1.2,4.1,7.2,157.1,30,55,0.545,9,30,0.3,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norfolk St.,2005,2886
Role Player,NA,Karandick Ogunride,,NA,Jr,27,82.1,97.4,17.8,20.3,43.2,46.6,8.8,4.8,4.8,13.6,5.3,0.9,3.4,3.9,46.2,64,108,0.593,101,231,0.437,0,3,0,238,NA,NA,NA,NA,NA,471,486,NA,115,15,NA,NA,NA,285,NA,NA,NA,National Rank,Norfolk St.,2005,238
Role Player,NA,Tony Murphy,,NA,Fr,26,77.6,97.1,19.3,21.3,51.9,53.4,2.1,16.6,16.6,24.2,0,1.5,1.9,3,28.9,41,67,0.612,47,117,0.402,49,115,0.426,4,NA,NA,NA,457,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,99,National Rank,Norfolk St.,2005,400
Role Player,NA,Calvin Brown,,NA,So,27,69.8,108,19.1,16,63.1,63.5,12.1,12.1,12.1,24.7,2.5,2.5,4.5,4.4,68.2,66,107,0.617,99,157,0.631,0,0,0,NA,NA,NA,NA,17,45,99,NA,NA,NA,455,NA,NA,NA,36,NA,26,NA,National Rank,Norfolk St.,2005,742
Role Player,NA,Ryan Grier,6-4,190,Sr,27,62.8,85,19.4,21.3,42,45.3,4.6,10,10.6,25.3,0,1.1,3.9,3,28.2,35,53,0.66,31,91,0.341,32,97,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Norfolk St.,2005,1061
Role Player,NA,Armand Massogo,,NA,,26,21.2,75.7,18.6,16.8,47,50.3,4,9.6,9.6,39.1,1,1.6,6.4,2.4,24,9,12,0.75,10,27,0.37,9,23,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norfolk St.,2005,2796
Limited Role,NA,Larry Vickers,,NA,Fr,27,22.3,63.9,14.4,11.5,44.4,40.6,8.7,2.6,2.6,37.6,6.2,0.7,8.1,2.5,41.7,3,15,0.2,16,36,0.444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norfolk St.,2005,2743
Go-to Guys,NA,Sean May,6-9,260,Jr,37,67,118.6,28,26.5,56.7,62,16.6,11.7,11.7,17.8,3.9,2.3,3.5,7.3,62.7,191,252,0.758,228,399,0.571,0,3,0,NA,82,87,29,17,8,3,5,NA,NA,245,NA,NA,17,69,419,151,NA,National Rank,North Carolina,2005,873
Major Contributor,NA,Rashad McCants,6-4,207,Jr,33,57.8,119.1,24.3,28.6,58.4,60.9,3.7,18,18.7,15.9,2.6,2.6,3.7,4.8,33.7,91,126,0.722,112,206,0.544,71,168,0.423,NA,75,375,127,NA,NA,NA,NA,493,357,409,497,NA,372,NA,NA,312,117,National Rank,North Carolina,2005,1273
Significant Contributor,NA,Raymond Felton,6-1,198,Jr,36,77.2,110.7,22.2,18.9,56.1,58.9,2.3,34.6,34.6,26.7,1,3.3,2.5,4.1,40.6,94,134,0.701,80,171,0.468,70,159,0.44,424,366,NA,NA,19,197,NA,NA,24,NA,NA,202,368,NA,417,NA,NA,55,National Rank,North Carolina,2005,424
Significant Contributor,NA,Jawad Williams,6-9,220,Sr,37,60,122.9,20.5,24.3,60.2,63.6,7,10.2,10.2,15.6,2.3,1.5,2.8,4.1,32.5,87,107,0.813,138,224,0.616,40,105,0.381,NA,35,NA,NA,52,44,NA,NA,NA,33,477,NA,NA,NA,NA,17,42,341,National Rank,North Carolina,2005,1186
Significant Contributor,NA,Marvin Williams,6-9,230,Fr,36,54.1,119.4,20.7,20.2,54.5,62.7,9.4,5.4,5.4,17.7,2.2,2.6,4.6,5.9,66,138,163,0.847,106,203,0.522,19,44,0.432,NA,71,NA,NA,NA,NA,375,61,NA,NA,NA,NA,NA,105,NA,73,NA,NA,National Rank,North Carolina,2005,1447
Role Player,NA,Quentin Thomas,,NA,Fr,37,15.8,64.1,17.9,6.2,47.7,52.3,0.5,27.9,27.9,60,0,2.7,4.8,2.3,45.5,7,10,0.7,9,19,0.474,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,2005,3029
Limited Role,NA,Jackie Manuel,6-5,192,Sr,37,54.6,105.1,14,12.4,50.7,53.1,8,10,10,21.7,1.4,3.1,4.5,3.4,53.6,49,82,0.598,70,135,0.519,5,18,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,National Rank,North Carolina,2005,1424
Limited Role,NA,David Noel,,NA,Jr,37,42.4,112.3,12.2,10.9,58.2,57.9,6.7,13.3,13.3,22.6,1.8,2.9,3.4,2.6,39.4,22,41,0.537,50,84,0.595,7,20,0.35,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,NA,NA,NA,NA,82,NA,National Rank,North Carolina,2005,1894
Limited Role,NA,Melvin Scott,6-2,190,Sr,37,40.8,110.9,13.7,18.1,51.2,52.8,2.3,9.8,9.8,15.8,0.5,2.3,3,2,13.8,17,23,0.739,18,41,0.439,45,126,0.357,NA,354,NA,NA,NA,NA,NA,NA,NA,351,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina,2005,1957
Go-to Guys,NA,Sean Booker,,NA,,29,66.9,87.3,31.3,35.3,48.3,50.8,4.4,12.4,12.4,22.7,0.7,3.3,5,5.3,27.3,74,111,0.667,108,204,0.529,59,203,0.291,NA,NA,12,5,NA,NA,NA,NA,NA,NA,NA,217,NA,199,NA,NA,438,NA,National Rank,North Carolina A&T,2005,881
Significant Contributor,NA,Steven Koger,6-3,195,Sr,30,62.1,96.7,22.2,28.5,47.2,50.8,1.9,6.8,6.8,14.2,0.7,1.9,3.8,4.1,25.2,59,77,0.766,57,135,0.422,58,170,0.341,NA,NA,NA,134,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,386,NA,NA,National Rank,North Carolina A&T,2005,1094
Significant Contributor,NA,Rechodd Carter,6-0,170,Sr,29,57.1,83.9,20.9,18.6,38,43.1,3.4,30.1,30.1,24.6,0.1,4,3.1,4.7,49.7,56,91,0.615,47,116,0.405,15,67,0.224,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,65,NA,419,NA,NA,NA,NA,National Rank,North Carolina A&T,2005,1303
Significant Contributor,NA,Dejuan Morrison,,NA,,27,21.2,64.2,23.9,23.6,37.2,39,0.8,18.5,18.5,33.4,0,2.9,2.4,3.3,18.6,9,16,0.562,14,42,0.333,12,44,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2005,2798
Significant Contributor,NA,Jason Willis,,NA,,16,20.6,86.5,20,13.8,57.1,59.2,11.1,6.5,6.5,34.6,1.7,3,4.9,5.2,79.6,24,39,0.615,28,49,0.571,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2005,2822
Role Player,NA,Greg Roberts,,NA,So,29,61.4,70.7,17.3,16,40.5,42.1,4.3,10.3,10.3,30.6,2.1,3,3.7,3.3,33.7,28,57,0.491,61,142,0.43,5,27,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,NA,National Rank,North Carolina A&T,2005,1127
Role Player,NA,Demetrius Guions,,NA,,30,52.4,96.4,17,15.5,51.1,54,8.5,12.2,12.2,23.5,3.5,2.6,3.9,3.9,48.6,43,68,0.632,58,105,0.552,9,35,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,499,NA,NA,NA,NA,247,NA,National Rank,North Carolina A&T,2005,1512
Role Player,NA,Leslie Powell,,NA,,25,26.1,51,18.9,14.3,25,30.2,2.6,18,18,41.5,0.7,2.2,3.4,3.2,34.4,13,22,0.591,16,47,0.34,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2005,2593
Limited Role,NA,Jeff Alvis,,NA,,30,54,74.3,15.6,13.2,46.3,47,5.1,8,8,32.7,4,1.1,6.5,3.2,42.3,25,52,0.481,57,122,0.467,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,National Rank,North Carolina A&T,2005,1450
Limited Role,NA,Michael Hayes,,NA,Jr,28,35.4,79.8,14.8,16.2,39.4,41.9,3.6,8.4,8.4,21.3,1,3.1,4.5,2.9,28.3,16,28,0.571,18,54,0.333,14,45,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2005,2170
Limited Role,NA,Gregory Davis,,NA,,29,31.5,60.3,14.6,9.6,33.7,39,5.9,9.9,9.9,42.4,5.2,0.6,5.3,3,53.8,16,28,0.571,16,45,0.356,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2005,2353
Limited Role,NA,Walter Booth,,NA,Fr,25,17,77.8,14.3,13.3,28.2,36.4,9.4,5.9,5.9,20.1,0.5,3.4,2.4,3.8,56.4,14,22,0.636,8,28,0.286,2,11,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina A&T,2005,2986
Go-to Guys,NA,Leonard Hopkins,6-3,190,Sr,28,77.9,105.2,28.2,30.8,43.6,51.6,5.6,12,12.1,15.1,0.2,2.2,2.9,6.2,43,151,176,0.858,111,257,0.432,45,152,0.296,392,NA,78,55,NA,NA,NA,NA,NA,287,NA,NA,NA,78,364,52,NA,NA,National Rank,North Texas,2005,392
Major Contributor,NA,Michael Sturns,,NA,Fr,28,29.6,77.7,26.9,22.5,39.9,44.2,3.4,22,22,32,0.6,2.4,3.6,4.9,42.1,30,48,0.625,26,79,0.329,13,35,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Texas,2005,2442
Significant Contributor,NA,Calvin Watson,,NA,So,28,61.4,97.8,23.3,22.3,52.4,57,2.5,12,12.5,26.9,0.4,2,3.4,4.4,38,70,89,0.787,46,107,0.43,51,127,0.402,NA,NA,NA,NA,43,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,198,National Rank,North Texas,2005,1128
Significant Contributor,NA,Ty Thomas,6-6,198,,27,33.8,86.6,22.3,22.1,42.1,44.9,6.5,13,13.2,23.6,1.6,1.3,6.2,4,33.1,25,42,0.595,40,102,0.392,9,25,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Texas,2005,2253
Role Player,NA,Michael Jones,,NA,,28,51,98.1,18.6,19.1,51.8,52.6,10.2,7.5,7.5,23.3,1.7,3.8,6.4,2.8,21.1,20,35,0.571,62,120,0.517,16,46,0.348,NA,NA,NA,NA,NA,NA,28,39,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,National Rank,North Texas,2005,1552
Role Player,NA,Jeffrey Simpson,,NA,,28,43.9,110.3,18.9,20.4,56.9,58,7.3,2.1,2.1,14.5,10.3,0.9,4.7,4.5,44.4,41,68,0.603,87,153,0.569,0,0,0,NA,388,NA,NA,NA,NA,NA,306,NA,202,18,NA,NA,NA,NA,NA,167,NA,National Rank,North Texas,2005,1836
Role Player,NA,Quincy Williams,,NA,Fr,27,34.8,91.4,18.2,19.2,43.4,46,9.7,4.9,4.9,20.5,4.8,0.8,6.6,3.1,26.3,19,30,0.633,48,107,0.449,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Texas,2005,2205
Limited Role,NA,Isaac Hines,,NA,,28,77.1,100.1,14.3,12.3,42.3,46.6,5.2,20.6,20.6,21.8,0.3,3.8,1.7,3.1,44.4,46,72,0.639,37,94,0.394,21,68,0.309,425,NA,NA,NA,NA,NA,NA,359,395,NA,NA,101,42,NA,334,NA,NA,NA,National Rank,North Texas,2005,425
Limited Role,NA,Ron Harris,6-7,210,,25,36.6,108.7,13.9,14.4,55.6,55.8,8.7,1.4,1.4,15.2,1.7,0.5,4.8,3.2,41.1,20,37,0.541,50,88,0.568,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Texas,2005,2132
Limited Role,NA,Justin Barnett,,NA,Jr,19,30.3,114,14.9,13.6,61.4,62.5,8.4,8.4,8.4,20.2,3.2,0.8,5,3.4,47.1,21,33,0.636,43,70,0.614,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Texas,2005,2410
Limited Role,NA,Marqus Mitchell,,NA,,27,22.6,79.1,14.2,16.6,40.6,41.1,1.2,7.7,7.7,24.1,0.4,2.6,3.3,1.7,9.4,3,6,0.5,14,30,0.467,8,34,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Texas,2005,2730
Go-to Guys,NA,Jose Juan Barea,,NA,Jr,30,80.3,102.6,38.8,37.3,48,52.3,2.2,52.1,52.1,19.3,0,3,3,6,30,131,167,0.784,165,344,0.48,68,212,0.321,302,NA,1,1,NA,NA,NA,NA,2,NA,NA,326,NA,1,NA,297,NA,NA,National Rank,Northeastern,2005,302
Significant Contributor,NA,Marcus Barnes,6-2,215,Sr,30,73.5,107.1,23.6,27,53.4,56.6,2.2,7.7,7.7,13.7,0.1,2.1,2.5,4.3,29.9,83,110,0.755,78,146,0.534,79,222,0.356,NA,NA,468,249,347,376,NA,NA,NA,132,NA,NA,408,NA,NA,444,391,NA,National Rank,Northeastern,2005,564
Role Player,NA,Bennet Davis,,NA,So,31,69.4,93.3,17.7,16.1,48.1,50.6,7.8,5.7,5.7,22,4.4,1.4,3.7,3.3,37.7,48,78,0.615,77,166,0.464,15,41,0.366,NA,NA,NA,NA,NA,NA,NA,386,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,National Rank,Northeastern,2005,761
Role Player,NA,Shawn James,,NA,,25,50,124.4,17.9,17,64.9,66.7,11.5,5.6,5.6,15,18.9,2.2,4.7,4,46.2,52,73,0.712,95,143,0.664,5,15,0.333,NA,21,NA,NA,NA,NA,149,109,NA,276,1,NA,NA,NA,NA,NA,9,NA,National Rank,Northeastern,2005,1597
Role Player,NA,Adrian Martinez,,NA,So,31,28.1,83.1,19.5,19.7,45.6,47.1,1.6,11,11.4,25.4,0.2,1.4,3.4,2.5,17.5,11,18,0.611,14,41,0.341,22,62,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northeastern,2005,2506
Limited Role,NA,Aaron Davis,,NA,Jr,29,55.7,101,14.7,16.8,47.4,51.2,3.6,3.6,3.6,13.7,0.8,2.1,1.2,2.6,24.7,34,43,0.791,33,67,0.493,33,107,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,5,NA,NA,NA,NA,NA,National Rank,Northeastern,2005,1361
Limited Role,NA,Janon Cole,,NA,,31,52.4,95.3,12.9,11.5,42.9,47.3,8.3,3.4,3.4,18.6,0.9,1.5,3.9,2.8,43.8,32,49,0.653,48,111,0.432,0,1,0,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Northeastern,2005,1510
Nearly Invisible,NA,Bobby Kelly,,NA,So,31,54.4,112.2,10.2,10.2,59.7,59.9,3.7,10,10,20.2,0.3,1.9,1.4,1.5,14.6,9,15,0.6,33,52,0.635,19,51,0.373,NA,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,National Rank,Northeastern,2005,1436
Nearly Invisible,NA,Mark Washington,,NA,,29,26.1,93.3,9.7,7.8,52.6,51.6,5.1,3.6,3.6,23.1,1.3,0.9,7.9,2.4,52.6,9,20,0.45,20,38,0.526,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northeastern,2005,2585
Major Contributor,NA,DeJuan Stevens,6-3,195,Jr,21,45.4,106.9,27.8,23.9,53.4,59,3.6,33,33,22.2,0.4,3.8,3.4,6.8,60.2,79,106,0.745,79,151,0.523,10,25,0.4,NA,NA,97,NA,NA,NA,NA,NA,41,NA,NA,93,NA,3,NA,NA,496,NA,National Rank,Northern Arizona,2005,1793
Major Contributor,NA,Cedric Hill,,NA,,23,28.6,80.8,24.9,23.5,39.4,45.4,1.4,10,10,22.4,0.3,2.4,5.5,6.4,57.8,40,63,0.635,37,78,0.474,4,31,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Arizona,2005,2482
Significant Contributor,NA,Ruben Boykin,,NA,So,28,73,98.6,21.9,21.8,47.5,52.4,8.3,12,12,20.5,1.1,2,3.2,4.5,37.2,73,96,0.76,118,243,0.486,3,15,0.2,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,495,NA,413,NA,NA,National Rank,Northern Arizona,2005,592
Role Player,NA,Kyle Feuerbach,6-1,197,Sr,28,81.2,108.2,18.4,17.6,60.1,61,0.6,26,26.4,24.1,0.1,1.4,2.2,3.4,29.7,44,69,0.638,24,49,0.49,77,183,0.421,279,NA,NA,NA,55,112,NA,NA,146,NA,NA,NA,226,NA,NA,NA,NA,119,National Rank,Northern Arizona,2005,279
Role Player,NA,Kelly Golob,,NA,Jr,28,73.2,100.9,19.2,22.9,49.8,53.7,3.4,7.8,7.8,17.1,0.3,1.3,2.3,3.4,22.4,52,61,0.852,44,96,0.458,61,176,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,66,NA,NA,National Rank,Northern Arizona,2005,582
Role Player,NA,Kyle Landry,,NA,Fr,28,54.5,112,19.6,17.8,53.5,59.4,11.7,4.7,4.7,16.7,1.2,1.2,5,5.7,68.2,79,107,0.738,84,156,0.538,0,1,0,NA,291,NA,NA,NA,NA,127,393,NA,468,NA,NA,NA,143,NA,NA,346,NA,National Rank,Northern Arizona,2005,1431
Role Player,NA,Steve Sir,,NA,So,17,41.3,121.1,19.3,26.1,63.7,65.3,3.5,11.2,11.2,13.9,0,1.1,2.9,2.5,8.6,15,15,0.999,23,47,0.489,59,128,0.461,NA,55,NA,327,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,27,National Rank,Northern Arizona,2005,1928
Role Player,NA,Ryan McCurdy,,NA,Fr,28,28.6,95.3,16.1,16.4,46.1,49.6,7.2,4.6,4.6,17.8,2.7,0.5,8.8,3.9,43.4,21,33,0.636,35,76,0.461,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Arizona,2005,2481
Limited Role,NA,Stephen Garnett,6-4,195,Sr,28,44.1,88.3,15.3,13,48.9,49.5,4.4,13.2,13.2,27.2,0.4,2.1,5.1,3.3,43,20,40,0.5,41,79,0.519,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Northern Arizona,2005,1832
Major Contributor,NA,Cory Sims,,NA,,28,73.3,98.1,24.4,19.8,43.3,50.4,4.1,32,32.9,25.4,0,2.6,3.4,4.6,49.5,82,107,0.766,77,188,0.41,11,28,0.393,NA,NA,367,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,446,22,385,NA,NA,National Rank,Northern Illinois,2005,578
Significant Contributor,NA,Mike McKinney,,NA,So,28,76.8,109.2,23.1,21.6,55.1,59.1,9.4,16.4,16.4,21,0.9,1.8,3.2,4.5,44.5,82,110,0.745,109,207,0.527,18,40,0.45,435,443,NA,NA,238,192,378,NA,NA,NA,NA,NA,NA,5,331,NA,462,NA,National Rank,Northern Illinois,2005,435
Significant Contributor,NA,James Hughes,,NA,So,28,50.6,106.6,23.3,26.1,55.6,57.6,10.9,3,3,16.3,10.3,0.3,3.6,4.3,34.7,45,68,0.662,109,196,0.556,0,0,0,NA,NA,NA,331,NA,NA,208,207,NA,393,19,NA,NA,NA,NA,NA,233,NA,National Rank,Northern Illinois,2005,1576
Significant Contributor,NA,Paige Paulsen,,NA,,21,39.6,104.6,20.1,23.5,48.9,51.9,6.3,12.9,12.9,15.8,1,1.4,4.7,3,21.7,23,30,0.767,33,76,0.434,23,62,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Illinois,2005,2006
Role Player,NA,Todd Peterson,,NA,Jr,28,67.9,124.5,18.3,22.7,59.2,62.5,6.9,9.6,9.6,11.9,2.9,1.9,3.2,3,22.7,46,52,0.885,38,86,0.442,65,143,0.455,NA,18,NA,NA,78,68,NA,NA,NA,39,37,NA,NA,NA,NA,NA,NA,36,National Rank,Northern Illinois,2005,831
Role Player,NA,Johnathan Byrd,6-9,225,,28,46.2,91.8,19.3,18.2,56,56.8,8,5,5,28.2,6.4,0.9,5.4,3.3,32.8,24,41,0.585,70,125,0.56,0,0,0,NA,NA,NA,NA,NA,NA,NA,433,NA,NA,103,NA,NA,NA,NA,NA,212,NA,National Rank,Northern Illinois,2005,1762
Limited Role,NA,Anthony Maestranzi,,NA,Jr,28,77,103.8,15.9,16.2,50,54,0.9,19,19.1,22.3,0,2.4,2.5,2.6,25.3,39,47,0.83,15,44,0.341,52,142,0.366,43,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,NA,396,NA,NA,NA,NA,468,National Rank,Northern Illinois,2005,430
Limited Role,NA,Zach Pancratz,,NA,Fr,28,55.9,92.6,15.7,15.4,43,48.3,3,12,12.6,24.3,1.1,2.1,3.8,2.8,31.2,32,40,0.8,13,45,0.289,28,83,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Northern Illinois,2005,1354
Major Contributor,NA,Ben Jacobson,,NA,Jr,32,84.7,111.8,25.4,29,57.1,59.8,1.9,17.2,17.2,14.6,0.2,1.8,1.8,3.9,22.7,79,98,0.806,140,275,0.509,71,157,0.452,146,297,261,104,154,16,NA,NA,NA,219,NA,NA,7,NA,NA,206,NA,42,National Rank,Northern Iowa,2005,146
Major Contributor,NA,Eric Coleman,,NA,Fr,32,60.5,107.7,25.4,23.7,57.3,56.1,11.6,17.1,17.1,16.1,3.3,1.2,4.5,5,43.1,52,109,0.477,145,253,0.573,0,0,0,NA,NA,257,NA,141,414,138,115,NA,383,318,NA,NA,31,362,NA,146,NA,National Rank,Northern Iowa,2005,1167
Significant Contributor,NA,Erik Crawford,,NA,Jr,32,82.4,111.6,20.9,22.8,55.7,57.6,4.2,15.5,15.5,14.1,1.3,1.7,3.1,3.3,24.2,56,80,0.7,99,185,0.535,57,146,0.39,227,31,NA,NA,202,289,NA,NA,NA,166,NA,NA,NA,NA,NA,NA,378,277,National Rank,Northern Iowa,2005,227
Role Player,NA,Grant Stout,,NA,So,32,78.4,118.5,18.1,17.1,56.5,61.4,9.2,6.9,6.9,14.2,7.9,2,3.1,4.1,49.8,92,118,0.78,119,206,0.578,10,31,0.323,37,88,NA,NA,176,91,409,121,NA,17,52,NA,NA,NA,218,319,129,NA,National Rank,Northern Iowa,2005,370
Role Player,NA,Chris Foster,5-10,195,Sr,32,50.2,101.9,19.4,17.3,47.7,52.3,1.4,25,25.2,21.6,0.2,1.9,3.6,3.2,31.4,38,48,0.792,34,78,0.436,26,75,0.347,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Northern Iowa,2005,1587
