Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,33,Steve Tchiengang,6-9,240,So,33,28.8,91.6,18.5,14.2,54,56.4,9.8,3.3,3.3,29.6,1.3,1,7.8,4.2,68,31,51,0.608,33,62,0.532,5,13,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vanderbilt,2010,8268
Limited Role,24,Andre Walker,6-7,220,So,32,60.3,109.3,15.7,13.8,54.6,56.7,9.2,18.6,18.6,23.5,3.5,2.1,4.6,2.4,27.6,29,42,0.69,80,148,0.541,2,4,0.5,NA,465,NA,NA,244,352,419,NA,NA,NA,345,NA,NA,NA,NA,NA,353,NA,National Rank,Vanderbilt,2010,7064
Limited Role,21,Darshawn McClellan,6-7,240,Jr,30,16.6,97.9,14.9,15.1,51.1,54.2,6.6,5.7,5.7,24.2,1.3,0.8,5.1,2.4,26.1,9,12,0.75,13,22,0.591,7,24,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vanderbilt,2010,6905
Major Contributor,1,Larry Sanders,6-11,235,Jr,35,64.9,112.2,26.2,26.7,54,56.4,13,7.7,7.7,13.7,9.1,1.6,4.4,5.4,45.5,107,167,0.641,192,351,0.547,4,16,0.25,NA,311,224,295,299,384,87,33,NA,233,32,NA,NA,226,375,NA,312,NA,National Rank,VCU,2010,6780
Significant Contributor,12,Joey Rodriguez,5-10,175,Jr,36,81.7,111.7,22.8,20.9,51.4,55.9,2.7,32,32.4,21.1,0,3.3,2,3.6,32.7,95,118,0.805,100,198,0.505,57,163,0.35,233,334,NA,NA,483,421,NA,NA,48,NA,NA,142,159,NA,NA,22,NA,NA,National Rank,VCU,2010,6434
Significant Contributor,0,Jay Gavin,6-2,200,So,17,16.5,103.9,22.9,22.9,45.6,48.9,5.3,17,17.4,15,0.4,1.5,4,4.7,45,22,36,0.611,14,36,0.389,15,44,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VCU,2010,6425
Role Player,20,Bradford Burgess,6-5,215,So,36,71.1,116.9,17,18.3,55.5,59.2,6.3,7.6,7.6,15.3,1.2,2,3.1,3.1,32.7,71,90,0.789,91,165,0.552,41,110,0.373,NA,133,NA,NA,193,176,NA,NA,NA,417,NA,NA,NA,NA,NA,281,275,412,National Rank,VCU,2010,7680
Role Player,50,Ed Nixon,6-4,200,Jr,36,55.9,111.6,17.8,18,56.6,59.2,4.3,14,14.1,20.6,0.9,2.6,4.1,2.8,27.2,44,58,0.759,59,118,0.5,41,95,0.432,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,NA,NA,67,National Rank,VCU,2010,7144
Role Player,32,Brandon Rozzell,6-2,185,Jr,36,55.7,109.6,18.2,22.6,53.7,55.4,1.4,9.9,9.9,15,0.3,3.5,2.5,2.4,15.7,31,42,0.738,49,118,0.415,63,149,0.423,NA,451,NA,NA,NA,NA,NA,NA,NA,384,NA,107,365,NA,NA,NA,NA,105,National Rank,VCU,2010,7267
Role Player,21,Jamie Skeen,6-9,245,Jr,28,40,117.5,19.2,19.8,53.6,56,11.1,7.9,7.9,11,1.8,2.1,2.1,4,43.5,47,73,0.644,81,141,0.574,6,27,0.222,NA,106,NA,NA,NA,NA,208,NA,NA,64,NA,NA,193,NA,NA,NA,154,NA,National Rank,VCU,2010,5100
Role Player,42,T.J. Gwynn,6-4,205,Sr,34,35.9,100.1,18.8,15.9,47.9,53.3,5.1,11.5,11.5,22.1,0.7,1.7,3.1,4.3,58.7,49,71,0.69,52,106,0.491,4,15,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VCU,2010,5531
Role Player,10,Darius Theus,6-3,195,Fr,35,28.8,91.6,16.4,13.1,47.5,50.4,4.4,15,15.8,29.9,0.2,5.6,4.1,2.6,35,18,28,0.643,29,54,0.537,6,26,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VCU,2010,9723
Role Player,11,Kirill Pishchalnikov,6-8,265,Sr,33,19.9,93.3,19.8,16.2,38.2,45.8,16,4.2,4.2,23.6,2.6,1.4,7.8,3.9,50,25,34,0.735,26,68,0.382,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VCU,2010,7155
Role Player,4,Terrance Saintil,6-8,240,So,26,14.1,106.7,17.5,17.7,52.8,52.8,11.8,6.3,6.3,16.3,2.8,4,6.6,2.9,30.2,8,16,0.5,28,53,0.528,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VCU,2010,8720
Limited Role,30,Troy Daniels,6-4,195,Fr,26,10.8,121.2,14.9,21.4,52,54,2.2,6.8,6.8,5,1.2,0.7,3.8,2,12.2,5,6,0.833,3,8,0.375,15,41,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VCU,2010,10216
Go-to Guys,23,Marqus Blakely,6-5,225,Sr,35,84,109,28.9,23.6,54.3,58.7,11.2,26.2,26.2,20.9,5.8,4.2,3,7.5,81.2,202,303,0.667,201,358,0.561,1,15,0.067,157,489,8,NA,274,204,198,187,189,NA,145,25,NA,1,21,NA,219,NA,National Rank,Vermont,2010,5604
Significant Contributor,24,Maurice Joseph,6-4,190,Sr,35,72.7,112.8,21.8,26.4,50.3,56.5,2.3,8.5,8.5,14,0.7,1,2.4,4.7,40.2,123,145,0.848,66,155,0.426,77,206,0.374,NA,286,NA,327,NA,368,NA,NA,NA,264,NA,NA,292,455,NA,79,NA,396,National Rank,Vermont,2010,5490
Significant Contributor,20,Brendan Bald,6-4,200,Fr,35,24.8,84.7,21,22.1,31.6,38.4,9.1,6.4,6.4,15.3,0.3,1.7,4,5.1,55.3,35,57,0.614,31,83,0.373,1,20,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vermont,2010,9827
Role Player,32,Evan Fjeld,6-8,215,Jr,35,71.5,118.6,17.2,20.3,55.1,58.6,8.3,6.4,6.4,11.9,4.3,1.6,5,3.5,35.4,73,97,0.753,148,264,0.561,2,10,0.2,NA,89,NA,NA,22,217,NA,NA,NA,102,267,NA,NA,NA,NA,456,226,NA,National Rank,Vermont,2010,7131
Role Player,21,Garvey Young,6-4,190,So,31,62.9,90.5,17.5,17,44.1,47.4,6.6,9.8,9.8,23.6,0.6,1.9,3.9,3.5,42.6,52,86,0.605,59,136,0.434,20,66,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,NA,NA,NA,National Rank,Vermont,2010,7951
Role Player,12,Nick Vier,6-1,165,Sr,35,61.3,91.8,16.2,14.2,42.1,48.7,2.2,20,20.2,28.3,0.2,2.5,4,3.2,43.9,55,72,0.764,30,85,0.353,26,79,0.329,NA,NA,NA,NA,NA,NA,NA,NA,453,NA,NA,485,NA,NA,418,403,NA,NA,National Rank,Vermont,2010,5730
Role Player,3,Joey Accaoui,5-10,165,Jr,35,51.3,96.6,19,22.1,46.5,49.7,2,15,15.2,21.1,0,1.5,1.9,2.9,22,36,47,0.766,47,108,0.435,35,106,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,National Rank,Vermont,2010,6970
Role Player,15,Simeon Marsalis,5-11,185,Fr,35,20.9,60.3,18.3,14.2,30.4,36.3,1.2,13,13.3,39.3,0.3,2.6,3.1,3.4,48.2,16,27,0.593,11,34,0.324,4,22,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vermont,2010,9915
Role Player,42,Ben Crenca,6-10,260,Fr,25,19.4,106.4,18.1,18.3,47.8,49.8,13.7,3.1,3.1,10.7,4.8,0,3.8,4.9,64.2,23,43,0.535,32,67,0.478,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vermont,2010,9961
Limited Role,45,Garrett Kissel,6-9,245,Jr,35,25.5,80.5,14.9,11.2,44.4,45,10.1,1.6,1.6,27.6,0.6,0.3,6.9,3.9,79.6,19,43,0.442,24,54,0.444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vermont,2010,9807
Major Contributor,1,Scottie Reynolds,6-2,195,Sr,33,75.2,117.6,26.5,26.9,54.4,61.1,1.9,21,21.8,18,0.5,2.8,2.7,6,51.5,171,204,0.838,112,217,0.516,69,179,0.385,NA,104,207,274,255,92,NA,NA,37,NA,NA,336,NA,104,245,107,NA,296,National Rank,Villanova,2010,4935
Major Contributor,10,Corey Fisher,6-1,185,Jr,33,67.1,116.2,24.2,22.8,51,57.5,3.1,27,27.5,17.3,0.8,2.6,3.7,5.8,58,134,174,0.77,96,204,0.471,38,96,0.396,NA,161,42,NA,NA,296,NA,NA,151,NA,NA,446,NA,155,146,372,NA,224,National Rank,Villanova,2010,6555
Significant Contributor,0,Antonio Pena,6-8,235,Jr,33,61.9,112.3,20.3,18.1,57.7,61.2,10.4,7.5,7.5,20.4,2.3,2.2,4.9,5,61.4,94,135,0.696,127,219,0.58,0,1,0,NA,307,NA,NA,97,86,272,13,NA,NA,NA,NA,NA,352,114,NA,13,NA,National Rank,Villanova,2010,6645
Significant Contributor,5,Maalik Wayns,6-1,185,Fr,33,37.2,102.8,23.3,24,48.3,54.3,2.3,16,16.2,21.4,0.2,2.3,4.9,4.6,40,57,70,0.814,59,121,0.488,17,54,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Villanova,2010,9537
Role Player,31,Taylor King,6-6,230,So,32,45.8,112.5,18.3,22,52.3,54.6,9.8,5.5,5.5,15.3,2.9,2.1,5.7,2.8,21.3,31,42,0.738,43,87,0.494,40,110,0.364,NA,302,NA,NA,NA,NA,356,126,NA,414,437,NA,NA,NA,NA,NA,NA,488,National Rank,Villanova,2010,7147
Role Player,23,Dominic Cheek,6-6,185,Fr,33,33.5,109.9,18.2,19.5,50.4,53.4,10,5.8,5.8,14.9,2.1,1.6,2.8,3.9,40.6,34,52,0.654,45,86,0.523,13,42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Villanova,2010,9610
Role Player,13,Mouphtaou Yarou,6-9,215,Fr,21,23.7,109.3,16.3,12.9,58.3,61.7,12.7,6.7,6.7,25.6,7.8,0.9,6.3,3.6,56.7,24,34,0.706,35,60,0.583,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Villanova,2010,9855
Limited Role,24,Corey Stokes,6-5,230,Jr,32,62.5,117.7,15.8,19.4,54,57.7,5.5,6.1,6.1,14.6,2,1.4,3.8,2.6,23.1,48,55,0.873,40,84,0.476,59,154,0.383,NA,102,NA,NA,296,277,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,315,National Rank,Villanova,2010,6695
Limited Role,15,Reggie Redding,6-5,205,Sr,23,48,104.3,15.6,16.1,45.7,48.5,5.7,15.1,15.1,18.1,2.2,2.8,4,2.8,30.9,30,47,0.638,47,114,0.412,15,38,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,NA,NA,NA,NA,NA,National Rank,Villanova,2010,5562
Limited Role,25,Maurice Sutton,6-11,215,Fr,26,20.1,83.1,13.9,10.4,41.5,44.7,12,1.8,1.8,31,10.9,0.8,7.8,3,53.7,12,22,0.545,17,41,0.415,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Villanova,2010,9939
Nearly Invisible,34,Isaiah Armwood,6-7,185,Fr,29,24.1,102.6,11.8,11.2,48.1,50.9,8.2,3.1,3.1,18.9,4,2.2,6.6,2.8,47.2,15,25,0.6,24,51,0.471,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Villanova,2010,9845
Go-to Guys,15,Sylven Landesberg,6-6,207,So,27,69.4,104.4,30.7,31.4,47.3,53,5.1,22.4,22.4,14.3,1,1.5,2.6,5.3,36.5,111,137,0.81,143,315,0.454,23,60,0.383,NA,NA,3,54,NA,NA,NA,NA,328,284,NA,NA,472,247,NA,2,NA,NA,National Rank,Virginia,2010,7598
Major Contributor,32,Mike Scott,6-8,239,Jr,28,61.4,103.9,25,26.8,51.1,53.5,10,11.4,11.4,15,1.1,1.4,2.8,3.4,22.6,46,64,0.719,140,276,0.507,3,7,0.429,NA,NA,337,286,NA,NA,329,123,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Virginia,2010,6739
Significant Contributor,2,Mustapha Farrakhan,6-4,175,Jr,30,50.5,92.8,21.2,19.9,42.5,48.1,2.3,19,19.2,20.4,1.2,1.5,2,3.5,34.7,47,60,0.783,39,99,0.394,23,74,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,National Rank,Virginia,2010,8598
Role Player,13,Sammy Zeglinski,6-0,180,So,31,71.9,96.8,19.3,20.4,49.4,51.5,1.6,18.5,18.5,20.4,0.9,2.6,2.8,2.2,13.5,27,34,0.794,33,90,0.367,61,162,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,NA,NA,NA,NA,374,National Rank,Virginia,2010,7848
Role Player,23,Jeff Jones,6-4,190,Jr,31,45.4,116.8,17.8,21.3,54.8,58.8,1.3,5,5,7.4,0.4,1.6,1.3,3.5,34.3,45,57,0.789,31,74,0.419,40,92,0.435,NA,138,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,7,NA,NA,NA,NA,59,National Rank,Virginia,2010,6845
Role Player,4,Calvin Baker,6-2,190,Sr,25,32.6,85.7,16.6,16.4,35.9,38.1,2.3,22,22.4,18.5,0,1.5,2.4,2.1,17.4,10,16,0.625,21,58,0.362,8,34,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,2010,3355
Limited Role,55,Jerome Meyinsse,6-9,233,Sr,31,55.2,124.2,14.2,12.5,58,63.3,7.8,3.3,3.3,10.8,3.6,0.9,4.7,3.9,73.1,65,87,0.747,69,119,0.58,0,0,0,NA,33,NA,NA,NA,NA,NA,NA,NA,6,332,NA,NA,NA,NA,485,131,NA,National Rank,Virginia,2010,7442
Limited Role,1,Jontel Evans,5-11,185,Fr,31,41,84.9,13.6,11.9,38.1,39.9,1.4,22,22.3,24.1,0.2,4.1,4.3,1.8,19,9,16,0.562,29,72,0.403,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,342,NA,NA,31,NA,NA,NA,NA,NA,NA,National Rank,Virginia,2010,9452
Limited Role,22,Will Sherrill,6-9,217,Jr,30,37,95.9,14.1,14.6,45.7,46,9.8,6.4,6.4,18.2,0.9,2.2,5.3,1.5,8.6,4,8,0.5,20,40,0.5,15,53,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,2010,9544
Nearly Invisible,5,Assane Sene,7-0,234,So,25,25.3,84,11.9,9.7,33.3,38.6,10.2,2.3,2.3,21.5,6.5,0.8,6.3,2.3,42.9,11,18,0.611,14,42,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,2010,8296
Go-to Guys,23,Malcolm Delaney,6-3,170,Jr,33,85.1,109.4,29.4,28.5,45.2,54.4,2.8,27,27.4,16.5,0.3,2,3.3,6.8,56.5,230,273,0.842,124,277,0.448,63,206,0.306,127,463,63,163,NA,NA,NA,NA,155,NA,NA,NA,NA,32,164,92,NA,NA,National Rank,Virginia Tech,2010,6357
Major Contributor,0,Jeff Allen,6-7,230,Jr,34,64.6,98.8,25.6,25.8,48.5,51.9,9.1,10.2,10.2,19.2,4.8,3.8,5.4,4.8,39.5,87,131,0.664,146,293,0.498,10,39,0.256,NA,NA,283,39,NA,NA,444,96,NA,NA,211,52,NA,402,NA,NA,NA,NA,National Rank,Virginia Tech,2010,6377
Significant Contributor,5,Dorenzo Hudson,6-5,220,Jr,33,83.4,107.5,21.4,23.9,48.1,53,3.2,11,11.8,13.3,0.7,1.2,2.1,4.4,38.9,117,155,0.755,139,278,0.5,35,120,0.292,172,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,175,NA,NA,447,NA,NA,National Rank,Virginia Tech,2010,7190
Role Player,33,J.T. Thompson,6-6,210,Jr,34,49.2,103.8,19.4,20.7,48.5,51.9,8.8,5.9,5.9,15.3,1.5,2.3,5.3,3.8,36.5,50,74,0.676,94,197,0.477,3,6,0.5,NA,NA,NA,NA,NA,NA,481,411,NA,412,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Virginia Tech,2010,6727
Role Player,24,Ben Boggs,6-4,200,Fr,25,15.6,95.4,16.8,14.1,39.8,49.7,5.1,11.9,11.9,23.9,0.5,2.7,3.9,3.9,59.1,21,26,0.808,10,24,0.417,5,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia Tech,2010,10070
Limited Role,1,Terrell Bell,6-6,205,Jr,34,69.5,102.5,13.6,12.3,50.3,52.5,6.5,13.2,13.2,22.5,4.1,1.6,3.5,2.5,33.3,36,57,0.632,53,110,0.482,22,61,0.361,NA,NA,NA,NA,NA,NA,NA,355,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,National Rank,Virginia Tech,2010,7378
Limited Role,14,Victor Davila,6-8,245,So,34,57,102,13.8,13.3,47.7,49.2,10.8,3.1,3.1,15.9,3.4,0.6,3.5,3,43,35,65,0.538,72,151,0.477,0,0,0,NA,NA,NA,NA,NA,NA,236,NA,NA,NA,361,NA,NA,NA,NA,NA,NA,NA,National Rank,Virginia Tech,2010,8434
Limited Role,11,Erick Green,6-4,185,Fr,34,30.8,81.5,15.5,16.1,34.8,39.2,1.8,13,13.3,21.8,1.7,2.3,3.6,2.7,28.3,19,28,0.679,18,59,0.305,11,40,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia Tech,2010,9669
Limited Role,25,Manny Atkins,6-7,200,Fr,23,14.3,97,15.6,15.1,51.2,50.8,5.1,13.6,13.6,22.4,1.6,4.1,3.4,2.7,30.2,6,13,0.462,13,26,0.5,6,17,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia Tech,2010,10101
Limited Role,4,Cadarian Raines,6-9,230,Fr,21,11.9,90.8,14.7,14.3,35.3,38.1,13.5,3.4,3.4,14.3,10,1.4,4.6,3.1,41.2,7,14,0.5,12,34,0.353,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia Tech,2010,10182
Nearly Invisible,21,Lewis Witcher,6-9,218,Sr,30,17.1,81.4,8.5,7.6,38.5,36.8,6.6,1.5,1.5,17.2,1.3,0.5,3.2,2.3,53.8,4,14,0.286,10,26,0.385,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia Tech,2010,5679
Major Contributor,10,Austin Kenon,5-11,180,Jr,29,77.9,108.5,25,25.1,48.4,54.6,3.3,19,19.9,14.9,0.2,2.1,3.1,5.2,38.1,133,158,0.842,81,173,0.468,80,242,0.331,381,NA,332,448,NA,NA,NA,NA,469,365,NA,NA,NA,29,NA,94,NA,NA,National Rank,VMI,2010,6940
Major Contributor,21,Keith Gabriel,6-2,180,So,28,62,104.3,26.8,30.7,51.2,53.8,3.2,9.2,9.2,12,2.3,3.5,3.8,4.9,28.5,79,115,0.687,81,142,0.57,84,262,0.321,NA,NA,192,75,49,NA,NA,NA,NA,106,NA,96,NA,383,NA,NA,171,NA,National Rank,VMI,2010,7952
Major Contributor,11,Stan Okoye,6-5,195,Fr,29,54.6,106.7,25.8,26.4,55.1,56.2,10,4.3,4.3,13.6,5,1.7,5.3,5.7,41.2,74,126,0.587,140,240,0.583,19,66,0.288,NA,NA,264,318,NA,NA,328,243,NA,222,195,NA,NA,167,NA,NA,111,NA,National Rank,VMI,2010,9213
Role Player,15,Ron Burks,6-4,205,So,29,72.8,93.5,19.9,17.3,44.9,49.2,3.5,18.7,18.7,23.1,1,3.2,3.6,3.8,37.8,70,101,0.693,66,149,0.443,36,118,0.305,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,192,NA,NA,NA,NA,NA,NA,National Rank,VMI,2010,7920
Role Player,31,Michael Sparks,6-4,195,So,29,69.4,111,16.5,19.2,53.4,55.3,4.1,5.4,5.4,10.4,0.9,1.6,1.7,3.1,26.2,50,74,0.676,38,91,0.418,75,191,0.393,NA,377,NA,NA,339,465,NA,NA,NA,4,NA,NA,6,NA,NA,NA,NA,247,National Rank,VMI,2010,8087
Role Player,30,Nick Gore,6-6,205,Fr,25,25.1,100.2,18.1,20.1,46.7,49,4.8,9.5,9.5,13.1,1.2,2.9,4.2,2.9,22.4,16,24,0.667,26,48,0.542,16,59,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VMI,2010,9819
Role Player,14,Joe Carr,6-3,195,Fr,21,18.8,81.5,16.1,12.5,40,44.5,5.2,14.2,14.2,31.6,0,4.2,6.9,2.4,26,10,13,0.769,14,30,0.467,4,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VMI,2010,9971
Limited Role,1,Adam Lonon,5-11,175,Sr,29,51.3,94.7,12.4,7.2,50.6,53.9,3.5,21,21,34.5,0.1,2.6,3.1,2.5,52.6,26,41,0.634,35,67,0.522,3,11,0.273,NA,NA,NA,NA,NA,NA,NA,NA,416,NA,NA,417,NA,NA,NA,NA,NA,NA,National Rank,VMI,2010,5344
Limited Role,50,Stephen Sargent,7-0,245,So,25,24.3,85,13.5,13.2,44.1,42.5,8.6,0.5,0.5,18.2,8.7,1.5,11.4,2.4,26.5,5,18,0.278,30,68,0.441,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VMI,2010,9835
Limited Role,22,Hunter Houston,6-6,195,Jr,26,23.4,90.7,15.9,18.5,45.1,44.2,4.5,7,7,13.9,0.8,1.4,4.7,1.9,12,3,11,0.273,22,48,0.458,13,44,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VMI,2010,7318
Nearly Invisible,20,Carl Josey,6-5,195,Sr,18,14.3,70.3,11.8,10.2,40.3,39.1,7.3,1.7,1.7,33,1.7,1.9,4.5,1.2,6.5,0,2,0,8,22,0.364,3,9,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VMI,2010,6102
Major Contributor,11,Chris Martin,5-10,185,So,29,64.9,91.7,24.5,29,47.6,50.6,0.8,13,13.3,19.9,0.3,2.5,3.2,3.5,19.9,49,63,0.778,50,121,0.413,67,195,0.344,NA,NA,389,136,NA,NA,NA,NA,NA,NA,NA,468,NA,NA,NA,33,NA,NA,National Rank,Wagner,2010,8321
Major Contributor,24,Ryan Conrad,5-11,160,Fr,19,27.6,85.5,25.3,26.3,39.8,45.5,2.3,20,20.1,23,0.6,3.1,3.7,4.2,30.3,30,37,0.811,17,44,0.386,21,78,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wagner,2010,9761
Significant Contributor,55,Michael Orock,6-7,230,Sr,31,69.3,91.1,22.5,21.5,54.4,52.8,10.2,6,6,22.1,4.1,1.3,4.8,4.8,48,52,120,0.433,136,250,0.544,0,0,0,NA,NA,NA,NA,259,NA,297,NA,NA,NA,279,NA,NA,418,323,NA,328,NA,National Rank,Wagner,2010,8214
Significant Contributor,25,Josh Thompson,6-4,190,Fr,29,54.3,81.6,22.9,23.3,36.9,41.5,8.3,11.9,11.9,21.3,1.9,2.4,3.8,4.1,33.8,48,72,0.667,68,187,0.364,7,26,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Wagner,2010,9218
Significant Contributor,10,T.J. Czeski,6-2,180,Jr,28,44.6,75.7,20.8,16.5,43.1,45.9,2.2,25.6,25.6,36.1,1.3,2.5,6.2,3.1,29.8,23,37,0.622,40,100,0.4,9,24,0.375,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,476,NA,NA,NA,NA,NA,NA,National Rank,Wagner,2010,5919
Role Player,3,Tyler Murray,6-5,190,So,31,74.6,96.9,18.1,18.4,51.7,53.8,1.9,22.3,22.3,24.9,0.7,2,1.5,2.6,19.9,33,46,0.717,46,114,0.404,49,117,0.419,NA,NA,NA,NA,451,NA,NA,NA,34,NA,NA,NA,31,NA,NA,NA,NA,121,National Rank,Wagner,2010,8684
Role Player,1,Danny Mundweiler,5-11,170,Fr,30,40.2,96,16.8,18.6,56.3,58.1,0.7,9.9,9.9,25.3,0,0.8,3.2,2.4,18.3,17,23,0.739,11,27,0.407,40,99,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,National Rank,Wagner,2010,9463
Role Player,22,Clifton Spiller,6-7,225,Jr,31,36.6,78.1,16.5,10.9,46.3,48.1,12.9,4.1,4.1,34.6,2.6,1.4,6.1,3.7,70.1,24,47,0.511,31,67,0.463,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wagner,2010,8378
Limited Role,13,Doug Elwell,6-5,188,Sr,31,60.8,96,14.7,16.9,45.7,46.1,6.1,16.7,16.7,19.6,5.1,1.9,2.5,1.5,4.6,5,8,0.625,22,51,0.431,38,122,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,364,NA,NA,NA,NA,NA,National Rank,Wagner,2010,4804
