Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,22,Duncan Robinson,6-8,215,Jr,38,3,49.8,123.2,16.9,20.8,61.9,63.2,1.9,8.3,8.3,9.2,1.2,1.2,3.7,2.4,14.9,25,32,0.781,37,64,0.578,64,151,0.424,NA,68,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,121,National Rank,Michigan,2017,31028
Limited Role,34,Mark Donnal,6-9,240,Jr,38,NA,30.2,132.6,14.8,12.9,67.3,70.6,10.2,1.6,1.6,13.7,2.7,1.2,4.9,3.7,61.7,39,50,0.78,41,63,0.651,9,18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2017,26128
Limited Role,3,Xavier Simpson,6-0,180,Fr,38,NA,21.6,100.6,14.6,9.6,43,51.1,1.6,18,18.4,24.6,0.6,3.8,5.7,3.4,72.1,22,31,0.71,11,24,0.458,5,19,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2017,39842
Benchwarmer,23,Ibi Watson,6-5,190,Fr,19,NA,5.4,75.8,20.6,25.8,36.2,38.8,0,2.3,2.3,11,0,1.5,2.4,2.7,13.8,3,4,0.75,9,11,0.818,1,18,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2017,38690
Benchwarmer,15,Jon Teske,7-0,245,Fr,20,NA,4,93.6,12.3,8.5,14.3,25.4,15.5,5.2,5.2,8.4,12,3.1,6.6,3.4,85.7,3,6,0.5,1,6,0.167,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2017,38937
Benchwarmer,20,Sean Lonergan,6-5,210,Jr,17,NA,2.4,93.8,22.3,18.5,44.4,46.4,3.8,15.4,15.4,15.6,2.9,0,12.2,5.4,66.7,3,6,0.5,4,7,0.571,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2017,19920
Go-to Guys,44,Nick Ward,6-8,250,Fr,35,21,49.4,110.5,32.8,32.1,59.1,60.5,17.5,5.3,5.3,15,8,1,5.7,8.8,65.4,123,200,0.615,181,306,0.592,0,0,0,NA,NA,19,35,NA,NA,2,213,NA,NA,51,NA,NA,2,NA,NA,157,NA,National Rank,Michigan St.,2017,39434
Major Contributor,22,Miles Bridges,6-7,230,Fr,28,27,63.7,106.6,25.7,29.6,56.3,58,5.7,14.5,14.5,16.9,4.9,1.2,2.3,4.3,25.3,63,92,0.685,121,220,0.55,56,144,0.389,NA,NA,283,108,203,331,NA,87,NA,NA,178,NA,257,NA,NA,NA,386,354,National Rank,Michigan St.,2017,39368
Major Contributor,14,Eron Harris,6-3,190,Sr,28,24,44,101.9,24.3,27.6,52.4,55.4,2.8,15.5,15.5,18.4,0.8,1.1,2.6,4,24.8,45,58,0.776,58,123,0.472,43,111,0.387,NA,NA,437,215,NA,NA,NA,NA,NA,NA,NA,NA,453,NA,NA,NA,NA,375,National Rank,Michigan St.,2017,16671
Significant Contributor,5,Cassius Winston,6-0,185,Fr,35,5,51.5,106,23.6,18.3,49.7,54.7,1,46,46.7,26.4,0.7,2.1,4,4.1,39,55,71,0.775,50,111,0.45,27,71,0.38,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,396,NA,443,National Rank,Michigan St.,2017,38260
Role Player,3,Alvin Ellis,6-4,210,Sr,35,8,48.3,97.8,19.1,19.4,51.4,54.3,4,11.8,11.8,22.2,2,1.9,4,3.5,31.7,40,57,0.702,31,67,0.463,41,113,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Michigan St.,2017,19924
Limited Role,11,Lourawls Nairn,5-10,175,Jr,35,30,56.9,104.3,12.4,10.5,47,47.9,0.5,27.2,27.2,23.2,0.5,1.1,3,2,22.6,14,26,0.538,36,78,0.462,12,37,0.324,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Michigan St.,2017,26131
Role Player,1,Joshua Langford,6-5,210,Fr,35,27,52.2,108.2,16,18.8,59.5,60.1,4.2,10,10,19,0.4,1.1,3.8,2.3,13.8,17,26,0.654,57,100,0.57,37,89,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,166,National Rank,Michigan St.,2017,39017
Limited Role,20,Matt McQuaid,6-4,200,So,34,11,50.8,101.4,15,17.7,47.4,49.8,3.3,10,10.3,14.8,0.3,1.1,3.8,2.5,20.2,25,35,0.714,19,53,0.358,42,120,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Michigan St.,2017,31036
Limited Role,0,Kyle Ahrens,6-5,215,So,34,4,19.9,107.7,14.6,18.3,53.6,56.1,2.7,5.3,5.3,12.9,0,0.2,6.6,2.7,22.9,12,16,0.75,15,25,0.6,15,45,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2017,31033
Limited Role,30,Matt Van Dyk,6-5,220,Sr,32,4,16.5,105.3,13.1,8.2,53.9,52.8,14.5,8.9,8.9,23.2,5.3,2.3,5.9,3.5,88.5,11,23,0.478,14,26,0.538,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2017,31032
Nearly Invisible,25,Kenny Goins,6-6,230,So,35,14,45.5,99.2,11.7,9.5,57.8,59.8,7.4,5.8,5.8,29.2,3.4,0.7,5.8,2.4,39.8,22,33,0.667,48,83,0.578,0,0,0,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,32,NA,NA,NA,NA,NA,217,NA,National Rank,Michigan St.,2017,31031
Go-to Guys,22,JaCorey Williams,6-8,220,Sr,35,35,74.5,110.8,28.6,31.3,53.4,55.9,7.2,11.5,11.5,11.8,1.8,1.9,2.8,4.8,31,100,145,0.69,247,454,0.544,2,14,0.143,NA,NA,9,61,43,NA,NA,9,NA,154,NA,NA,NA,413,NA,NA,431,NA,National Rank,Middle Tennessee,2017,14325
Significant Contributor,30,Reggie Upshaw,6-8,228,Sr,35,35,80.1,118.5,22.5,22.9,56.1,58.8,8.4,13.7,13.7,12.7,3.3,2.1,2.8,3.9,33.7,89,124,0.718,157,264,0.595,33,104,0.317,316,169,NA,NA,216,26,398,NA,NA,246,339,NA,NA,NA,NA,NA,14,NA,National Rank,Middle Tennessee,2017,19940
Significant Contributor,20,Giddy Potts,6-2,217,Jr,35,34,76.2,119.6,22.8,25.9,57.6,60.6,3.8,11.8,11.8,11.7,0.8,2.6,3.2,3.6,26.3,84,104,0.808,117,204,0.574,74,192,0.385,NA,136,NA,37,137,146,NA,443,NA,145,NA,311,NA,NA,NA,248,241,394,National Rank,Middle Tennessee,2017,26142
Significant Contributor,2,Antwain Johnson,6-2,194,So,35,NA,32.5,96.8,21.2,19.6,44.1,49.5,1.9,13,13.4,18.1,0.5,2.1,5.5,4.4,48.4,43,62,0.694,34,82,0.415,15,46,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2017,38084
Major Contributor,1,Brandon Walters,6-10,262,Jr,33,NA,25.6,109.1,24,21.1,60.2,62.7,18.9,3.3,3.3,23.9,6.3,1.7,9.2,3.5,28.7,24,31,0.774,65,107,0.607,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2017,38187
Role Player,45,Aldonis Foote,6-5,213,Sr,30,2,17.6,96.2,19.8,19.3,40.4,43.2,8.6,13,13.2,14.9,0.5,1.7,6.6,3.2,29.4,12,20,0.6,26,63,0.413,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2017,31038
Role Player,25,Karl Gamble,6-9,228,So,29,1,10.3,97,16.8,17.9,41.9,42.4,8.7,4.7,4.7,7.5,8.3,2.5,5.5,3.4,37.8,6,14,0.429,14,33,0.424,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2017,31040
Limited Role,0,Tyrik Dixon,6-1,183,Fr,35,33,63.2,105.8,15.4,13.7,49.1,51.5,1.6,21.4,21.4,19.9,0.5,3,3.1,2.4,28.2,32,49,0.653,48,113,0.425,25,61,0.41,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,168,NA,NA,NA,NA,NA,NA,National Rank,Middle Tennessee,2017,39792
Limited Role,4,Xavier Habersham,6-6,208,Sr,35,12,48.8,122.3,13.5,13.1,64.8,65.6,3.8,14,14.8,19.6,0.5,1.1,3.8,1.8,16.4,15,21,0.714,26,43,0.605,38,85,0.447,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,National Rank,Middle Tennessee,2017,31037
Nearly Invisible,11,Ed Simpson,6-2,195,Jr,35,23,60.2,111,9.2,8.8,52.8,52.4,0.6,14,14.1,17,0.3,1.6,2.6,1.5,20.6,10,22,0.455,10,24,0.417,31,83,0.373,NA,NA,NA,NA,487,NA,NA,NA,NA,NA,NA,NA,494,NA,NA,NA,NA,NA,National Rank,Middle Tennessee,2017,26139
Benchwarmer,24,Quavius Copeland,6-1,178,Jr,29,NA,9.9,86.8,15.3,11.6,54.4,56,0.9,11,11.7,34.2,0.9,0.9,2,2.5,34.8,5,8,0.625,8,15,0.533,3,8,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2017,31039
Significant Contributor,3,Brock Stull,6-4,195,So,34,34,82.5,103.9,23.4,24.4,51.5,54.7,3.5,19.1,19.1,16.9,0.1,1.4,2.2,3.4,22.9,70,87,0.805,110,237,0.464,57,143,0.399,207,NA,NA,NA,NA,NA,NA,15,465,NA,NA,NA,176,NA,NA,264,NA,281,National Rank,Milwaukee,2017,31042
Significant Contributor,1,Jeremiah Bell,6-0,171,So,34,NA,51.2,91.6,22.5,23.8,43.3,45.9,1.7,16.3,16.3,14.2,0.3,1.5,3.2,3.8,30,42,69,0.609,59,137,0.431,27,93,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2017,38881
Significant Contributor,24,Bryce Nze,6-7,230,Fr,34,2,43.7,108.5,21.9,17.7,66.1,61.8,17,8.7,8.7,21.2,1.6,1.6,6.7,4.4,52,32,76,0.421,95,144,0.66,1,2,0.5,NA,NA,NA,NA,NA,NA,4,319,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,National Rank,Milwaukee,2017,38225
Significant Contributor,0,Bryce Barnes,5-11,172,Fr,34,NA,29.4,90.3,21.1,19.3,48.6,53.4,1.2,10,10.1,23.5,0.3,3,4.2,4.1,42.1,33,45,0.733,31,76,0.408,14,31,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2017,38223
Role Player,5,Cody Wichmann,6-5,210,Sr,34,34,81.4,109.5,19.1,23.4,53.2,55.6,1.4,9.7,9.7,9.7,0.2,1.5,2.8,2.8,18.7,53,67,0.791,50,99,0.505,94,260,0.362,254,NA,NA,NA,451,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2017,21255
Role Player,13,August Haas,6-1,187,Fr,34,34,68,83.1,17.4,13,43.7,45,1.3,26.1,26.1,31.4,0.1,1.4,3.6,2.5,26.4,23,44,0.523,43,102,0.422,20,65,0.308,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2017,38106
Role Player,4,Jeremy Johnson,6-3,175,Fr,33,18,46.6,97.7,18.2,19.1,45.8,50.7,2.8,10.7,10.7,16.2,0.8,0.8,4,3,26.8,38,45,0.844,44,99,0.444,22,69,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2017,38886
Role Player,50,Brett Prahl,6-9,225,Jr,32,32,46.3,119.8,17,16.7,66.4,66.2,8.9,4.9,4.9,15.2,5,1.4,4.3,3.6,43.1,39,63,0.619,97,144,0.674,0,2,0,NA,128,NA,NA,NA,NA,346,NA,NA,NA,174,NA,NA,NA,NA,NA,19,NA,National Rank,Milwaukee,2017,27267
Role Player,31,Cameron Harvey,6-3,205,Sr,34,16,39.1,88.9,16.3,20.1,44.9,45.4,2,6.3,6.3,13.2,0.2,0.3,2.4,1.9,8.8,7,13,0.538,23,62,0.371,29,86,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2017,26842
Benchwarmer,21,Dan Studer,6-7,230,Sr,24,NA,9.3,84,17.6,16.6,31,35.1,11.3,10.3,10.3,16.2,0.9,2.4,6.8,2.8,27.6,5,8,0.625,9,26,0.346,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2017,27266
Major Contributor,2,Nate Mason,6-2,190,Jr,34,34,84.5,105.5,24.7,26.2,43.6,49.4,2,29,29.1,12.8,0.3,2.2,1.9,4.5,34.7,126,156,0.808,115,300,0.383,54,150,0.36,142,NA,388,338,NA,NA,NA,NA,85,262,NA,NA,83,NA,NA,247,NA,NA,National Rank,Minnesota,2017,26143
Significant Contributor,3,Jordan Murphy,6-6,240,So,34,34,67.2,103,21.8,21,50.9,53.6,9.6,6.4,6.4,15.6,3.8,1.4,4.4,5,51.6,91,148,0.615,140,255,0.549,4,32,0.125,NA,NA,NA,NA,NA,NA,277,73,NA,NA,279,NA,NA,359,153,NA,394,NA,National Rank,Minnesota,2017,31053
Role Player,5,Amir Coffey,6-8,195,Fr,33,33,78.9,107.3,19.2,18.2,50.3,55.9,2.3,17,17.9,17.3,0.4,1.8,2.1,4.3,50,110,146,0.753,99,197,0.503,32,95,0.337,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,185,NA,NA,NA,National Rank,Minnesota,2017,38055
Role Player,1,Dupree McBrayer,6-5,190,So,34,21,68.1,107.8,19.9,20.6,51.2,55.4,1,19,19.5,15.4,1,1.7,2.1,4,39.2,83,112,0.741,91,197,0.462,37,89,0.416,NA,NA,NA,NA,NA,NA,NA,NA,438,NA,NA,NA,17,NA,472,NA,NA,166,National Rank,Minnesota,2017,31052
Role Player,0,Akeem Springs,6-4,220,Sr,32,14,55.2,104.8,19,23.8,50.6,52.2,2.4,11.1,11.1,11.7,0.8,1.3,1.9,2.7,17.5,32,47,0.681,35,93,0.376,67,175,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,84,NA,NA,NA,NA,417,National Rank,Minnesota,2017,15825
Role Player,22,Reggie Lynch,6-10,260,Jr,33,33,54.9,103.5,19.2,17.8,54.3,56.7,9.9,4,4,19,14.5,1.1,5.9,4.2,48.7,62,97,0.639,108,199,0.543,0,0,0,NA,NA,NA,NA,NA,NA,256,431,NA,NA,2,NA,NA,NA,NA,NA,439,NA,National Rank,Minnesota,2017,19565
Role Player,24,Eric Curry,6-9,235,Fr,34,1,49,101.3,17.1,16,44.7,49.4,8.5,11.5,11.5,17.1,3.4,1.2,4,3.4,40,45,64,0.703,64,131,0.489,5,29,0.172,NA,NA,NA,NA,NA,NA,383,347,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,National Rank,Minnesota,2017,38584
Limited Role,21,Bakary Konate,6-11,235,Jr,33,NA,22.9,92,12,8.8,46.3,50.6,9.9,1.6,1.6,26.7,7.6,1.4,9.2,2.8,58.5,15,24,0.625,19,40,0.475,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2017,26147
Nearly Invisible,42,Michael Hurt,6-7,200,Fr,26,NA,10.8,83.1,9.4,9.1,35,41.1,2.9,6.7,6.7,24.3,0.7,0.8,3.2,1.6,20,4,4,0.999,4,6,0.667,2,14,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2017,39346
Benchwarmer,32,Ahmad Gilbert,6-6,205,So,15,NA,5.4,73.6,22.8,24.6,42.6,43.2,2.9,5,5,26.6,2.6,1.5,3.7,2.7,14.8,2,4,0.5,1,5,0.2,7,22,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2017,31050
Major Contributor,1,Deandre Burnett,6-2,192,Jr,33,27,68.3,107,27,26.5,44.9,54.9,1.6,21,21.4,19.1,0.7,1.9,2.4,6.5,55.8,192,218,0.881,66,197,0.335,73,194,0.376,NA,NA,18,305,NA,NA,NA,NA,34,NA,NA,NA,328,51,111,39,NA,488,National Rank,Mississippi,2017,26109
Major Contributor,3,Terence Davis,6-4,201,So,36,27,62.8,109.4,26.6,30.6,54.1,56.7,6,16.8,16.8,16.6,2.2,3,5,4.5,28.7,86,119,0.723,151,268,0.563,49,147,0.333,NA,NA,219,81,367,436,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,302,NA,National Rank,Mississippi,2017,31057
Significant Contributor,11,Sebastian Saiz,6-9,240,Sr,36,36,82.8,109.5,22.1,21.6,49.6,55.6,10.9,6.3,6.3,16.5,3.5,1.6,3.9,5.4,55.7,160,215,0.744,160,313,0.511,21,73,0.288,196,NA,NA,NA,NA,NA,163,46,NA,NA,309,NA,NA,218,112,NA,NA,NA,National Rank,Mississippi,2017,19951
Significant Contributor,4,Breein Tyree,6-2,192,Fr,34,23,44.9,88.1,23.5,23.5,43.2,47.3,1.5,20,20,25.2,0,1.8,3.3,4,32.5,52,74,0.703,58,141,0.411,27,87,0.31,NA,NA,NA,NA,NA,NA,NA,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi,2017,38192
Role Player,2,Cullen Neal,6-4,191,Jr,36,12,58.5,114.5,18.2,19.1,54.1,59.8,1.3,18,18.1,19.4,0.1,1.1,3.4,3.6,36.9,78,89,0.876,36,87,0.414,63,154,0.409,NA,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,209,National Rank,Mississippi,2017,20228
Role Player,14,Rasheed Brooks,6-5,203,Sr,33,12,50.8,97,16.2,19.2,45,47.5,3.2,13,13.6,20.1,0.9,2,2.4,1.9,10.9,21,23,0.913,32,88,0.364,42,123,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,NA,NA,NA,NA,NA,National Rank,Mississippi,2017,31056
Limited Role,50,Justas Furmanavicius,6-7,210,Jr,36,17,62.1,109.9,13.5,11.4,50.3,54.2,8.7,7.7,7.7,16.6,4.6,1.6,4.7,4,75.2,71,115,0.617,65,122,0.533,8,31,0.258,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,203,NA,NA,NA,1,NA,NA,NA,National Rank,Mississippi,2017,39031
Limited Role,0,Donte Fitzpatrick-Dorsey,6-4,191,So,22,2,10.1,87.5,15.6,12.4,37,47.4,7.3,11,11,31,0.8,1.9,4.4,3,44.4,11,12,0.917,10,22,0.455,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2017,32335
Nearly Invisible,5,Marcanvis Hymon,6-7,220,Jr,36,24,54.1,92.8,10.9,8.5,51.5,49.6,8.8,4.5,4.5,25.5,5.6,1.8,5.4,2.6,57.6,23,57,0.404,51,99,0.515,0,0,0,NA,NA,NA,NA,NA,NA,361,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi,2017,26150
Benchwarmer,12,Karlis Silins,6-11,245,Fr,8,NA,2.7,76.6,9.3,5.2,33.3,40.8,8.2,0,0,30.1,2.8,1.4,8.2,3.3,133.3,2,4,0.5,1,3,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2017,39074
Benchwarmer,32,Nate Morris,6-9,235,Fr,7,NA,2.5,15.9,10.1,9.3,0,0,6,0,0,44.8,9.2,0,8.9,1,0,0,0,0,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2017,39409
Major Contributor,11,Quinndary Weatherspoon,6-4,205,So,29,29,72.1,107.6,25.2,27.7,53.2,56.7,4.9,12.7,12.7,15.5,0.9,3,2.9,4.2,30.1,85,111,0.766,126,243,0.519,47,126,0.373,NA,NA,325,206,447,439,NA,NA,NA,NA,NA,156,NA,NA,NA,463,NA,NA,National Rank,Mississippi St.,2017,31062
Major Contributor,1,Lamar Peters,6-0,188,Fr,30,17,57.4,101.3,25.2,25.1,49.8,53.2,1.8,27,27.4,20.6,0.7,2.6,4.4,3.8,28.2,56,75,0.747,44,105,0.419,59,161,0.366,NA,NA,326,453,NA,NA,NA,NA,125,NA,NA,31,NA,NA,NA,NA,NA,NA,National Rank,Mississippi St.,2017,39178
Significant Contributor,35,Aric Holman,6-10,222,So,32,26,58.1,99.7,20.1,19.5,52.4,54.8,8.6,5.4,5.4,20.3,9,1.6,4.2,3.5,35.7,49,75,0.653,92,161,0.571,12,49,0.245,NA,NA,NA,NA,NA,NA,373,235,NA,NA,35,NA,NA,NA,NA,NA,254,NA,National Rank,Mississippi St.,2017,31064
Significant Contributor,3,Xavian Stapleton,6-6,207,So,23,5,30,103.9,21.2,23.3,52.7,54.7,7,3.7,3.7,14.5,2.7,3.2,6.9,3.9,34.1,28,44,0.636,41,75,0.547,18,54,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi St.,2017,26000
Role Player,4,Mario Kegler,6-7,220,Fr,32,31,70.1,97.3,19.2,19.4,50,52.8,4.6,7.9,7.9,19.5,0.9,1.4,3.5,3.5,34.9,58,88,0.659,66,136,0.485,40,116,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi St.,2017,39269
Role Player,15,IJ Ready,5-11,166,Sr,28,20,62.3,103.3,18.1,16.3,45,50.8,1.1,29,29.4,21,0.1,3.2,1.8,2.9,30.9,50,58,0.862,68,144,0.472,11,44,0.25,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,125,66,NA,NA,NA,NA,NA,National Rank,Mississippi St.,2017,19972
Role Player,23,Tyson Carter,6-4,167,Fr,32,12,50.3,108.9,16.8,22.7,50.2,52.7,0.9,6.7,6.7,7.3,0.7,2,2.8,2.3,15.6,27,33,0.818,40,89,0.449,44,122,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi St.,2017,39800
Role Player,34,Schnider Herard,6-10,250,Fr,32,19,46.3,92,17.9,11.9,54.9,54,11,2.2,2.2,25.4,1.4,0.3,4.6,5.1,101,51,103,0.495,56,102,0.549,0,0,0,NA,NA,NA,NA,NA,NA,156,331,NA,NA,NA,NA,NA,317,NA,NA,395,NA,National Rank,Mississippi St.,2017,39614
Limited Role,2,Eli Wright,6-4,203,Fr,30,1,30.5,112.6,12.4,12.1,61,63.5,4,3.3,3.3,18.6,0.8,1.6,5.1,2.8,45.6,22,31,0.71,25,41,0.61,11,27,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi St.,2017,38571
Nearly Invisible,45,EJ Datcher,6-9,240,Fr,31,NA,17.7,83.6,10.2,9.8,40.6,42.7,6.4,0.8,0.8,21.9,8.3,1.5,10.3,1.8,28.1,5,9,0.556,13,32,0.406,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi St.,2017,38568
Benchwarmer,13,Nick Singleton,6-5,194,So,7,NA,2.1,84.9,14.7,18,35.7,35.7,4.2,13.1,13.1,14.3,3.9,2.1,4.4,1.1,0,0,0,0,1,3,0.333,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi St.,2017,39204
Go-to Guys,1,Marcus Romain,6-2,174,Sr,22,16,51.7,95.2,33.4,28.1,52,56.4,4.3,18.5,18.5,24.8,1,1.7,3.6,7.9,62.4,119,176,0.676,103,212,0.486,29,70,0.414,NA,NA,13,19,NA,NA,NA,NA,494,NA,NA,NA,NA,7,NA,NA,NA,179,National Rank,Mississippi Valley St.,2017,31069
Significant Contributor,24,Isaac Williams,6-4,181,Sr,32,24,70.7,110,21.6,28.8,48.1,51.1,4.5,6.9,6.9,6.5,0.5,1.7,2.8,3.2,17.7,58,70,0.829,91,209,0.435,66,186,0.355,NA,NA,NA,155,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,156,NA,NA,National Rank,Mississippi Valley St.,2017,26179
Significant Contributor,5,Rashaan Surles,6-4,175,Sr,31,23,62.5,96.3,21.7,21.6,46.6,51,2.6,18.6,18.6,20.9,2.5,3,3.2,3.8,30.4,62,80,0.775,97,201,0.483,17,62,0.274,NA,NA,NA,NA,NA,NA,NA,NA,489,NA,49,177,NA,NA,NA,391,NA,NA,National Rank,Mississippi Valley St.,2017,21348
Significant Contributor,3,Darrell Riley,5-10,155,Fr,25,12,49.2,88.7,23,21.7,42.5,46.9,2.4,21,21.9,23.9,0.2,1.7,2.8,4,33.3,49,69,0.71,43,138,0.312,30,69,0.435,NA,NA,NA,NA,NA,NA,NA,NA,321,NA,NA,NA,NA,NA,NA,NA,NA,89,National Rank,Mississippi Valley St.,2017,38421
Significant Contributor,32,Amos Given,6-4,200,Jr,26,10,29.6,84.2,21.9,22.8,45.8,45.8,9.1,5,5,22.5,0,2.2,5.3,3,19.1,11,25,0.44,60,131,0.458,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi Valley St.,2017,38057
